trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Start.started,welcome.started,Start.stopped,vedio_withaudio_B1.started,movie.started,sound_1.started,sound_1.stopped,vedio_withaudio_B1.stopped,movie.stopped,Block2.started,text.started,key_resp.started,Block2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_again.started,text_3.started,text_3.stopped,start_again.stopped,Vedio_audio_B2.started,movie_2.started,sound_2.started,sound_2.stopped,Vedio_audio_B2.stopped,movie_2.stopped,thank_you.started,text_2.started,text_2.stopped,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,498,0,498,0,1902.866313399747,,,,,,,,,,,,,,,,,,,,,,1902.825541099999,1902.866313399747,1903.1565065796021,,1904.107045599725,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,499,0,499,0,1904.146133299917,,,,,,,,,,,,,,,,,,,,,,1904.1087702997029,1904.146133299917,1904.4066606799606,,1905.3904202999547,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,500,0,500,0,1905.4255253998563,,,,,,,,,,,,,,,,,,,,,,1905.3921511997469,1905.4255253998563,1905.7565936797764,1906.3165200999938,1906.6736960997805,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,501,0,501,0,1906.7066433997825,,,,,,,,,,,,,,,,,,,,,,1906.6753622000106,1906.7066433997825,1907.0403874798212,,1907.9577386998571,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,502,0,502,0,1907.9865346997976,,,,,,,,,,,,,,,,,,,,,,1907.9595149997622,1907.9865346997976,1908.2733194797765,1908.8155119996518,1909.2569877998903,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,503,0,503,0,1909.2737955995835,,,,,,,,,,,,,,,,,,,,,,1909.2586816996336,1909.2737955995835,1909.5566071800422,,1910.5403505000286,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,504,0,504,0,1910.5860220999457,,,,,,,,,,,,,,,,,,,,,,1910.5420999997295,1910.5860220999457,1910.873243679991,1911.4371854998171,1911.8238561996259,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,505,0,505,0,1911.865771099925,,,,,,,,,,,,,,,,,,,,,,1911.8256084998138,1911.865771099925,1912.2065787797328,1912.7865821998566,1913.107139799744,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,506,0,506,0,1913.1459495997988,,,,,,,,,,,,,,,,,,,,,,1913.108885599766,1913.1459495997988,1913.4566435797606,1913.965984299779,1914.3906053998508,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,507,0,507,0,1914.4261811999604,,,,,,,,,,,,,,,,,,,,,,1914.392296299804,1914.4261811999604,1914.739948780043,1915.2857315000147,1915.6737372996286,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,508,0,508,0,1915.7061057998799,,,,,,,,,,,,,,,,,,,,,,1915.6754834000021,1915.7061057998799,1916.0732795798685,,1916.9571042000316,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,509,0,509,0,1916.9857792998664,,,,,,,,,,,,,,,,,,,,,,1916.9588569998741,1916.9857792998664,1917.3234123799484,1917.8366219997406,1918.2404372999445,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,510,0,510,0,1918.2654796997085,,,,,,,,,,,,,,,,,,,,,,1918.2422096999362,1918.2654796997085,1918.6232869799715,1919.1466707997024,1919.5237453998998,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,511,0,511,0,1919.5453765997663,,,,,,,,,,,,,,,,,,,,,,1919.525476299692,1919.5453765997663,1919.8900783800054,1920.3969983998686,1920.807470599655,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,512,0,512,0,1920.8256370997988,,,,,,,,,,,,,,,,,,,,,,1920.8092281999998,1920.8256370997988,1921.1566244799178,1921.6858844999224,1922.091612199787,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,513,0,513,0,1922.1238341997378,,,,,,,,,,,,,,,,,,,,,,1922.0935066998936,1922.1238341997378,1922.473332479829,1923.043901299592,1923.3904128996655,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,514,0,514,0,1923.4256674000062,,,,,,,,,,,,,,,,,,,,,,1923.3920612996444,1923.4256674000062,1923.7733781796414,,1924.6737612998113,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,515,0,515,0,1924.7066241996363,,,,,,,,,,,,,,,,,,,,,,1924.6754419999197,1924.7066241996363,1925.0233386799227,1925.595575499814,1925.9571587997489,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,516,0,516,0,1925.9866342996247,,,,,,,,,,,,,,,,,,,,,,1925.958826099988,1925.9866342996247,1926.3400335798506,,1927.2404709998518,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,517,0,517,0,1927.2661377997138,,,,,,,,,,,,,,,,,,,,,,1927.2422042996623,1927.2661377997138,1927.540057679871,1928.0858593997546,1928.523827899713,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,518,0,518,0,1928.5460885996,,,,,,,,,,,,,,,,,,,,,,1928.5255672000349,1928.5460885996,1928.8568265798967,,1929.8071780996397,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,519,0,519,0,1929.8257325999439,,,,,,,,,,,,,,,,,,,,,,1929.8089246996678,1929.8257325999439,1930.206840279745,1930.7658752999268,1931.0903860996477,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,520,0,520,0,1931.1061168997549,,,,,,,,,,,,,,,,,,,,,,1931.0921432999894,1931.1061168997549,1931.4905728797894,1932.0958790997975,1932.3738974998705,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,521,0,521,0,1932.3906141999178,,,,,,,,,,,,,,,,,,,,,,1932.375639199745,1932.3906141999178,1932.7567009797785,1933.2668469999917,1933.6570326997899,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,522,0,522,0,1933.6736360997893,,,,,,,,,,,,,,,,,,,,,,1933.6586722997017,1933.6736360997893,1934.056656279834,1934.5967493997887,1934.9405908999033,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,523,0,523,0,1934.9866666998714,,,,,,,,,,,,,,,,,,,,,,1934.9422796997242,1934.9866666998714,1935.2900253797416,1935.845862600021,1936.2244827998802,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,524,0,524,0,1936.2669147998095,,,,,,,,,,,,,,,,,,,,,,1936.226408999879,1936.2669147998095,1936.5901002797764,1937.1359060998075,1937.5073398998939,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,525,0,525,0,1937.5452384999953,,,,,,,,,,,,,,,,,,,,,,1937.5090210000053,1937.5452384999953,1937.8734425797593,1938.4160180999897,1938.7906729998067,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,526,0,526,0,1938.826113799587,,,,,,,,,,,,,,,,,,,,,,1938.7923905998468,1938.826113799587,1939.140082380036,,1940.0739456997253,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,527,0,527,0,1940.1066121999174,,,,,,,,,,,,,,,,,,,,,,1940.0756712998264,1940.1066121999174,1940.4402323795948,1940.9663317999803,1941.3573193997145,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,528,0,528,0,1941.386478099972,,,,,,,,,,,,,,,,,,,,,,1941.3590671997517,1941.386478099972,1941.7408498798031,1942.3359600999393,1942.6406434997916,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,529,0,529,0,1942.665567399934,,,,,,,,,,,,,,,,,,,,,,1942.6423543998972,1942.665567399934,1943.040701879887,1943.5974317998625,1943.9237898997962,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,530,0,530,0,1943.9467186997645,,,,,,,,,,,,,,,,,,,,,,1943.9254897995852,1943.9467186997645,1944.2735012799967,1944.7867809999734,1945.2072045998648,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,531,0,531,0,1945.2254989999346,,,,,,,,,,,,,,,,,,,,,,1945.2089227000251,1945.2254989999346,1945.607189979637,1946.116737399716,1946.4905636999756,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,532,0,532,0,1946.5074208998121,,,,,,,,,,,,,,,,,,,,,,1946.492314199917,1946.5074208998121,1946.890176979592,1947.4367615999654,1947.7739128000103,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,533,0,533,0,1947.7902665999718,,,,,,,,,,,,,,,,,,,,,,1947.7755584996194,1947.7902665999718,1948.1401474799495,1948.6960438997485,1949.0571347996593,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,534,0,534,0,1949.0741193997674,,,,,,,,,,,,,,,,,,,,,,1949.0588471000083,1949.0741193997674,1949.4407316797879,1949.9660079996102,1950.3405302995816,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,535,0,535,0,1950.3867077999748,,,,,,,,,,,,,,,,,,,,,,1950.3422860996798,1950.3867077999748,1950.7068705798592,,1951.624607599806,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,536,0,536,0,1951.6666055000387,,,,,,,,,,,,,,,,,,,,,,1951.6263588997535,1951.6666055000387,1952.006916779792,1952.5359972999431,1952.923911999911,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,537,0,537,0,1952.945787599776,,,,,,,,,,,,,,,,,,,,,,1952.9256304996088,1952.945787599776,1953.3236133798491,1953.84604460001,1954.207332599908,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,538,0,538,0,1954.2269339999184,,,,,,,,,,,,,,,,,,,,,,1954.2090701996349,1954.2269339999184,1954.5401704797987,1955.0960713997483,1955.4906166000292,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,539,0,539,0,1955.506550699938,,,,,,,,,,,,,,,,,,,,,,1955.4923760998063,1955.506550699938,1955.8902511799242,1956.4465240999125,1956.7739478996955,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,540,0,540,0,1956.790794099681,,,,,,,,,,,,,,,,,,,,,,1956.7755609997548,1956.790794099681,1957.1237864799332,1957.645988999866,1958.057261900045,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,541,0,541,0,1958.0736901997589,,,,,,,,,,,,,,,,,,,,,,1958.0589880999178,1958.0736901997589,1958.4575003797654,1959.0159211996943,1959.3405669997446,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,542,0,542,0,1959.3861161000095,,,,,,,,,,,,,,,,,,,,,,1959.342293099966,1959.3861161000095,1959.6406799799297,1960.2069779997692,1960.6246714997105,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,543,0,543,0,1960.6658425997011,,,,,,,,,,,,,,,,,,,,,,1960.6264448999427,1960.6658425997011,1960.9401738799643,1961.4864159999415,1961.9239741996862,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,544,0,544,0,1961.9464504998177,,,,,,,,,,,,,,,,,,,,,,1961.925631699618,1961.9464504998177,1962.3236722799484,1962.886082299985,1963.2074010996148,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,545,0,545,0,1963.2268409999087,,,,,,,,,,,,,,,,,,,,,,1963.2090741000138,1963.2268409999087,1963.5402818799485,1964.076153199654,1964.4914066996425,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,546,0,546,0,1964.5073304995894,,,,,,,,,,,,,,,,,,,,,,1964.4931981000118,1964.5073304995894,1964.82400538004,1965.3762135999277,1965.9225101997145,1965.9698806996457,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,547,0,547,0,1965.9698806996457,,,,,,,,,,,,,,,,,,,,,,1965.924257799983,1965.9698806996457,1966.256936679827,,1967.2079536998644,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,548,0,548,0,1967.248432799708,,,,,,,,,,,,,,,,,,,,,,1967.2096531996503,1967.248432799708,1967.5903541797306,,1968.4909194000065,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,549,0,549,0,1968.5271773999557,,,,,,,,,,,,,,,,,,,,,,1968.4926401996054,1968.5271773999557,1968.8737007796299,1969.3961848998442,1969.7741815997288,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,550,0,550,0,1969.807331399992,,,,,,,,,,,,,,,,,,,,,,1969.77594079962,1969.807331399992,1970.1070513797458,,1971.057458799798,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,551,0,551,0,1971.0875944998115,,,,,,,,,,,,,,,,,,,,,,1971.0591486999765,1971.0875944998115,1971.4569176796358,1971.9960364997387,1972.3412054996006,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,552,0,552,0,1972.3675587000325,,,,,,,,,,,,,,,,,,,,,,1972.3428989998065,1972.3675587000325,1972.690233279718,,1973.6241184999235,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,553,0,553,0,1973.6476987996139,,,,,,,,,,,,,,,,,,,,,,1973.6258703996427,1973.6476987996139,1974.0069050795864,,1974.9074718998745,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,554,0,554,0,1974.9284921996295,,,,,,,,,,,,,,,,,,,,,,1974.9091866998933,1974.9284921996295,1975.2402939798776,1975.8167790998705,1976.1907425997779,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,555,0,555,0,1976.2085764999501,,,,,,,,,,,,,,,,,,,,,,1976.1924890000373,1976.2085764999501,1976.5903916798998,,1977.4745991998352,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,556,0,556,0,1977.4906698996201,,,,,,,,,,,,,,,,,,,,,,1977.4763849000446,1977.4906698996201,1977.8569669800345,,1978.757400199771,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,557,0,557,0,1978.774279399775,,,,,,,,,,,,,,,,,,,,,,1978.7591601000167,1978.774279399775,1979.1404193800408,1979.686896099709,1980.0407618000172,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,558,0,558,0,1980.0571273998357,,,,,,,,,,,,,,,,,,,,,,1980.0425034998916,1980.0571273998357,1980.4238137796056,1981.0170247997157,1981.3244772995822,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,559,0,559,0,1981.3686404000036,,,,,,,,,,,,,,,,,,,,,,1981.3261906998232,1981.3686404000036,1981.7070926798042,,1982.6074260999449,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,560,0,560,0,1982.6475749998353,,,,,,,,,,,,,,,,,,,,,,1982.6091772997752,1982.6475749998353,1982.9406098800246,1983.466274399776,1983.8911719997413,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,561,0,561,0,1983.9285556999967,,,,,,,,,,,,,,,,,,,,,,1983.892903499771,1983.9285556999967,1984.291042679688,1984.8368470999412,1985.1743101999164,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,562,0,562,0,1985.2077762000263,,,,,,,,,,,,,,,,,,,,,,1985.176057299599,1985.2077762000263,1985.4737019797321,1986.0170403998345,1986.4576548999175,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,563,0,563,0,1986.4885094999336,,,,,,,,,,,,,,,,,,,,,,1986.4594177999534,1986.4885094999336,1986.8404132795986,1987.4460825999267,1987.7413155999966,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,564,0,564,0,1987.767974499613,,,,,,,,,,,,,,,,,,,,,,1987.7430157996714,1987.767974499613,1988.0905105799902,1988.6362675996497,1989.0241475999355,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,565,0,565,0,1989.047735999804,,,,,,,,,,,,,,,,,,,,,,1989.0258283996955,1989.047735999804,1989.4237886799965,1989.9662639000453,1990.3075651000254,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,566,0,566,0,1990.3284641997889,,,,,,,,,,,,,,,,,,,,,,1990.3092781999148,1990.3284641997889,1990.607209479669,1991.1375918998383,1991.5907906997018,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,567,0,567,0,1991.6079466999508,,,,,,,,,,,,,,,,,,,,,,1991.5925031998195,1991.6079466999508,1991.9736368798185,,1992.8741671997122,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,568,0,568,0,1992.8916744999588,,,,,,,,,,,,,,,,,,,,,,1992.8759246999398,1992.8916744999588,1993.1904812797438,1993.7371682999656,1994.1574165998027,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,569,0,569,0,1994.174352800008,,,,,,,,,,,,,,,,,,,,,,1994.1591400997713,1994.174352800008,1994.5570377798285,1995.0972020998597,1995.4407301996835,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,570,0,570,0,1995.4577062996104,,,,,,,,,,,,,,,,,,,,,,1995.442399499938,1995.4577062996104,1995.823918679962,,1996.7243168996647,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,571,0,571,0,1996.7687084996141,,,,,,,,,,,,,,,,,,,,,,1996.7260153996758,1996.7687084996141,1997.0237770800013,1997.5462531000376,1998.0075208996423,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,572,0,572,0,1998.0482426998205,,,,,,,,,,,,,,,,,,,,,,1998.0092949997634,1998.0482426998205,1998.3571297798771,,1999.290935299825,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,573,0,573,0,1999.328300899826,,,,,,,,,,,,,,,,,,,,,,1999.2925901999697,1999.328300899826,1999.6238405799959,,2000.574810799677,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,574,0,574,0,2000.6072309999727,,,,,,,,,,,,,,,,,,,,,,2000.5765839000233,2000.6072309999727,2000.890431979904,2001.4361855997704,2001.8576062000357,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,575,0,575,0,2001.8874170999043,,,,,,,,,,,,,,,,,,,,,,2001.8592416998,2001.8874170999043,2002.2571423796471,,2003.1409708997235,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,576,0,576,0,2003.1678204997443,,,,,,,,,,,,,,,,,,,,,,2003.1426666998304,2003.1678204997443,2003.4738203797024,,2004.4242314998992,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,577,0,577,0,2004.4478356000036,,,,,,,,,,,,,,,,,,,,,,2004.4259787998162,2004.4478356000036,2004.8238098795991,2005.3943161997013,2005.7076563998125,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
,,,,578,0,578,0,2005.7272836999036,,,,,,,,,,,,,,,,,,,,,,2005.7094157999381,2005.7272836999036,2006.107276179595,2006.6462361998856,2006.9909606999718,,,,,,sub002_saurabh,001,2024-05-14_12h40.04.723,final_exp_1.2_v1_18012024,2023.2.3,60.01893001684973,2024-05-14 12h40.26.212928 +0530,
