LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1715672153.791186,3457687.000,42658,2,AK,1,100,41845
1715672156.459063,3460232.000,42658,2,AK,1,100,RD
1715672156.474787,3460247.000,42661,2,AK,1,100,42659
1715672156.490512,3460262.000,42661,2,AK,1,100,RD
1715672159.155244,3462804.000,43379,2,AK,1,100,42659
1715672161.819977,3465346.000,43379,2,AK,1,100,RD
1715672161.833604,3465359.000,43382,2,AK,1,100,43380
1715672161.847232,3465372.000,43382,2,AK,1,100,RD
1715672164.510916,3467913.000,44229,2,AK,1,100,43380
1715672167.174600,3470454.000,44229,2,AK,1,100,RD
1715672169.850339,3473006.500,45072,2,AK,1,100,44230
1715672172.526079,3475559.000,45072,2,AK,1,100,RD
1715672172.532892,3475565.500,45074,2,AK,1,100,44230
1715672172.539706,3475572.000,45074,2,AK,1,100,RD
1715672172.579541,3475610.000,45077,2,AK,1,100,45075
1715672172.619376,3475648.000,45077,2,AK,1,100,RD
1715672175.303501,3478208.500,45916,2,AK,1,100,45075
1715672177.987627,3480769.000,45916,2,AK,1,100,RD
1715672178.021172,3480801.000,45919,2,AK,1,100,45917
1715672178.054717,3480833.000,45919,2,AK,1,100,RD
1715672180.718925,3483374.500,46765,2,AK,1,100,46763
1715672183.383134,3485916.000,46765,2,AK,1,100,RD
1715672186.077742,3488486.500,47626,2,AK,1,100,46763
1715672188.772351,3491057.000,47626,2,AK,1,100,RD
1715672191.454380,3493615.500,48470,2,AK,1,100,48468
1715672194.136409,3496174.000,48470,2,AK,1,100,RD
1715672196.807431,3498722.000,49315,2,AK,1,100,48468
1715672199.478453,3501270.000,49315,2,AK,1,100,RD
1715672199.515143,3501305.000,49318,2,AK,1,100,49316
1715672199.551832,3501340.000,49318,2,AK,1,100,RD
1715672202.195075,3503861.500,50162,2,AK,1,100,49316
1715672204.838318,3506383.000,50162,2,AK,1,100,RD
1715672204.860332,3506404.000,50165,2,AK,1,100,50163
1715672204.882346,3506425.000,50165,2,AK,1,100,RD
1715672207.560182,3508979.500,50996,2,AK,1,100,50163
1715672210.238017,3511534.000,50996,2,AK,1,100,RD
1715672210.276280,3511570.500,50999,2,AK,1,100,50997
1715672210.314542,3511607.000,50999,2,AK,1,100,RD
1715672212.963550,3514134.000,51842,2,AK,1,100,50997
1715672215.612558,3516661.000,51842,2,AK,1,100,RD
1715672218.296684,3519221.500,52687,2,AK,1,100,51843
1715672220.980810,3521782.000,52687,2,AK,1,100,RD
1715672220.994962,3521795.500,52690,2,AK,1,100,52688
1715672221.009113,3521809.000,52690,2,AK,1,100,RD
1715672223.687997,3524364.500,53538,2,AK,1,100,52688
1715672226.366882,3526920.000,53538,2,AK,1,100,RD
1715672231.756623,3532061.500,55245,2,AK,1,100,54387
1715672237.146364,3537203.000,55245,2,AK,1,100,RD
1715672237.159991,3537216.000,55248,2,AK,1,100,55246
1715672237.173619,3537229.000,55248,2,AK,1,100,RD
1715672239.870324,3539801.500,56091,2,AK,1,100,56089
1715672242.567029,3542374.000,56091,2,AK,1,100,RD
1715672245.252203,3544935.500,56944,2,AK,1,100,56089
1715672247.937377,3547497.000,56944,2,AK,1,100,RD
1715672247.954673,3547513.500,56947,2,AK,1,100,56945
1715672247.971970,3547530.000,56947,2,AK,1,100,RD
1715672250.639323,3550074.500,57791,2,AK,1,100,56945
1715672253.306676,3552619.000,57791,2,AK,1,100,RD
1715672253.320304,3552632.000,57794,2,AK,1,100,57792
1715672253.333932,3552645.000,57794,2,AK,1,100,RD
1715672256.003381,3555191.500,58639,2,AK,1,100,58637
1715672258.672831,3557738.000,58639,2,AK,1,100,RD
1715672261.349094,3560291.000,59477,2,AK,1,100,58637
1715672264.025358,3562844.000,59477,2,AK,1,100,RD
1715672264.046324,3562864.000,59480,2,AK,1,100,59478
1715672264.067289,3562884.000,59480,2,AK,1,100,RD
1715672266.725208,3565419.500,60305,2,AK,1,100,59478
1715672269.383126,3567955.000,60305,2,AK,1,100,RD
1715672269.398326,3567969.500,60308,2,AK,1,100,60306
1715672269.413527,3567984.000,60308,2,AK,1,100,RD
1715672272.073018,3570521.000,61133,2,AK,1,100,60306
1715672274.732508,3573058.000,61133,2,AK,1,100,RD
1715672274.773391,3573097.000,61136,2,AK,1,100,61134
1715672274.814275,3573136.000,61136,2,AK,1,100,RD
1715672277.450179,3575650.500,61972,2,AK,1,100,61134
1715672280.086084,3578165.000,61972,2,AK,1,100,RD
1715672280.099711,3578178.000,61975,2,AK,1,100,61973
1715672280.113339,3578191.000,61975,2,AK,1,100,RD
1715672282.787506,3580742.000,62823,2,AK,1,100,61973
1715672285.461673,3583293.000,62823,2,AK,1,100,RD
1715672285.474777,3583305.500,62826,2,AK,1,100,62824
1715672285.487880,3583318.000,62826,2,AK,1,100,RD
1715672288.159426,3585866.500,63668,2,AK,1,100,63666
1715672290.830972,3588415.000,63668,2,AK,1,100,RD
1715672293.499898,3590961.000,64511,2,AK,1,100,63666
1715672296.168823,3593507.000,64511,2,AK,1,100,RD
1715672296.182975,3593520.500,64514,2,AK,1,100,64512
1715672296.197127,3593534.000,64514,2,AK,1,100,RD
1715672298.861860,3596076.000,65359,2,AK,1,100,64512
1715672301.526592,3598618.000,65359,2,AK,1,100,RD
1715672301.541792,3598632.500,65362,2,AK,1,100,65360
1715672301.556992,3598647.000,65362,2,AK,1,100,RD
1715672304.234828,3601201.500,669,2,AK,1,100,65360
1715672306.912664,3603756.000,669,2,AK,1,100,RD
1715672306.926816,3603769.500,672,2,AK,1,100,670
1715672306.940968,3603783.000,672,2,AK,1,100,RD
1715672309.605700,3606325.000,1528,2,AK,1,100,670
1715672312.270432,3608867.000,1528,2,AK,1,100,RD
1715672312.284584,3608880.500,1531,2,AK,1,100,1529
1715672312.298736,3608894.000,1531,2,AK,1,100,RD
1715672314.967137,3611439.500,2389,2,AK,1,100,1529
1715672317.635539,3613985.000,2389,2,AK,1,100,RD
1715672317.681139,3614028.500,2392,2,AK,1,100,2390
1715672317.726739,3614072.000,2392,2,AK,1,100,RD
1715672320.363168,3616587.000,3235,2,AK,1,100,3233
1715672322.999597,3619102.000,3235,2,AK,1,100,RD
1715672325.667998,3621647.500,4094,2,AK,1,100,3233
1715672328.336400,3624193.000,4094,2,AK,1,100,RD
1715672328.352648,3624208.500,4097,2,AK,1,100,4095
1715672328.368896,3624224.000,4097,2,AK,1,100,RD
1715672331.044636,3626776.500,4952,2,AK,1,100,4095
1715672333.720375,3629329.000,4952,2,AK,1,100,RD
1715672333.735051,3629343.000,4955,2,AK,1,100,4953
1715672333.749727,3629357.000,4955,2,AK,1,100,RD
1715672336.418128,3631902.500,5800,2,AK,1,100,4953
1715672339.086530,3634448.000,5800,2,AK,1,100,RD
1715672339.099633,3634460.500,5803,2,AK,1,100,5801
1715672339.112737,3634473.000,5803,2,AK,1,100,RD
1715672341.780614,3637018.000,6659,2,AK,1,100,5801
1715672344.448491,3639563.000,6659,2,AK,1,100,RD
1715672344.465788,3639579.500,6662,2,AK,1,100,6660
1715672344.483085,3639596.000,6662,2,AK,1,100,RD
1715672347.168783,3642158.000,7532,2,AK,1,100,6660
1715672349.854481,3644720.000,7532,2,AK,1,100,RD
1715672349.874398,3644739.000,7535,2,AK,1,100,7533
1715672349.894315,3644758.000,7535,2,AK,1,100,RD
1715672352.550662,3647292.000,8397,2,AK,1,100,7533
1715672355.207008,3649826.000,8397,2,AK,1,100,RD
1715672355.220635,3649839.000,8400,2,AK,1,100,8398
1715672355.234263,3649852.000,8400,2,AK,1,100,RD
1715672357.897423,3652392.500,9253,2,AK,1,100,8398
1715672360.560583,3654933.000,9253,2,AK,1,100,RD
1715672360.574211,3654946.000,9256,2,AK,1,100,9254
1715672360.587838,3654959.000,9256,2,AK,1,100,RD
1715672363.256764,3657505.000,10110,2,AK,1,100,9254
1715672365.925689,3660051.000,10110,2,AK,1,100,RD
1715672368.630256,3662631.000,10930,2,AK,1,100,10111
1715672371.334824,3665211.000,10930,2,AK,1,100,RD
1715672371.359982,3665235.000,10933,2,AK,1,100,10931
1715672371.385141,3665259.000,10933,2,AK,1,100,RD
1715672374.055639,3667806.500,11789,2,AK,1,100,10931
1715672376.726137,3670354.000,11789,2,AK,1,100,RD
1715672376.739765,3670367.000,11792,2,AK,1,100,11790
1715672376.753392,3670380.000,11792,2,AK,1,100,RD
1715672379.416552,3672920.500,12642,2,AK,1,100,11790
1715672382.079712,3675461.000,12642,2,AK,1,100,RD
1715672382.093340,3675474.000,12645,2,AK,1,100,12643
1715672382.106968,3675487.000,12645,2,AK,1,100,RD
1715672384.774321,3678031.500,13505,2,AK,1,100,12643
1715672387.441674,3680576.000,13505,2,AK,1,100,RD
1715672387.456874,3680590.500,13508,2,AK,1,100,13506
1715672387.472074,3680605.000,13508,2,AK,1,100,RD
1715672390.130517,3683141.000,14368,2,AK,1,100,13506
1715672392.788960,3685677.000,14368,2,AK,1,100,RD
1715672392.802587,3685690.000,14371,2,AK,1,100,14369
1715672392.816215,3685703.000,14371,2,AK,1,100,RD
1715672395.488285,3688252.000,15229,2,AK,1,100,14369
1715672398.160356,3690801.000,15229,2,AK,1,100,RD
1715672398.173983,3690814.000,15232,2,AK,1,100,15230
1715672398.187611,3690827.000,15232,2,AK,1,100,RD
1715672400.856536,3693373.000,16075,2,AK,1,100,15230
1715672403.525462,3695919.000,16075,2,AK,1,100,RD
1715672403.539090,3695932.000,16078,2,AK,1,100,16076
1715672403.552717,3695945.000,16078,2,AK,1,100,RD
1715672406.211160,3698481.000,16931,2,AK,1,100,16076
1715672408.869603,3701017.000,16931,2,AK,1,100,RD
1715672408.884279,3701031.000,16934,2,AK,1,100,16932
1715672408.898955,3701045.000,16934,2,AK,1,100,RD
1715672411.571025,3703594.000,17790,2,AK,1,100,16932
1715672414.243095,3706143.000,17790,2,AK,1,100,RD
1715672414.256199,3706155.500,17793,2,AK,1,100,17791
1715672414.269302,3706168.000,17793,2,AK,1,100,RD
1715672416.964959,3708739.500,18651,2,AK,1,100,17791
1715672419.660616,3711311.000,18651,2,AK,1,100,RD
1715672419.697830,3711346.500,18654,2,AK,1,100,18652
1715672419.735044,3711382.000,18654,2,AK,1,100,RD
1715672422.406590,3713930.500,19507,2,AK,1,100,18652
1715672425.078136,3716479.000,19507,2,AK,1,100,RD
1715672425.092812,3716493.000,19510,2,AK,1,100,19508
1715672425.107488,3716507.000,19510,2,AK,1,100,RD
1715672427.771172,3719048.000,20375,2,AK,1,100,19508
1715672430.434856,3721589.000,20375,2,AK,1,100,RD
1715672430.450581,3721604.000,20378,2,AK,1,100,20376
1715672430.466305,3721619.000,20378,2,AK,1,100,RD
1715672433.160913,3724189.500,21226,2,AK,1,100,20376
1715672435.855522,3726760.000,21226,2,AK,1,100,RD
1715672435.883825,3726787.000,21229,2,AK,1,100,21227
1715672435.912129,3726814.000,21229,2,AK,1,100,RD
1715672438.566903,3729346.500,22082,2,AK,1,100,21227
1715672441.221676,3731879.000,22082,2,AK,1,100,RD
1715672441.235304,3731892.000,22085,2,AK,1,100,22083
1715672441.248932,3731905.000,22085,2,AK,1,100,RD
1715672443.911567,3734445.000,22938,2,AK,1,100,22083
1715672446.574203,3736985.000,22938,2,AK,1,100,RD
1715672446.587307,3736997.500,22941,2,AK,1,100,22939
1715672446.600410,3737010.000,22941,2,AK,1,100,RD
1715672449.282964,3739569.000,23797,2,AK,1,100,22939
1715672451.965517,3742128.000,23797,2,AK,1,100,RD
1715672451.982814,3742144.500,23800,2,AK,1,100,23798
1715672452.000110,3742161.000,23800,2,AK,1,100,RD
1715672454.670608,3744708.500,24657,2,AK,1,100,23798
1715672457.341106,3747256.000,24657,2,AK,1,100,RD
1715672457.354734,3747269.000,24660,2,AK,1,100,24658
1715672457.368361,3747282.000,24660,2,AK,1,100,RD
1715672460.049342,3749839.500,25526,2,AK,1,100,24658
1715672462.730323,3752397.000,25526,2,AK,1,100,RD
1715672462.744475,3752410.500,25529,2,AK,1,100,25527
1715672462.758626,3752424.000,25529,2,AK,1,100,RD
1715672465.432793,3754975.000,26369,2,AK,1,100,25527
1715672468.106960,3757526.000,26369,2,AK,1,100,RD
1715672468.141554,3757559.000,26372,2,AK,1,100,26370
1715672468.176147,3757592.000,26372,2,AK,1,100,RD
1715672473.491984,3762663.000,28048,2,AK,1,100,27210
1715672478.807821,3767734.000,28048,2,AK,1,100,RD
1715672478.820925,3767746.500,28051,2,AK,1,100,28049
1715672478.834028,3767759.000,28051,2,AK,1,100,RD
1715672481.507671,3770309.500,28911,2,AK,1,100,28049
1715672484.181314,3772860.000,28911,2,AK,1,100,RD
1715672484.195990,3772874.000,28914,2,AK,1,100,28912
1715672484.210666,3772888.000,28914,2,AK,1,100,RD
1715672486.881688,3775436.000,29776,2,AK,1,100,28912
1715672489.552710,3777984.000,29776,2,AK,1,100,RD
1715672489.566862,3777997.500,29779,2,AK,1,100,29777
1715672489.581014,3778011.000,29779,2,AK,1,100,RD
1715672492.247843,3780555.000,30616,2,AK,1,100,29777
1715672494.914671,3783099.000,30616,2,AK,1,100,RD
1715672494.949789,3783132.500,30619,2,AK,1,100,30617
1715672494.984906,3783166.000,30619,2,AK,1,100,RD
1715672497.677943,3785735.000,31450,2,AK,1,100,30617
1715672500.370978,3788304.000,31450,2,AK,1,100,RD
1715672500.385654,3788318.000,31453,2,AK,1,100,31451
1715672500.400330,3788332.000,31453,2,AK,1,100,RD
1715672503.066111,3790875.000,32298,2,AK,1,100,31451
1715672505.731892,3793418.000,32298,2,AK,1,100,RD
1715672505.747616,3793433.000,32301,2,AK,1,100,32299
1715672505.763340,3793448.000,32301,2,AK,1,100,RD
1715672508.425452,3795987.500,33030,2,AK,1,100,32299
1715672511.087564,3798527.000,33030,2,AK,1,100,RD
1715672511.101715,3798540.500,33033,2,AK,1,100,33031
1715672511.115867,3798554.000,33033,2,AK,1,100,RD
1715672513.785317,3801100.500,33870,2,AK,1,100,33031
1715672516.454767,3803647.000,33870,2,AK,1,100,RD
1715672516.477829,3803669.000,33873,2,AK,1,100,33871
1715672516.500891,3803691.000,33873,2,AK,1,100,RD
1715672519.161954,3806229.500,34712,2,AK,1,100,33871
1715672521.823018,3808768.000,34712,2,AK,1,100,RD
1715672521.837169,3808781.500,34715,2,AK,1,100,34713
1715672521.851321,3808795.000,34715,2,AK,1,100,RD
1715672524.549075,3811368.500,35541,2,AK,1,100,35539
1715672527.246828,3813942.000,35541,2,AK,1,100,RD
1715672529.905271,3816478.000,36350,2,AK,1,100,35539
1715672532.563713,3819014.000,36350,2,AK,1,100,RD
1715672532.579437,3819029.000,36353,2,AK,1,100,36351
1715672532.595162,3819044.000,36353,2,AK,1,100,RD
1715672535.267232,3821593.000,37166,2,AK,1,100,36351
1715672537.939302,3824142.000,37166,2,AK,1,100,RD
1715672537.985427,3824186.000,37169,2,AK,1,100,37167
1715672538.031551,3824230.000,37169,2,AK,1,100,RD
1715672540.661690,3826739.000,37885,2,AK,1,100,37167
1715672543.291830,3829248.000,37885,2,AK,1,100,RD
1715672543.310174,3829265.500,37888,2,AK,1,100,37886
1715672543.328519,3829283.000,37888,2,AK,1,100,RD
1715672545.995348,3831827.000,38734,2,AK,1,100,37886
1715672548.662177,3834371.000,38734,2,AK,1,100,RD
1715672548.675281,3834383.500,38737,2,AK,1,100,38735
1715672548.688384,3834396.000,38737,2,AK,1,100,RD
1715672551.352593,3836937.500,39576,2,AK,1,100,38735
1715672554.016801,3839479.000,39576,2,AK,1,100,RD
1715672554.029904,3839491.500,39579,2,AK,1,100,39577
1715672554.043008,3839504.000,39579,2,AK,1,100,RD
1715672556.709837,3842048.000,40411,2,AK,1,100,39577
1715672559.376666,3844592.000,40411,2,AK,1,100,RD
1715672559.391342,3844606.000,40414,2,AK,1,100,40412
1715672559.406018,3844620.000,40414,2,AK,1,100,RD
1715672562.065509,3847157.000,41245,2,AK,1,100,40412
1715672564.725000,3849694.000,41245,2,AK,1,100,RD
1715672564.739151,3849707.500,41248,2,AK,1,100,41246
1715672564.753303,3849721.000,41248,2,AK,1,100,RD
1715672570.134658,3854854.500,42953,2,AK,1,100,42104
1715672575.516013,3859988.000,42953,2,AK,1,100,RD
1715672575.530689,3860002.000,42956,2,AK,1,100,42954
1715672575.545365,3860016.000,42956,2,AK,1,100,RD
1715672580.890554,3865115.000,44641,2,AK,1,100,43798
1715672586.235743,3870214.000,44641,2,AK,1,100,RD
1715672586.249371,3870227.000,44644,2,AK,1,100,44642
1715672586.262998,3870240.000,44644,2,AK,1,100,RD
1715672588.920917,3872775.500,45477,2,AK,1,100,44642
1715672591.578835,3875311.000,45477,2,AK,1,100,RD
1715672591.595608,3875327.000,45480,2,AK,1,100,45478
1715672591.612380,3875343.000,45480,2,AK,1,100,RD
1715672594.307513,3877914.000,46317,2,AK,1,100,45478
1715672597.002645,3880485.000,46317,2,AK,1,100,RD
1715672597.016797,3880498.500,46320,2,AK,1,100,46318
1715672597.030949,3880512.000,46320,2,AK,1,100,RD
1715672599.702495,3883060.500,47160,2,AK,1,100,47158
1715672602.374042,3885609.000,47160,2,AK,1,100,RD
1715672605.043491,3888155.500,47999,2,AK,1,100,47158
1715672607.712941,3890702.000,47999,2,AK,1,100,RD
1715672607.748058,3890735.500,48002,2,AK,1,100,48000
1715672607.783176,3890769.000,48002,2,AK,1,100,RD
