LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,LC,LM,
1715671599.989139,2929392,21305,4,TX,1,100,487034.2259764,2232358.5360986,
1715671600.609721,2929984,21407,4,TX,1,100,487034.8263582,2232359.1364804,
1715671601.265946,2930610,21495,4,TX,1,100,487035.5093747,2232359.8194623,
1715671601.880239,2931196,21596,4,TX,1,100,487036.0426447,2232360.3527323,
1715671602.549043,2931834,21701,4,TX,1,100,487036.7925275,2232361.1026151,
1715671603.194784,2932450,21793,4,TX,1,100,487037.3926353,2232361.7027209,
1715671603.843671,2933069,21897,4,TX,1,100,487038.0759016,2232362.3859872,
1715671604.401357,2933601,21982,4,TX,1,100,487038.6759839,2232362.9860695,
1715671605.040809,2934211,22086,4,TX,1,100,487039.3094266,2232363.6195107,
1715671605.679212,2934820,22190,4,TX,1,100,487039.8760196,2232364.1861037,
1715671606.392044,2935500,22307,4,TX,1,100,487040.6425762,2232364.9526603,
1715671607.694010,2936742,22513,4,TX,1,100,487041.9094641,2232366.2195221,
1715671608.213958,2937238,22589,4,TX,1,100,487042.4594536,2232366.7695116,
1715671609.057825,2938043,22724,4,TX,1,100,487043.2594594,2232367.5695190,
1715671609.614462,2938574,22812,4,TX,1,100,487043.8594583,2232368.1695179,
1715671610.248673,2939179,22916,4,TX,1,100,487044.4760130,2232368.7860726,
1715671610.781200,2939687,23001,4,TX,1,100,487045.0428322,2232369.3528918,
1715671611.556929,2940427,23122,4,TX,1,100,487045.8092631,2232370.1193068,
1715671612.194284,2941035,23228,4,TX,1,100,487046.4093826,2232370.7194263,
1715671612.913405,2941721,23346,4,TX,1,100,487047.0595495,2232371.3695932,
1715671613.422870,2942207,23422,4,TX,1,100,487047.6427421,2232371.9527823,
1715671614.715402,2943440,23627,4,TX,1,100,487048.3761245,2232372.6861647,
1715671614.733222,2943457,23630,4,TX,1,100,487048.8926281,2232373.2026683,
1715671615.447103,2944138,23750,4,TX,1,100,487049.6759366,2232373.9859889,
1715671616.104375,2944765,23851,4,TX,1,100,487050.2262184,2232374.5362707,
1715671616.641095,2945277,23937,4,TX,1,100,487050.8760534,2232375.1861057,
1715671617.167333,2945779,24025,4,TX,1,100,487051.4094638,2232375.7194986,
1715671618.016441,2946589,24162,4,TX,1,100,487052.2427950,2232376.5528298,
1715671618.644362,2947188,24264,4,TX,1,100,487052.7929387,2232377.1029735,
1715671619.311069,2947824,24372,4,TX,1,100,487053.5260096,2232377.8360195,
1715671619.853031,2948341,24456,4,TX,1,100,487054.0764924,2232378.3865023,
1715671620.487242,2948946,24560,4,TX,1,100,487054.7095674,2232379.0195773,
1715671621.798642,2950197,24764,4,TX,1,100,487056.0427802,2232380.3527798,
1715671622.416080,2950786,24867,4,TX,1,100,487056.6262789,2232380.9362785,
1715671623.045049,2951386,24969,4,TX,1,100,487057.2929153,2232381.6029390,
1715671623.579673,2951896,25055,4,TX,1,100,487057.8095440,2232382.1195677,
1715671624.357498,2952638,25180,4,TX,1,100,487058.5928638,2232382.9028875,
1715671624.997998,2953249,25282,4,TX,1,100,487059.1604913,2232383.4705150,
1715671625.741230,2953958,25403,4,TX,1,100,487059.8930912,2232384.2031222,
1715671626.316737,2954507,25490,4,TX,1,100,487060.4596217,2232384.7696527,
1715671626.939416,2955101,25591,4,TX,1,100,487061.1261395,2232385.4361705,
1715671627.465654,2955603,25679,4,TX,1,100,487061.7100596,2232386.0200360,
1715671628.253962,2956355,25798,4,TX,1,100,487062.4427551,2232386.7527315,
1715671629.599955,2957639,26005,4,TX,1,100,487063.7264344,2232388.0364035,
1715671630.029751,2958049,26077,4,TX,1,100,487064.2429512,2232388.5529203,
1715671630.821204,2958804,26197,4,TX,1,100,487065.0261904,2232389.3361596,
1715671631.334862,2959294,26283,4,TX,1,100,487065.5762616,2232389.8862480,
1715671632.201791,2960121,26405,4,TX,1,100,487066.2931334,2232390.6031197,
1715671633.279425,2961149,26574,4,TX,1,100,487067.5430292,2232391.8529839,
1715671633.809855,2961655,26662,4,TX,1,100,487068.0763325,2232392.3862872,
1715671634.646384,2962453,26797,4,TX,1,100,487068.9101054,2232393.2200601,
1715671635.217698,2962998,26889,4,TX,1,100,487069.4267758,2232393.7367172,
1715671636.006006,2963750,27008,4,TX,1,100,487070.1096549,2232394.4195963,
1715671636.445236,2964169,27079,4,TX,1,100,487070.6266038,2232394.9365452,
1715671637.277571,2964963,27215,4,TX,1,100,487071.4928592,2232395.8028064,
1715671637.816388,2965477,27303,4,TX,1,100,487072.0763690,2232396.3863162,
1715671638.450599,2966082,27405,4,TX,1,100,487072.7097111,2232397.0196583,
1715671638.985223,2966592,27491,4,TX,1,100,487073.2430829,2232397.5529994,
1715671639.840621,2967408,27625,4,TX,1,100,487074.0096530,2232398.3195695,
1715671640.384679,2967927,27717,4,TX,1,100,487074.6096377,2232398.9195542,
1715671641.110090,2968619,27836,4,TX,1,100,487075.2763305,2232399.5862570,
1715671641.570286,2969058,27907,4,TX,1,100,487075.7930676,2232400.1029941,
1715671642.400525,2969850,28046,4,TX,1,100,487076.5596217,2232400.8695483,
1715671642.850238,2970279,28115,4,TX,1,100,487077.1098248,2232401.4197513,
1715671643.621773,2971015,28235,4,TX,1,100,487077.8598532,2232402.1697580,
1715671644.236066,2971601,28337,4,TX,1,100,487078.4599225,2232402.7698273,
1715671644.886001,2972221,28439,4,TX,1,100,487079.1431901,2232403.4530949,
1715671645.505536,2972812,28543,4,TX,1,100,487079.6435617,2232403.9534507,
1715671646.181677,2973457,28633,4,TX,1,100,487080.3764127,2232404.6863017,
1715671646.720494,2973971,28719,4,TX,1,100,487080.9098406,2232405.2197296,
1715671647.558071,2974770,28857,4,TX,1,100,487081.7599302,2232406.0698221,
1715671648.094792,2975282,28945,4,TX,1,100,487082.2934209,2232406.6033128,
1715671648.851651,2976004,29062,4,TX,1,100,487083.0264226,2232407.3363145,
1715671649.376840,2976505,29149,4,TX,1,100,487083.5597688,2232407.8696909,
1715671650.104348,2977199,29268,4,TX,1,100,487084.3266696,2232408.6365917,
1715671650.973374,2978028,29403,4,TX,1,100,487084.8764698,2232409.1863919,
1715671651.400024,2978435,29478,4,TX,1,100,487085.6097498,2232409.9196084,
1715671651.945131,2978955,29561,4,TX,1,100,487086.1265368,2232410.4363955,
1715671652.586679,2979567,29667,4,TX,1,100,487086.7932327,2232411.1030913,
1715671653.155896,2980110,29753,4,TX,1,100,487087.3932013,2232411.7030715,
1715671653.921142,2980840,29874,4,TX,1,100,487088.1764971,2232412.4863674,
1715671654.530194,2981421,29977,4,TX,1,100,487088.6935309,2232413.0034012,
1715671655.189563,2982050,30080,4,TX,1,100,487089.3941642,2232413.7040149,
1715671656.019802,2982842,30215,4,TX,1,100,487089.8933060,2232414.2031567,
1715671656.492577,2983293,30291,4,TX,1,100,487090.7431568,2232415.0530075,
1715671657.105822,2983878,30394,4,TX,1,100,487091.2935484,2232415.6033839,
1715671657.737936,2984481,30498,4,TX,1,100,487091.9765864,2232416.2864219,
1715671658.393112,2985106,30600,4,TX,1,100,487092.5766116,2232416.8864471,
1715671659.126909,2985806,30719,4,TX,1,100,487093.2431501,2232417.5530228,
1715671659.553560,2986213,30789,4,TX,1,100,487093.7931462,2232418.1030189,
1715671660.406862,2987027,30925,4,TX,1,100,487094.5932027,2232418.9030754,
1715671660.855526,2987455,30995,4,TX,1,100,487095.0936474,2232419.4035201,
1715671661.589324,2988155,31113,4,TX,1,100,487095.8432095,2232420.1530502,
1715671662.919593,2989424,31307,4,TX,1,100,487097.0766761,2232421.3865168,
1715671663.464700,2989944,31395,4,TX,1,100,487097.6600314,2232421.9698779,
1715671664.208980,2990654,31515,4,TX,1,100,487098.3932451,2232422.7030916,
1715671664.844239,2991260,31615,4,TX,1,100,487098.9936230,2232423.3034695,
1715671665.479497,2991866,31719,4,TX,1,100,487099.6598750,2232423.9697007,
1715671666.024604,2992386,31807,4,TX,1,100,487100.2266671,2232424.5364929,
1715671666.758401,2993086,31925,4,TX,1,100,487100.9932294,2232425.3030552,
1715671667.409384,2993707,32036,4,TX,1,100,487101.5932531,2232425.9030841,
1715671668.175678,2994438,32153,4,TX,1,100,487102.2933593,2232426.6031903,
1715671668.612812,2994855,32223,4,TX,1,100,487102.8267110,2232427.1365420,
1715671669.340319,2995549,32344,4,TX,1,100,487103.5439811,2232427.8537805,
1715671669.884378,2996068,32429,4,TX,1,100,487104.0766861,2232428.3864855,
1715671670.520685,2996675,32533,4,TX,1,100,487104.7766214,2232429.0864208,
1715671672.000859,2998087,32772,4,TX,1,100,487105.3266580,2232429.6364441,
1715671672.424365,2998491,32840,4,TX,1,100,487106.1435902,2232430.4533764,
1715671672.572172,2998632,32848,4,TX,1,100,487106.6937572,2232431.0035433,
1715671673.156065,2999189,32938,4,TX,1,100,487107.3600007,2232431.6697859,
1715671673.797614,2999801,33040,4,TX,1,100,487107.8937495,2232432.2035347,
1715671674.460128,3000433,33140,4,TX,1,100,487108.7099867,2232433.0197719,
1715671675.320767,3001254,33279,4,TX,1,100,487109.2107107,2232433.5204959,
1715671675.753708,3001667,33348,4,TX,1,100,487110.0100008,2232434.3197605,
1715671676.287283,3002176,33433,4,TX,1,100,487110.5266306,2232434.8363903,
1715671677.027370,3002882,33556,4,TX,1,100,487111.2765848,2232435.5863653,
1715671677.656339,3003482,33660,4,TX,1,100,487111.8766777,2232436.1864582,
1715671678.373364,3004166,33766,4,TX,1,100,487112.5100996,2232436.8198802,
1715671678.798966,3004572,33836,4,TX,1,100,487113.0434514,2232437.3532320,
1715671679.980380,3005699,34021,4,TX,1,100,487113.7600647,2232438.0698185,
1715671680.934316,3006609,34174,4,TX,1,100,487115.1266462,2232439.4364000,
1715671681.451119,3007102,34259,4,TX,1,100,487115.6268725,2232439.9366319,
1715671682.191206,3007808,34382,4,TX,1,100,487116.4266875,2232440.7364468,
1715671682.745747,3008337,34470,4,TX,1,100,487116.9601551,2232441.2699145,
1715671683.523572,3009079,34579,4,TX,1,100,487117.6268133,2232441.9365272,
1715671684.285673,3009806,34697,4,TX,1,100,487118.1935515,2232442.5032654,
1715671684.693455,3010195,34769,4,TX,1,100,487118.9101375,2232443.2198514,
1715671685.320328,3010793,34872,4,TX,1,100,487119.5101139,2232443.8198512,
1715671686.017435,3011458,34975,4,TX,1,100,487120.2269211,2232444.5366584,
1715671686.655839,3012067,35078,4,TX,1,100,487120.7934796,2232445.1032169,
1715671687.274325,3012657,35181,4,TX,1,100,487121.4601999,2232445.7699235,
1715671687.802659,3013161,35269,4,TX,1,100,487121.9935705,2232446.3032941,
1715671688.925369,3014232,35425,4,TX,1,100,487122.7938280,2232447.1035515,
1715671689.151798,3014448,35462,4,TX,1,100,487123.3268036,2232447.6365361,
1715671689.914947,3015176,35581,4,TX,1,100,487124.1267501,2232448.4364826,
1715671690.767200,3015989,35718,4,TX,1,100,487124.6269227,2232448.9366552,
1715671691.279810,3016478,35805,4,TX,1,100,487125.3938670,2232449.7035897,
1715671691.745247,3016922,35874,4,TX,1,100,487125.9768825,2232450.2866052,
1715671692.468561,3017612,35994,4,TX,1,100,487126.6603193,2232450.9700420,
1715671693.010523,3018129,36080,4,TX,1,100,487127.1940441,2232451.5037668,
1715671693.750610,3018835,36197,4,TX,1,100,487127.9935510,2232452.3032485,
1715671694.461345,3019513,36261,4,TX,1,100,487128.5769824,2232452.8866798,
1715671695.030562,3020056,36348,4,TX,1,100,487129.2602018,2232453.5698825,
1715671695.587200,3020587,36433,4,TX,1,100,487129.8438329,2232454.1535136,
1715671696.350349,3021315,36557,4,TX,1,100,487130.5436459,2232454.8533266,
1715671696.865055,3021806,36643,4,TX,1,100,487131.1103599,2232455.4200406,
1715671697.614577,3022521,36766,4,TX,1,100,487131.7936804,2232456.1033456,
1715671698.236208,3023114,36865,4,TX,1,100,487132.3603303,2232456.6699955,
1715671698.872515,3023721,36969,4,TX,1,100,487133.0770326,2232457.3866978,
1715671699.421815,3024245,37057,4,TX,1,100,487133.6603248,2232457.9699808,
1715671700.137791,3024928,37166,4,TX,1,100,487134.3436708,2232458.6533268,
1715671700.688139,3025453,37253,4,TX,1,100,487134.8942452,2232459.2039012,
1715671701.533054,3026259,37386,4,TX,1,100,487135.6942221,2232460.0038952,
1715671701.969140,3026675,37457,4,TX,1,100,487136.2102849,2232460.5199580,
1715671702.714468,3027386,37580,4,TX,1,100,487136.9769313,2232461.2866044,
1715671703.331906,3027975,37684,4,TX,1,100,487137.5269774,2232461.8366153,
1715671703.968213,3028582,37786,4,TX,1,100,487138.2102333,2232462.5198712,
1715671704.613955,3029198,37888,4,TX,1,100,487138.8103460,2232463.1199839,
1715671705.249213,3029804,37977,4,TX,1,100,487139.4938409,2232463.8034706,
1715671705.870845,3030397,38081,4,TX,1,100,487140.0275095,2232464.3371392,
1715671706.514490,3031011,38181,4,TX,1,100,487140.7771087,2232465.0867384,
1715671707.143459,3031611,38286,4,TX,1,100,487141.3438198,2232465.6534410,
1715671707.783959,3032222,38388,4,TX,1,100,487142.0436558,2232466.3532769,
1715671708.408735,3032818,38492,4,TX,1,100,487142.5936783,2232466.9032995,
1715671709.151967,3033527,38611,4,TX,1,100,487143.3771249,2232467.6867535,
1715671710.444498,3034760,38802,4,TX,1,100,487144.6604101,2232468.9700387,
1715671711.029439,3035318,38888,4,TX,1,100,487145.1938342,2232469.5034628,
1715671711.716064,3035973,38992,4,TX,1,100,487145.9603461,2232470.2699902,
1715671712.247543,3036480,39080,4,TX,1,100,487146.5105044,2232470.8201485,
1715671712.989726,3037188,39200,4,TX,1,100,487147.1603207,2232471.4699648,
1715671713.633371,3037802,39304,4,TX,1,100,487147.7270333,2232472.0366383,
1715671714.369265,3038504,39421,4,TX,1,100,487148.5271211,2232472.8367262,
1715671714.782288,3038898,39492,4,TX,1,100,487149.0438717,2232473.3534767,
1715671716.063289,3040120,39682,4,TX,1,100,487149.7604559,2232474.0700517,
1715671716.813859,3040836,39802,4,TX,1,100,487151.0604028,2232475.3699985,
1715671717.342192,3041340,39890,4,TX,1,100,487151.5771234,2232475.8867300,
1715671718.085424,3042049,40008,4,TX,1,100,487152.3105551,2232476.6201617,
1715671718.544572,3042487,40081,4,TX,1,100,487152.8103715,2232477.1199781,
1715671719.386342,3043290,40215,4,TX,1,100,487153.6104791,2232477.9200575,
1715671720.033132,3043907,40318,4,TX,1,100,487154.1938788,2232478.5034572,
1715671720.771122,3044611,40439,4,TX,1,100,487154.8938761,2232479.2034545,
1715671721.513306,3045319,40531,4,TX,1,100,487155.4942281,2232479.8038254,
1715671721.928426,3045715,40604,4,TX,1,100,487156.1604540,2232480.4700513,
1715671722.458856,3046221,40689,4,TX,1,100,487156.6942759,2232481.0038732,
1715671723.214667,3046942,40810,4,TX,1,100,487157.4438021,2232481.7533636,
1715671723.855167,3047553,40913,4,TX,1,100,487158.0272761,2232482.3368376,
1715671724.528164,3048195,41015,4,TX,1,100,487158.7271229,2232483.0366844,
1715671725.117299,3048757,41085,4,TX,1,100,487159.2773255,2232483.5868742,
1715671725.754654,3049365,41189,4,TX,1,100,487159.9773026,2232484.2868513,
1715671727.145724,3050692,41384,4,TX,1,100,487161.2941178,2232485.6036643,
1715671727.588099,3051114,41457,4,TX,1,100,487161.8272723,2232486.1368189,
1715671728.430918,3051918,41590,4,TX,1,100,487162.6439540,2232486.9535005,
1715671729.077708,3052535,41678,4,TX,1,100,487163.1445832,2232487.4541297,
1715671729.643780,3053075,41766,4,TX,1,100,487163.9106597,2232488.2202019,
1715671730.262266,3053665,41868,4,TX,1,100,487164.4439596,2232488.7535018,
1715671731.006546,3054375,41987,4,TX,1,100,487165.1776245,2232489.4871667,
1715671731.504480,3054850,42054,4,TX,1,100,487165.6772980,2232489.9868421,
1715671732.299078,3055608,42169,4,TX,1,100,487166.4940592,2232490.8036033,
1715671732.809591,3056095,42255,4,TX,1,100,487167.0772869,2232491.3868310,
1715671733.525567,3056778,42358,4,TX,1,100,487167.7272324,2232492.0367686,
1715671734.053901,3057282,42444,4,TX,1,100,487168.2606031,2232492.5701393,
1715671734.784554,3057979,42564,4,TX,1,100,487168.9939272,2232493.3034634,
1715671735.294019,3058465,42633,4,TX,1,100,487169.4944237,2232493.8039461,
1715671736.054023,3059190,42752,4,TX,1,100,487170.2943095,2232494.6038320,
1715671736.591792,3059703,42838,4,TX,1,100,487170.8440012,2232495.1535237,
1715671737.429369,3060502,42948,4,TX,1,100,487171.5273246,2232495.8368230,
1715671737.809895,3060865,43002,4,TX,1,100,487172.0774158,2232496.3869142,
1715671738.668438,3061684,43138,4,TX,1,100,487172.8440420,2232497.1535405,
1715671739.292166,3062279,43242,4,TX,1,100,487173.4106610,2232497.7201692,
1715671740.214654,3063159,43294,4,TX,1,100,487174.0941713,2232498.4036795,
1715671740.514462,3063445,43318,4,TX,1,100,487174.6274887,2232498.9369969,
1715671741.217859,3064116,43421,4,TX,1,100,487175.4608171,2232499.7702987,
1715671742.171796,3065026,43575,4,TX,1,100,487176.0107567,2232500.3202382,
1715671742.601591,3065436,43648,4,TX,1,100,487176.7441935,2232501.0536750,
1715671743.017759,3065833,43704,4,TX,1,100,487177.2443700,2232501.5538516,
1715671743.779860,3066560,43823,4,TX,1,100,487178.0441085,2232502.3535917,
1715671745.027316,3067750,44026,4,TX,1,100,487179.2608680,2232503.5703377,
1715671745.572422,3068270,44113,4,TX,1,100,487179.7774863,2232504.0869560,
1715671746.312509,3068976,44233,4,TX,1,100,487180.5607185,2232504.8701882,
1715671746.838747,3069478,44320,4,TX,1,100,487181.0775168,2232505.3869865,
1715671748.025402,3070610,44503,4,TX,1,100,487181.7941046,2232506.1035601,
1715671748.049512,3070633,44506,4,TX,1,100,487182.3116503,2232506.6211058,
1715671748.857737,3071404,44618,4,TX,1,100,487183.0774835,2232507.3869389,
1715671749.315836,3071841,44688,4,TX,1,100,487183.5775550,2232507.8869947,
1715671750.180669,3072666,44823,4,TX,1,100,487184.4274713,2232508.7369110,
1715671750.719486,3073180,44909,4,TX,1,100,487184.9775515,2232509.2869912,
1715671751.449090,3073876,45029,4,TX,1,100,487185.6607849,2232509.9702084,
1715671751.990003,3074392,45116,4,TX,1,100,487186.1941656,2232510.5035891,
1715671752.826532,3075190,45251,4,TX,1,100,487186.9941481,2232511.3035716,
1715671753.380025,3075718,45338,4,TX,1,100,487187.5942398,2232511.9036606,
1715671754.015284,3076324,45430,4,TX,1,100,487188.2440969,2232512.5535177,
1715671754.667315,3076946,45532,4,TX,1,100,487188.8442880,2232513.1537089,
1715671755.384340,3077630,45654,4,TX,1,100,487189.5775803,2232513.8870037,
1715671755.946219,3078166,45740,4,TX,1,100,487190.1609484,2232514.4703718,
1715671756.676872,3078863,45858,4,TX,1,100,487190.8775537,2232515.1869771,
1715671757.303744,3079461,45962,4,TX,1,100,487191.4775661,2232515.7869752,
1715671757.879251,3080010,46050,4,TX,1,100,487192.1442255,2232516.4536346,
1715671758.469433,3080573,46122,4,TX,1,100,487192.6608671,2232516.9702762,
1715671759.244114,3081312,46226,4,TX,1,100,487193.3612135,2232517.6706248,
1715671759.657137,3081706,46296,4,TX,1,100,487193.8775692,2232518.1869805,
1715671760.472700,3082484,46416,4,TX,1,100,487194.6609433,2232518.9703546,
1715671761.012565,3082999,46504,4,TX,1,100,487195.2609601,2232519.5703714,
1715671761.744266,3083697,46621,4,TX,1,100,487195.9609583,2232520.2703570,
1715671762.291469,3084219,46692,4,TX,1,100,487196.4948280,2232520.8042267,
1715671763.043087,3084936,46813,4,TX,1,100,487197.2948250,2232521.6041949,
1715671763.683587,3085547,46915,4,TX,1,100,487197.8108911,2232522.1202610,
1715671764.306267,3086141,47002,4,TX,1,100,487198.4775317,2232522.7869016,
1715671764.844035,3086654,47078,4,TX,1,100,487199.0613867,2232523.3707566,
1715671765.578881,3087355,47195,4,TX,1,100,487199.8443027,2232524.1536576,
1715671766.241395,3087987,47279,4,TX,1,100,487200.3953964,2232524.7047512,
1715671766.900764,3088616,47386,4,TX,1,100,487201.1276252,2232525.4369800,
1715671768.277158,3089929,47589,4,TX,1,100,487202.3776749,2232526.6870298,
1715671768.700664,3090333,47659,4,TX,1,100,487202.8776914,2232527.1870463,
1715671769.443896,3091042,47778,4,TX,1,100,487203.6610273,2232527.9703562,
1715671770.009968,3091582,47854,4,TX,1,100,487204.2444235,2232528.5537524,
1715671770.714413,3092254,47958,4,TX,1,100,487204.9276638,2232529.2369927,
1715671771.249037,3092764,48045,4,TX,1,100,487205.5110836,2232529.8204170,
1715671772.031055,3093510,48166,4,TX,1,100,487206.2444205,2232530.5537539,
1715671772.926288,3094364,48221,4,TX,1,100,487206.8277947,2232531.1371281,
1715671773.686292,3095089,48313,4,TX,1,100,487207.5610484,2232531.8704394,
1715671773.892804,3095286,48349,4,TX,1,100,487208.1276291,2232532.4370200,
1715671774.517580,3095882,48451,4,TX,1,100,487208.7776285,2232533.0870195,
1715671775.052204,3096392,48538,4,TX,1,100,487209.3110650,2232533.6204267,
1715671775.907602,3097208,48658,4,TX,1,100,487210.0949053,2232534.4042670,
1715671776.436984,3097713,48743,4,TX,1,100,487210.6777612,2232534.9871229,
1715671777.180216,3098422,48864,4,TX,1,100,487211.3778454,2232535.6871456,
1715671777.721129,3098938,48951,4,TX,1,100,487211.9610727,2232536.2703729,
1715671778.997936,3100156,49154,4,TX,1,100,487212.6777708,2232536.9870710,
1715671779.012612,3100170,49157,4,TX,1,100,487213.2283720,2232537.5376722,
1715671779.731734,3100856,49277,4,TX,1,100,487213.9444115,2232538.2536987,
1715671780.282082,3101381,49363,4,TX,1,100,487214.4947890,2232538.8040763,
1715671781.047327,3102111,49471,4,TX,1,100,487215.2445365,2232539.5538238,
1715671781.588241,3102627,49558,4,TX,1,100,487215.8445850,2232540.1538645,
1715671782.323086,3103328,49679,4,TX,1,100,487216.5779634,2232540.8872429,
1715671782.989794,3103964,49783,4,TX,1,100,487217.1612706,2232541.4705502,
1715671783.284361,3104245,49834,4,TX,1,100,487217.4810153,2232541.7903101,
1715671887.366167,3203533,291,4,TX,1,100,487321.5962698,2232645.9050887,
1715671888.674423,3204781,499,4,TX,1,100,487322.9289199,2232647.2377388,
1715671889.214288,3205296,583,4,TX,1,100,487323.4623596,2232647.7711579,
1715671889.988968,3206035,703,4,TX,1,100,487324.2457230,2232648.5545213,
1715671890.499481,3206522,787,4,TX,1,100,487324.7457570,2232649.0545553,
1715671891.273113,3207260,906,4,TX,1,100,487325.5293323,2232649.8381276,
1715671892.978668,3208887,1161,4,TX,1,100,487326.7955903,2232651.1043856,
1715671893.187276,3209086,1199,4,TX,1,100,487327.3290014,2232651.6378042,
1715671893.860273,3209728,1306,4,TX,1,100,487328.0790003,2232652.3878031,
1715671894.393848,3210237,1393,4,TX,1,100,487328.6292203,2232652.9380231,
1715671895.072086,3210884,1496,4,TX,1,100,487329.3289738,2232653.6377503,
1715671895.604614,3211392,1583,4,TX,1,100,487329.8624033,2232654.1711799,
1715671896.367763,3212120,1704,4,TX,1,100,487330.6460490,2232654.9548255,
1715671896.900290,3212628,1790,4,TX,1,100,487331.1791310,2232655.4879075,
1715671897.878337,3213561,1943,4,TX,1,100,487332.1289096,2232656.4376874,
1715671899.105875,3214732,2133,4,TX,1,100,487333.3624162,2232657.6711739,
1715671899.745327,3215342,2236,4,TX,1,100,487333.8789775,2232658.1877352,
1715671900.398407,3215965,2338,4,TX,1,100,487334.6794798,2232658.9882376,
1715671901.046245,3216583,2442,4,TX,1,100,487335.2625125,2232659.5712702,
1715671901.664731,3217173,2548,4,TX,1,100,487335.9458492,2232660.2545945,
1715671902.206692,3217690,2632,4,TX,1,100,487336.4791322,2232660.7878775,
1715671902.938393,3218388,2752,4,TX,1,100,487337.1790964,2232661.4878417,
1715671904.376636,3219760,2960,4,TX,1,100,487338.4965112,2232662.8052506,
1715671904.823204,3220186,3030,4,TX,1,100,487338.9958670,2232663.3046064,
1715671905.654491,3220979,3166,4,TX,1,100,487339.7957635,2232664.1045303,
1715671906.097915,3221402,3236,4,TX,1,100,487340.3289979,2232664.6377647,
1715671906.832760,3222103,3359,4,TX,1,100,487341.0790360,2232665.3878028,
1715671907.369481,3222615,3444,4,TX,1,100,487341.5957458,2232665.9044799,
1715671908.119002,3223330,3563,4,TX,1,100,487342.3457630,2232666.6544971,
1715671908.635805,3223823,3648,4,TX,1,100,487342.8628872,2232667.1716213,
1715671909.294126,3224451,3752,4,TX,1,100,487343.5624288,2232667.8712096,
1715671909.839232,3224971,3842,4,TX,1,100,487344.0961708,2232668.4049516,
1715671910.676810,3225770,3980,4,TX,1,100,487344.9462082,2232669.2549890,
1715671911.307875,3226372,4082,4,TX,1,100,487345.5460386,2232669.8547614,
1715671911.977727,3227011,4186,4,TX,1,100,487346.2129066,2232670.5216293,
1715671912.500820,3227510,4272,4,TX,1,100,487346.7624522,2232671.0711749,
1715671913.236714,3228212,4394,4,TX,1,100,487347.4791713,2232671.7878641,
1715671913.885600,3228831,4496,4,TX,1,100,487348.0297049,2232672.3383978,
1715671914.509328,3229426,4597,4,TX,1,100,487348.7290334,2232673.0377263,
1715671915.846936,3230702,4805,4,TX,1,100,487349.9958372,2232674.3045273,
1715671916.279876,3231115,4877,4,TX,1,100,487350.5458886,2232674.8545787,
1715671917.550394,3232327,5081,4,TX,1,100,487351.3459754,2232675.6546570,
1715671917.643691,3232416,5100,4,TX,1,100,487351.8792371,2232676.1879187,
1715671918.385874,3233124,5219,4,TX,1,100,487352.5958423,2232676.9045239,
1715671919.672116,3234351,5422,4,TX,1,100,487353.8793193,2232678.1880067,
1715671920.213029,3234867,5509,4,TX,1,100,487354.4294072,2232678.7380946,
1715671920.977227,3235596,5633,4,TX,1,100,487355.1959239,2232679.5046113,
1715671921.431133,3236029,5703,4,TX,1,100,487355.6963287,2232680.0049831,
1715671922.294917,3236853,5843,4,TX,1,100,487356.4965685,2232680.8052229,
1715671922.737292,3237275,5911,4,TX,1,100,487357.0128575,2232681.3215119,
1715671923.572773,3238072,6047,4,TX,1,100,487357.7959647,2232682.1046005,
1715671924.839097,3239280,6236,4,TX,1,100,487359.0128875,2232683.3215233,
1715671926.147353,3240528,6444,4,TX,1,100,487360.3460991,2232684.6547400,
1715671926.781563,3241133,6549,4,TX,1,100,487360.9209085,2232685.2295494,
1715671927.440933,3241762,6653,4,TX,1,100,487361.6626914,2232685.9713375,
1715671928.805796,3243064,6872,4,TX,1,100,487362.9461481,2232687.2547942,
1715671929.896009,3244104,7042,4,TX,1,100,487364.1794319,2232688.4880688,
1715671930.516592,3244696,7146,4,TX,1,100,487364.7293611,2232689.0379980,
1715671931.264016,3245409,7253,4,TX,1,100,487365.4460768,2232689.7546851,
1715671931.785012,3245906,7341,4,TX,1,100,487365.9461752,2232690.2547835,
1715671932.514617,3246602,7461,4,TX,1,100,487366.7794516,2232691.0880599,
1715671933.812390,3247840,7663,4,TX,1,100,487368.0133571,2232692.3219810,
1715671934.247427,3248255,7732,4,TX,1,100,487368.5294236,2232692.8380475,
1715671935.089197,3249058,7869,4,TX,1,100,487369.3127111,2232693.6213350,
1715671936.183603,3250102,8038,4,TX,1,100,487369.8633178,2232694.1719218,
1715671936.380680,3250290,8063,4,TX,1,100,487370.6127774,2232694.9213814,
1715671936.849262,3250737,8138,4,TX,1,100,487371.1294225,2232695.4380265,
1715671937.687887,3251537,8274,4,TX,1,100,487371.9293516,2232696.2379400,
1715671938.996143,3252785,8477,4,TX,1,100,487373.2629067,2232697.5714951,
1715671940.179653,3253914,8664,4,TX,1,100,487374.4460657,2232698.7546646,
1715671940.804429,3254510,8766,4,TX,1,100,487374.9961663,2232699.3047652,
1715671941.577013,3255247,8888,4,TX,1,100,487375.8294937,2232700.1380841,
