LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1715671731.464645,3054812,42058,1,HR,1,100,58
1715671732.495106,3055795,42205,1,HR,1,100,58
1715671733.346311,3056607,42341,1,HR,1,100,61
1715671734.604249,3057807,42546,1,HR,1,100,58
1715671735.757359,3058907,42718,1,HR,1,100,57
1715671736.672509,3059780,42857,1,HR,1,100,59
1715671737.957703,3061006,43037,1,HR,1,100,56
1715671738.931557,3061935,43190,1,HR,1,100,57
1715671739.953631,3062910,43298,1,HR,1,100,58
1715671741.277611,3064173,43441,1,HR,1,100,55
1715671742.159216,3065014,43578,1,HR,1,100,58
1715671743.124684,3065935,43723,1,HR,1,100,59
1715671744.406733,3067158,43925,1,HR,1,100,56
1715671745.212862,3067927,44062,1,HR,1,100,61
1715671746.213971,3068882,44216,1,HR,1,100,60
1715671748.099830,3070681,44531,1,HR,1,100,54
1715671748.920634,3071464,44636,1,HR,1,100,59
1715671749.934323,3072431,44790,1,HR,1,100,59
1715671751.217420,3073655,44995,1,HR,1,100,56
1715671752.111604,3074508,45154,1,HR,1,100,59
1715671753.485902,3075819,45380,1,HR,1,100,55
1715671754.787868,3077061,45569,1,HR,1,100,53
1715671755.125414,3077383,45620,1,HR,1,100,81
1715671756.127572,3078339,45774,1,HR,1,100,76
1715671757.543801,3079690,46016,1,HR,1,100,69
1715671758.287032,3080399,46104,1,HR,1,100,71
1715671760.079594,3082109,46364,1,HR,1,100,63
1715671760.899351,3082891,46486,1,HR,1,100,66
1715671762.858589,3084760,46795,1,HR,1,100,58
1715671763.630125,3085496,46918,1,HR,1,100,62
1715671764.609220,3086430,47043,1,HR,1,100,62
1715671766.794888,3088515,47367,1,HR,1,100,54
1715671767.616741,3089299,47505,1,HR,1,100,59
1715671768.721630,3090353,47678,1,HR,1,100,58
1715671770.616923,3092161,47961,1,HR,1,100,52
1715671771.807771,3093297,48149,1,HR,1,100,52
1715671773.038454,3094471,48243,1,HR,1,100,51
1715671773.876031,3095270,48353,1,HR,1,100,56
1715671774.949472,3096294,48522,1,HR,1,100,56
1715671776.376184,3097655,48746,1,HR,1,100,53
1715671777.123609,3098368,48868,1,HR,1,100,59
1715671778.123669,3099322,49022,1,HR,1,100,60
1715671779.457084,3100594,49243,1,HR,1,100,56
1715671780.391103,3101485,49381,1,HR,1,100,58
1715671781.360764,3102410,49525,1,HR,1,100,59
1715671782.684744,3103673,49747,1,HR,1,100,56
1715671783.434265,3104388,49872,1,HR,1,100,61
1715671784.519237,3105423,50038,1,HR,1,100,60
1715671785.707988,3106557,50220,1,HR,1,100,58
1715671787.310811,3108086,50460,1,HR,1,100,54
1715671790.118110,3110764,50904,1,HR,1,100,46
1715671791.176875,3111774,51056,1,HR,1,100,49
1715671792.076300,3112632,51196,1,HR,1,100,53
1715671792.799615,3113322,51311,1,HR,1,100,60
1715671794.394052,3114843,51560,1,HR,1,100,55
1715671795.014634,3115435,51643,1,HR,1,100,64
1715671795.384678,3115788,51710,1,HR,1,100,86
1715671796.101703,3116472,51811,1,HR,1,100,86
1715671797.074508,3117400,51954,1,HR,1,100,80
1715671798.000141,3118283,52103,1,HR,1,100,77
1715671799.381777,3119601,52318,1,HR,1,100,70
1715671800.756074,3120912,52535,1,HR,1,100,64
1715671802.102068,3122196,52738,1,HR,1,100,60
1715671803.036087,3123087,52873,1,HR,1,100,61
1715671808.220889,3128033,53670,1,HR,1,100,50
1715671810.238831,3129958,53983,1,HR,1,100,45
1715671811.315417,3130985,54149,1,HR,1,100,48
1715671813.609057,3133173,54488,1,HR,1,100,43
1715671814.760071,3134271,54671,1,HR,1,100,45
1715671817.166926,3136567,55052,1,HR,1,100,41
1715671818.437443,3137779,55226,1,HR,1,100,42
1715671820.735277,3139971,55590,1,HR,1,100,39
1715671821.979588,3141158,55789,1,HR,1,100,41
1715671824.209283,3143285,56113,1,HR,1,100,38
1715671825.695747,3144703,56345,1,HR,1,100,38
1715671827.362515,3146293,56597,1,HR,1,100,38
1715671827.808035,3146718,56664,1,HR,1,100,59
1715671830.951832,3149717,57149,1,HR,1,100,50
1715671833.406908,3152059,57530,1,HR,1,100,45
1715671834.345120,3152954,57669,1,HR,1,100,49
1715671835.731997,3154277,57886,1,HR,1,100,48
1715671837.019287,3155505,58087,1,HR,1,100,48
1715671837.774050,3156225,58204,1,HR,1,100,55
1715671838.985864,3157381,58386,1,HR,1,100,54
1715671840.806729,3159118,58672,1,HR,1,100,49
1715671842.764920,3160986,58971,1,HR,1,100,45
1715671844.020761,3162184,59171,1,HR,1,100,46
1715671844.967360,3163087,59320,1,HR,1,100,50
1715671846.906681,3164937,59605,1,HR,1,100,46
1715671847.313415,3165325,59673,1,HR,1,100,68
1715671847.845942,3165833,59756,1,HR,1,100,78
1715671849.325068,3167244,59990,1,HR,1,100,70
1715671850.325128,3168198,60156,1,HR,1,100,68
1715671851.541135,3169358,60321,1,HR,1,100,64
1715671852.500313,3170273,60473,1,HR,1,100,63
1715671853.461588,3171190,60623,1,HR,1,100,63
1715671854.429152,3172113,60774,1,HR,1,100,63
1715671855.388330,3173028,60923,1,HR,1,100,63
1715671856.509991,3174098,61096,1,HR,1,100,61
1715671857.423045,3174969,61248,1,HR,1,100,62
1715671858.536320,3176031,61399,1,HR,1,100,60
1715671859.505981,3176956,61548,1,HR,1,100,61
1715671860.717794,3178112,61732,1,HR,1,100,58
1715671861.853084,3179195,61905,1,HR,1,100,57
1715671862.724206,3180026,62038,1,HR,1,100,60
1715671863.435989,3180705,62156,1,HR,1,100,65
1715671864.631031,3181845,62339,1,HR,1,100,62
1715671865.724388,3182888,62505,1,HR,1,100,61
1715671866.468668,3183598,62621,1,HR,1,100,65
1715671869.412244,3186406,63056,1,HR,1,100,55
1715671871.603153,3188496,63406,1,HR,1,100,49
1715671872.268812,3189131,63498,1,HR,1,100,58
1715671873.237424,3190055,63647,1,HR,1,100,59
1715671874.291996,3191061,63813,1,HR,1,100,59
1715671875.600251,3192309,64013,1,HR,1,100,56
1715671877.120260,3193759,64263,1,HR,1,100,52
1715671878.062665,3194658,64389,1,HR,1,100,55
1715671879.433818,3195966,64603,1,HR,1,100,52
1715671880.022953,3196528,64704,1,HR,1,100,64
1715671880.799729,3197269,64820,1,HR,1,100,67
1715671881.711735,3198139,64957,1,HR,1,100,67
1715671882.776789,3199155,65110,1,HR,1,100,64
1715671884.010617,3200332,65310,1,HR,1,100,61
1715671884.617572,3200911,65394,1,HR,1,100,70
1715671885.944697,3202177,73,1,HR,1,100,64
1715671886.532783,3202738,156,1,HR,1,100,73
1715671887.973122,3204112,398,1,HR,1,100,66
1715671890.996367,3206996,873,1,HR,1,100,56
1715671892.079242,3208029,1028,1,HR,1,100,56
1715671892.860212,3208774,1164,1,HR,1,100,60
1715671894.213544,3210065,1375,1,HR,1,100,57
1715671895.185301,3210992,1533,1,HR,1,100,58
1715671895.959981,3211731,1651,1,HR,1,100,63
1715671897.285009,3212995,1859,1,HR,1,100,59
1715671898.330146,3213992,2028,1,HR,1,100,59
1715671899.591229,3215195,2219,1,HR,1,100,56
1715671900.431952,3215997,2358,1,HR,1,100,59
1715671901.542082,3217056,2529,1,HR,1,100,58
1715671902.498115,3217968,2684,1,HR,1,100,59
1715671903.630259,3219048,2871,1,HR,1,100,58
1715671904.511864,3219889,2998,1,HR,1,100,60
1715671905.735209,3221056,3186,1,HR,1,100,58
1715671906.684952,3221962,3341,1,HR,1,100,59
1715671907.557123,3222794,3480,1,HR,1,100,61
1715671908.681929,3223867,3668,1,HR,1,100,60
1715671909.868584,3224999,3863,1,HR,1,100,58
1715671910.794217,3225882,3998,1,HR,1,100,59
1715671911.869754,3226908,4189,1,HR,1,100,59
1715671912.989319,3227976,4358,1,HR,1,100,58
1715671913.893987,3228839,4499,1,HR,1,100,60
1715671914.983151,3229878,4690,1,HR,1,100,59
1715671916.062882,3230908,4842,1,HR,1,100,58
1715671916.798776,3231610,4964,1,HR,1,100,64
1715671917.692960,3232463,5120,1,HR,1,100,64
1715671918.778980,3233499,5289,1,HR,1,100,62
1715671919.928945,3234596,5475,1,HR,1,100,60
1715671920.937392,3235558,5636,1,HR,1,100,60
1715671921.946887,3236521,5791,1,HR,1,100,60
1715671923.113625,3237634,5979,1,HR,1,100,58
1715671924.078045,3238554,6117,1,HR,1,100,59
1715671924.444943,3238904,6184,1,HR,1,100,83
1715671925.059236,3239490,6272,1,HR,1,100,86
1715671926.270002,3240645,6464,1,HR,1,100,78
1715671927.113869,3241450,6620,1,HR,1,100,77
1715671928.069902,3242362,6755,1,HR,1,100,74
1715671929.210432,3243450,6941,1,HR,1,100,69
1715671930.246135,3244438,7110,1,HR,1,100,67
1715671931.362555,3245503,7273,1,HR,1,100,64
1715671932.459058,3246549,7464,1,HR,1,100,62
1715671933.263090,3247316,7580,1,HR,1,100,65
1715671934.245330,3248253,7735,1,HR,1,100,64
1715671935.374330,3249330,7921,1,HR,1,100,62
1715671936.304156,3250217,8067,1,HR,1,100,62
1715671937.048436,3250927,8175,1,HR,1,100,67
1715671938.084138,3251915,8344,1,HR,1,100,65
1715671939.192172,3252972,8514,1,HR,1,100,62
1715671939.980480,3253724,8646,1,HR,1,100,66
1715671940.960623,3254659,8801,1,HR,1,100,65
1715671942.154616,3255798,9000,1,HR,1,100,62
1715671943.061380,3256663,9135,1,HR,1,100,63
1715671943.954516,3257515,9271,1,HR,1,100,64
1715671945.197778,3258701,9477,1,HR,1,100,60
1715671945.994473,3259461,9615,1,HR,1,100,64
1715671947.009209,3260429,9776,1,HR,1,100,63
1715671948.241989,3261605,9966,1,HR,1,100,60
1715671949.102628,3262426,10104,1,HR,1,100,62
1715671950.137282,3263413,10272,1,HR,1,100,61
1715671951.326034,3264547,10445,1,HR,1,100,59
1715671952.575586,3265739,10658,1,HR,1,100,57
1715671955.731963,3268750,11147,1,HR,1,100,48
1715671956.117730,3269118,11203,1,HR,1,100,73
1715671957.480497,3270418,11426,1,HR,1,100,66
1715671958.310736,3271210,11552,1,HR,1,100,68
1715671959.217500,3272075,11704,1,HR,1,100,68
1715671960.149422,3272964,11844,1,HR,1,100,67
1715671962.552084,3275256,12232,1,HR,1,100,58
1715671963.297413,3275967,12357,1,HR,1,100,63
1715671964.863546,3277461,12612,1,HR,1,100,57
1715671965.703219,3278262,12732,1,HR,1,100,61
1715671966.715860,3279228,12906,1,HR,1,100,60
1715671967.886790,3280345,13092,1,HR,1,100,58
1715671968.655181,3281078,13216,1,HR,1,100,63
1715671969.698221,3282073,13386,1,HR,1,100,62
1715671970.763276,3283089,13537,1,HR,1,100,61
1715671971.710922,3283993,13694,1,HR,1,100,61
1715671972.786460,3285019,13863,1,HR,1,100,60
1715671973.856755,3286040,14058,1,HR,1,100,59
1715671974.802305,3286942,14194,1,HR,1,100,60
1715671975.863167,3287954,14366,1,HR,1,100,60
1715671977.015229,3289053,14556,1,HR,1,100,58
1715671977.985937,3289979,14709,1,HR,1,100,59
1715671979.178882,3291117,14898,1,HR,1,100,57
1715671979.871796,3291778,15009,1,HR,1,100,63
1715671981.162231,3293009,15213,1,HR,1,100,60
1715671982.076333,3293881,15355,1,HR,1,100,61
1715671983.203236,3294956,15544,1,HR,1,100,59
1715671984.208538,3295915,15697,1,HR,1,100,60
1715671985.245289,3296904,15860,1,HR,1,100,59
1715671986.250591,3297863,16029,1,HR,1,100,59
1715671987.405798,3298965,16186,1,HR,1,100,58
1715671988.333527,3299850,16339,1,HR,1,100,59
1715671989.402775,3300870,16512,1,HR,1,100,59
1715671990.487746,3301905,16689,1,HR,1,100,58
1715671991.443779,3302817,16842,1,HR,1,100,59
1715671992.583262,3303904,17014,1,HR,1,100,58
1715671993.675571,3304946,17198,1,HR,1,100,57
1715671994.629508,3305856,17352,1,HR,1,100,59
1715671995.732301,3306908,17514,1,HR,1,100,58
1715671996.863397,3307987,17685,1,HR,1,100,57
1715671997.850878,3308929,17854,1,HR,1,100,58
1715671999.010278,3310035,18026,1,HR,1,100,57
1715672000.081622,3311057,18215,1,HR,1,100,56
1715672001.192801,3312117,18378,1,HR,1,100,56
1715672002.314462,3313187,18549,1,HR,1,100,55
1715672003.356454,3314181,18721,1,HR,1,100,56
1715672004.425702,3315201,18891,1,HR,1,100,56
1715672005.490756,3316217,19063,1,HR,1,100,56
1715672006.439451,3317122,19206,1,HR,1,100,58
1715672007.568451,3318199,19376,1,HR,1,100,57
1715672008.624070,3319206,19547,1,HR,1,100,57
1715672009.541317,3320081,19699,1,HR,1,100,59
1715672010.667172,3321155,19868,1,HR,1,100,58
1715672011.720695,3322160,20048,1,HR,1,100,58
1715672012.632700,3323030,20183,1,HR,1,100,60
1715672013.749120,3324095,20372,1,HR,1,100,58
1715672014.796354,3325094,20528,1,HR,1,100,58
1715672015.756580,3326010,20678,1,HR,1,100,59
1715672016.908642,3327109,20857,1,HR,1,100,58
1715672017.902413,3328057,21014,1,HR,1,100,58
1715672018.929729,3329037,21167,1,HR,1,100,58
1715672020.038811,3330095,21339,1,HR,1,100,58
1715672021.060886,3331070,21509,1,HR,1,100,58
1715672021.979181,3331946,21666,1,HR,1,100,60
1715672023.049477,3332967,21840,1,HR,1,100,59
1715672024.083082,3333953,21993,1,HR,1,100,59
1715672024.965736,3334795,22130,1,HR,1,100,61
1715672025.885079,3335672,22285,1,HR,1,100,62
1715672026.746767,3336494,22423,1,HR,1,100,64
1715672027.809724,3337508,22600,1,HR,1,100,62
1715672028.822365,3338474,22766,1,HR,1,100,62
1715672029.870646,3339474,22938,1,HR,1,100,61
1715672031.001743,3340553,23112,1,HR,1,100,59
1715672032.013335,3341518,23267,1,HR,1,100,59
1715672032.905422,3342369,23411,1,HR,1,100,61
1715672034.002973,3343416,23597,1,HR,1,100,60
1715672035.078511,3344442,23766,1,HR,1,100,59
1715672036.209607,3345521,23955,1,HR,1,100,58
1715672037.294578,3346556,24126,1,HR,1,100,57
1715672038.328184,3347542,24283,1,HR,1,100,58
1715672039.365983,3348532,24456,1,HR,1,100,58
1715672040.486597,3349601,24625,1,HR,1,100,57
1715672041.401747,3350474,24782,1,HR,1,100,59
1715672042.424870,3351450,24954,1,HR,1,100,59
1715672043.455331,3352433,25106,1,HR,1,100,59
1715672044.263556,3353204,25233,1,HR,1,100,62
1715672045.135726,3354036,25371,1,HR,1,100,64
1715672046.086518,3354943,25523,1,HR,1,100,64
1715672047.161007,3355968,25694,1,HR,1,100,62
1715672048.113895,3356877,25850,1,HR,1,100,62
1715672049.203060,3357916,26006,1,HR,1,100,61
1715672050.420115,3359077,26179,1,HR,1,100,58
1715672051.436949,3360047,26353,1,HR,1,100,58
1715672052.489424,3361051,26522,1,HR,1,100,58
1715672053.598505,3362109,26694,1,HR,1,100,57
1715672054.710733,3363170,26871,1,HR,1,100,57
1715672055.592338,3364011,27006,1,HR,1,100,59
1715672056.636426,3365007,27178,1,HR,1,100,59
1715672057.699384,3366021,27336,1,HR,1,100,59
1715672058.666948,3366944,27490,1,HR,1,100,59
1715672059.800141,3368025,27668,1,HR,1,100,58
1715672060.714243,3368897,27823,1,HR,1,100,60
1715672061.819132,3369951,27994,1,HR,1,100,59
1715672062.884186,3370967,28163,1,HR,1,100,58
1715672063.911502,3371947,28335,1,HR,1,100,58
1715672065.109688,3373090,28529,1,HR,1,100,56
1715672066.242881,3374171,28701,1,HR,1,100,56
1715672067.375025,3375251,28890,1,HR,1,100,55
1715672068.552246,3376374,29076,1,HR,1,100,54
1715672069.555452,3377331,29245,1,HR,1,100,56
1715672070.702272,3378425,29425,1,HR,1,100,55
1715672071.798775,3379471,29596,1,HR,1,100,55
1715672073.206617,3380814,29836,1,HR,1,100,52
1715672073.972911,3381545,29957,1,HR,1,100,58
1715672074.899592,3382429,30093,1,HR,1,100,60
1715672075.964647,3383445,30267,1,HR,1,100,59
1715672076.977287,3384411,30439,1,HR,1,100,59
1715672077.757209,3385155,30561,1,HR,1,100,63
1715672078.688083,3386043,30715,1,HR,1,100,64
1715672079.710158,3387018,30870,1,HR,1,100,63
1715672080.882137,3388136,31056,1,HR,1,100,60
1715672081.764790,3388978,31184,1,HR,1,100,62
1715672082.743885,3389912,31353,1,HR,1,100,62
1715672083.809988,3390929,31523,1,HR,1,100,61
1715672084.969388,3392035,31715,1,HR,1,100,59
1715672085.818496,3392845,31852,1,HR,1,100,61
1715672086.851053,3393830,32014,1,HR,1,100,61
1715672087.748383,3394686,32147,1,HR,1,100,62
1715672088.843837,3395731,32336,1,HR,1,100,61
1715672089.823981,3396666,32492,1,HR,1,100,61
1715672090.620675,3397426,32613,1,HR,1,100,64
1715672091.610253,3398370,32784,1,HR,1,100,63
1715672092.624990,3399338,32911,1,HR,1,100,63
1715672093.747699,3400409,33097,1,HR,1,100,61
1715672094.860975,3401471,33266,1,HR,1,100,59
1715672095.923933,3402485,33435,1,HR,1,100,59
1715672096.952297,3403466,33607,1,HR,1,100,59
1715672098.047752,3404511,33764,1,HR,1,100,58
1715672099.163123,3405575,33953,1,HR,1,100,57
1715672100.145364,3406512,34105,1,HR,1,100,58
1715672101.239770,3407556,34279,1,HR,1,100,57
1715672102.303776,3408571,34452,1,HR,1,100,57
1715672103.300692,3409522,34590,1,HR,1,100,58
1715672104.378325,3410550,34762,1,HR,1,100,58
1715672105.454911,3411577,34934,1,HR,1,100,57
1715672106.414089,3412492,35090,1,HR,1,100,58
1715672107.520026,3413547,35277,1,HR,1,100,58
1715672108.651122,3414626,35456,1,HR,1,100,57
1715672109.673197,3415601,35608,1,HR,1,100,57
1715672110.791714,3416668,35797,1,HR,1,100,56
1715672111.870396,3417697,35969,1,HR,1,100,56
1715672112.951174,3418728,36107,1,HR,1,100,56
1715672114.049774,3419776,36285,1,HR,1,100,56
1715672115.083380,3420762,36441,1,HR,1,100,57
1715672115.804597,3421450,36558,1,HR,1,100,62
1715672121.457981,3426843,37383,1,HR,1,100,51
1715672123.236916,3428540,37656,1,HR,1,100,47
1715672124.318743,3429572,37814,1,HR,1,100,49
1715672125.529508,3430727,37987,1,HR,1,100,49
1715672126.682618,3431827,38163,1,HR,1,100,50
1715672127.748721,3432844,38237,1,HR,1,100,51
1715672128.782326,3433830,38406,1,HR,1,100,53
1715672129.824319,3434824,38568,1,HR,1,100,54
1715672130.879938,3435831,38740,1,HR,1,100,55
1715672131.891530,3436796,38894,1,HR,1,100,56
1715672132.946102,3437802,39063,1,HR,1,100,56
1715672134.010108,3438817,39232,1,HR,1,100,56
1715672135.001782,3439763,39377,1,HR,1,100,57
1715672136.080465,3440792,39547,1,HR,1,100,57
1715672137.092057,3441757,39701,1,HR,1,100,58
1715672138.147676,3442764,39891,1,HR,1,100,57
1715672139.165558,3443735,40039,1,HR,1,100,58
1715672140.153039,3444677,40198,1,HR,1,100,59
1715672141.165680,3445643,40357,1,HR,1,100,59
1715672142.137437,3446570,40497,1,HR,1,100,60
1715672143.201443,3447585,40663,1,HR,1,100,59
1715672144.215132,3448552,40836,1,HR,1,100,59
1715672145.210999,3449502,40977,1,HR,1,100,59
1715672146.208963,3450454,41120,1,HR,1,100,60
1715672147.258294,3451455,41278,1,HR,1,100,59
1715672148.244727,3452396,41430,1,HR,1,100,60
1715672149.319216,3453421,41588,1,HR,1,100,59
1715672150.371691,3454425,41741,1,HR,1,100,58
1715672151.425214,3455430,41889,1,HR,1,100,58
1715672152.450433,3456408,42046,1,HR,1,100,58
1715672153.546936,3457454,42214,1,HR,1,100,58
1715672154.588928,3458448,42380,1,HR,1,100,58
1715672155.553348,3459368,42519,1,HR,1,100,59
1715672156.651947,3460416,42684,1,HR,1,100,58
1715672157.779898,3461492,42853,1,HR,1,100,57
1715672158.705531,3462375,43008,1,HR,1,100,59
1715672159.797841,3463417,43116,1,HR,1,100,58
1715672160.839833,3464411,43237,1,HR,1,100,58
1715672161.720390,3465251,43385,1,HR,1,100,60
1715672162.756092,3466239,43522,1,HR,1,100,60
1715672163.873561,3467305,43711,1,HR,1,100,58
1715672164.680737,3468075,43832,1,HR,1,100,62
1715672165.695474,3469043,44004,1,HR,1,100,62
1715672166.808750,3470105,44176,1,HR,1,100,60
1715672167.649472,3470907,44284,1,HR,1,100,63
1715672168.683078,3471893,44453,1,HR,1,100,62
1715672169.778532,3472938,44625,1,HR,1,100,60
1715672170.691586,3473809,44778,1,HR,1,100,61
1715672171.686405,3474758,44935,1,HR,1,100,61
1715672172.852094,3475870,45116,1,HR,1,100,59
1715672173.927632,3476896,45285,1,HR,1,100,58
1715672175.004217,3477923,45474,1,HR,1,100,58
1715672176.129023,3478996,45646,1,HR,1,100,57
1715672177.123843,3479945,45798,1,HR,1,100,58
1715672178.151159,3480925,45942,1,HR,1,100,58
1715672179.268627,3481991,46116,1,HR,1,100,57
1715672180.241433,3482919,46269,1,HR,1,100,58
1715672181.228914,3483861,46423,1,HR,1,100,59
1715672182.339045,3484920,46612,1,HR,1,100,58
1715672183.364264,3485898,46767,1,HR,1,100,58
1715672184.336022,3486825,46922,1,HR,1,100,59
1715672185.450345,3487888,47092,1,HR,1,100,58
1715672186.493386,3488883,47266,1,HR,1,100,58
1715672187.441033,3489787,47418,1,HR,1,100,59
1715672188.559549,3490854,47590,1,HR,1,100,58
1715672189.610976,3491857,47748,1,HR,1,100,58
1715672190.644582,3492843,47914,1,HR,1,100,58
1715672191.775678,3493922,48106,1,HR,1,100,57
1715672192.784125,3494884,48261,1,HR,1,100,58
1715672193.846035,3495897,48430,1,HR,1,100,57
1715672194.962455,3496962,48591,1,HR,1,100,57
1715672196.027509,3497978,48763,1,HR,1,100,57
1715672197.115626,3499016,48952,1,HR,1,100,56
1715672198.267687,3500115,49124,1,HR,1,100,56
1715672199.320162,3501119,49296,1,HR,1,100,56
1715672200.444969,3502192,49459,1,HR,1,100,55
1715672201.497444,3503196,49630,1,HR,1,100,56
1715672202.467104,3504121,49785,1,HR,1,100,57
1715672203.523772,3505129,49955,1,HR,1,100,57
1715672204.626565,3506181,50143,1,HR,1,100,57
1715672205.618239,3507127,50270,1,HR,1,100,58
1715672206.666521,3508127,50442,1,HR,1,100,58
1715672207.751493,3509162,50614,1,HR,1,100,57
1715672208.733733,3510099,50771,1,HR,1,100,58
1715672209.805077,3511121,50941,1,HR,1,100,58
1715672210.894242,3512160,51086,1,HR,1,100,57
1715672211.985503,3513201,51263,1,HR,1,100,57
1715672213.021206,3514189,51432,1,HR,1,100,57
1715672214.100936,3515219,51605,1,HR,1,100,57
1715672215.150266,3516220,51777,1,HR,1,100,57
1715672216.271928,3517290,51950,1,HR,1,100,56
1715672217.369479,3518337,52120,1,HR,1,100,56
1715672218.396795,3519317,52272,1,HR,1,100,57
1715672219.471284,3520342,52444,1,HR,1,100,56
1715672220.580366,3521400,52633,1,HR,1,100,56
1715672221.576234,3522350,52777,1,HR,1,100,57
1715672222.500818,3523232,52918,1,HR,1,100,59
1715672223.171719,3523872,53033,1,HR,1,100,66
1715672224.456912,3525098,53228,1,HR,1,100,62
1715672224.777686,3525404,53278,1,HR,1,100,91
1715672225.818630,3526397,53450,1,HR,1,100,83
1715672226.670883,3527210,53575,1,HR,1,100,81
1715672227.337591,3527846,53679,1,HR,1,100,83
1715672227.988574,3528467,53801,1,HR,1,100,85
1715672228.539970,3528993,53890,1,HR,1,100,90
1715672229.082980,3529511,53974,1,HR,1,100,95
1715672230.674272,3531029,54232,1,HR,1,100,82
1715672231.109308,3531444,54304,1,HR,1,100,95
1715672231.849396,3532150,54406,1,HR,1,100,92
1715672233.957490,3534161,54749,1,HR,1,100,78
1715672235.286712,3535429,54952,1,HR,1,100,71
1715672237.513262,3537553,55300,1,HR,1,100,61
1715672238.496551,3538491,55453,1,HR,1,100,61
1715672239.489274,3539438,55610,1,HR,1,100,61
1715672240.669639,3540564,55797,1,HR,1,100,59
1715672241.771383,3541615,55985,1,HR,1,100,58
1715672242.735802,3542535,56111,1,HR,1,100,59
1715672243.855367,3543603,56299,1,HR,1,100,58
1715672245.121692,3544811,56500,1,HR,1,100,56
1715672246.034745,3545682,56637,1,HR,1,100,58
1715672247.185759,3546780,56826,1,HR,1,100,57
1715672248.320000,3547862,57003,1,HR,1,100,56
1715672249.348364,3548843,57160,1,HR,1,100,56
1715672250.496233,3549938,57347,1,HR,1,100,56
1715672251.613701,3551004,57519,1,HR,1,100,55
1715672252.783584,3552120,57705,1,HR,1,100,54
1715672253.906293,3553191,57882,1,HR,1,100,54
1715672254.918934,3554157,58037,1,HR,1,100,56
1715672256.014388,3555202,58226,1,HR,1,100,55
1715672257.214671,3556347,58415,1,HR,1,100,54
1715672258.367781,3557447,58604,1,HR,1,100,54
1715672259.495732,3558523,58761,1,HR,1,100,54
1715672260.648842,3559623,58948,1,HR,1,100,53
1715672261.721235,3560646,59119,1,HR,1,100,54
1715672262.836606,3561710,59302,1,HR,1,100,54
1715672263.895371,3562720,59483,1,HR,1,100,55
1715672265.008646,3563782,59624,1,HR,1,100,55
1715672265.985645,3564714,59778,1,HR,1,100,56
1715672266.975223,3565658,59931,1,HR,1,100,57
1715672267.935449,3566574,60083,1,HR,1,100,58
1715672268.721661,3567324,60220,1,HR,1,100,63
1715672269.766798,3568321,60364,1,HR,1,100,61
1715672270.947163,3569447,60551,1,HR,1,100,59
1715672271.872796,3570330,60687,1,HR,1,100,61
1715672273.056306,3571459,60877,1,HR,1,100,58
1715672274.209416,3572559,61046,1,HR,1,100,57
1715672275.184318,3573489,61204,1,HR,1,100,58
1715672276.376215,3574626,61395,1,HR,1,100,56
1715672277.524083,3575721,61564,1,HR,1,100,56
1715672278.437136,3576592,61719,1,HR,1,100,58
1715672279.490660,3577597,61885,1,HR,1,100,58
1715672280.622804,3578677,62049,1,HR,1,100,57
1715672281.743417,3579746,62239,1,HR,1,100,56
1715672282.762347,3580718,62395,1,HR,1,100,57
1715672283.953195,3581854,62584,1,HR,1,100,55
1715672284.999381,3582852,62753,1,HR,1,100,56
1715672286.052904,3583857,62917,1,HR,1,100,56
1715672287.185048,3584937,63086,1,HR,1,100,56
1715672288.326627,3586026,63276,1,HR,1,100,55
1715672289.359185,3587011,63445,1,HR,1,100,56
1715672290.488184,3588088,63617,1,HR,1,100,55
1715672291.402286,3588960,63759,1,HR,1,100,58
1715672292.403395,3589915,63911,1,HR,1,100,58
1715672293.497802,3590959,64097,1,HR,1,100,57
1715672294.523021,3591937,64252,1,HR,1,100,58
1715672295.537758,3592905,64425,1,HR,1,100,58
1715672296.635309,3593952,64571,1,HR,1,100,58
1715672297.572473,3594846,64723,1,HR,1,100,59
1715672298.541085,3595770,64875,1,HR,1,100,60
1715672299.523325,3596707,65051,1,HR,1,100,60
1715672300.306392,3597454,65171,1,HR,1,100,64
1715672301.096797,3598208,65289,1,HR,1,100,67
1715672302.291838,3599348,65468,1,HR,1,100,63
1715672303.239485,3600252,83,1,HR,1,100,63
1715672304.210193,3601178,241,1,HR,1,100,63
1715672305.393704,3602307,445,1,HR,1,100,60
1715672306.362316,3603231,585,1,HR,1,100,61
1715672307.495509,3604312,779,1,HR,1,100,59
1715672308.622412,3605387,948,1,HR,1,100,58
1715672309.577396,3606298,1101,1,HR,1,100,59
1715672310.612051,3607285,1273,1,HR,1,100,59
1715672311.751533,3608372,1457,1,HR,1,100,57
1715672312.763125,3609337,1615,1,HR,1,100,58
1715672313.894221,3610416,1804,1,HR,1,100,57
1715672315.003303,3611474,1973,1,HR,1,100,56
1715672315.972964,3612399,2132,1,HR,1,100,58
1715672316.996087,3613375,2304,1,HR,1,100,58
1715672318.063238,3614393,2448,1,HR,1,100,58
1715672319.067492,3615351,2620,1,HR,1,100,58
1715672320.076987,3616314,2773,1,HR,1,100,59
1715672321.207035,3617392,2961,1,HR,1,100,57
1715672322.331841,3618465,3130,1,HR,1,100,57
