LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1715671321.312850,2663551.000,43100,4,EM,1,100,PS
1715671321.365526,2663601.250,43133,4,EM,1,100,RS
1715671321.418202,2663651.500,43133,4,EM,1,100,RB
1715671321.470878,2663701.750,43133,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671321.523554,2663752.000,43133,4,EM,1,100,PS
1715671321.576231,2663802.250,43168,4,EM,1,100,RS
1715671321.628907,2663852.500,43168,4,EM,1,100,RB
1715671321.681583,2663902.750,43168,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671321.734259,2663953.000,43168,4,EM,1,100,PS
1715671321.786935,2664003.250,43204,4,EM,1,100,RS
1715671321.839611,2664053.500,43204,4,EM,1,100,RB
1715671321.892287,2664103.750,43204,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671321.944964,2664154.000,43204,4,EM,1,100,PS
1715671321.997640,2664204.250,43237,4,EM,1,100,RS
1715671322.050316,2664254.500,43237,4,EM,1,100,RB
1715671322.102992,2664304.750,43237,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671322.155668,2664355.000,43237,4,EM,1,100,PS
1715671322.208344,2664405.250,43269,4,EM,1,100,RS
1715671322.261021,2664455.500,43269,4,EM,1,100,RB
1715671322.313697,2664505.750,43269,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671322.366373,2664556.000,43269,4,EM,1,100,PS
1715671322.419049,2664606.250,43304,4,EM,1,100,RS
1715671322.471725,2664656.500,43304,4,EM,1,100,RB
1715671322.524401,2664706.750,43304,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671322.577078,2664757.000,43304,4,EM,1,100,PS
1715671322.630016,2664807.500,43343,4,EM,1,100,RS
1715671322.682954,2664858.000,43343,4,EM,1,100,RB
1715671322.735892,2664908.500,43343,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671322.788831,2664959.000,43343,4,EM,1,100,PS
1715671322.849107,2665016.500,43363,4,EM,1,100,RS
1715671322.909383,2665074.000,43363,4,EM,1,100,RB
1715671322.969659,2665131.500,43363,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671323.029935,2665189.000,43363,4,EM,1,100,PS
1715671323.092308,2665248.500,43401,4,EM,1,100,RS
1715671323.154681,2665308.000,43401,4,EM,1,100,RB
1715671323.217054,2665367.500,43401,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671323.279426,2665427.000,43401,4,EM,1,100,PS
1715671323.332103,2665477.250,43434,4,EM,1,100,RS
1715671323.384779,2665527.500,43434,4,EM,1,100,RB
1715671323.437455,2665577.750,43434,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671323.490131,2665628.000,43434,4,EM,1,100,PS
1715671323.542807,2665678.250,43468,4,EM,1,100,RS
1715671323.595483,2665728.500,43468,4,EM,1,100,RB
1715671323.648160,2665778.750,43468,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671323.700836,2665829.000,43468,4,EM,1,100,PS
1715671323.753512,2665879.250,43504,4,EM,1,100,RS
1715671323.806188,2665929.500,43504,4,EM,1,100,RB
1715671323.858864,2665979.750,43504,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671323.911540,2666030.000,43504,4,EM,1,100,PS
1715671323.964216,2666080.250,43538,4,EM,1,100,RS
1715671324.016893,2666130.500,43538,4,EM,1,100,RB
1715671324.069569,2666180.750,43538,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671324.122245,2666231.000,43538,4,EM,1,100,PS
1715671324.174921,2666281.250,43570,4,EM,1,100,RS
1715671324.227597,2666331.500,43570,4,EM,1,100,RB
1715671324.280273,2666381.750,43570,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671324.332950,2666432.000,43570,4,EM,1,100,PS
1715671324.385626,2666482.250,43606,4,EM,1,100,RS
1715671324.438302,2666532.500,43606,4,EM,1,100,RB
1715671324.490978,2666582.750,43606,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671324.543654,2666633.000,43606,4,EM,1,100,PS
1715671324.597641,2666684.500,43640,4,EM,1,100,RS
1715671324.651627,2666736.000,43640,4,EM,1,100,RB
1715671324.705614,2666787.500,43640,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671324.759600,2666839.000,43640,4,EM,1,100,PS
1715671324.812277,2666889.250,43674,4,EM,1,100,RS
1715671324.864953,2666939.500,43674,4,EM,1,100,RB
1715671324.917629,2666989.750,43674,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671324.970305,2667040.000,43674,4,EM,1,100,PS
1715671325.022981,2667090.250,43707,4,EM,1,100,RS
1715671325.075657,2667140.500,43707,4,EM,1,100,RB
1715671325.128334,2667190.750,43707,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671325.181010,2667241.000,43707,4,EM,1,100,PS
1715671325.236831,2667294.250,43742,4,EM,1,100,RS
1715671325.292652,2667347.500,43742,4,EM,1,100,RB
1715671325.348473,2667400.750,43742,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671325.404294,2667454.000,43742,4,EM,1,100,PS
1715671325.456970,2667504.250,43776,4,EM,1,100,RS
1715671325.509646,2667554.500,43776,4,EM,1,100,RB
1715671325.562322,2667604.750,43776,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671325.614998,2667655.000,43776,4,EM,1,100,PS
1715671325.667675,2667705.250,43809,4,EM,1,100,RS
1715671325.720351,2667755.500,43809,4,EM,1,100,RB
1715671325.773027,2667805.750,43809,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671325.825703,2667856.000,43809,4,EM,1,100,PS
1715671325.878379,2667906.250,43843,4,EM,1,100,RS
1715671325.931055,2667956.500,43843,4,EM,1,100,RB
1715671325.983732,2668006.750,43843,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671326.036408,2668057.000,43843,4,EM,1,100,PS
1715671326.089084,2668107.250,43877,4,EM,1,100,RS
1715671326.141760,2668157.500,43877,4,EM,1,100,RB
1715671326.194436,2668207.750,43877,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671326.247112,2668258.000,43877,4,EM,1,100,PS
1715671326.315513,2668323.250,43914,4,EM,1,100,RS
1715671326.383913,2668388.500,43914,4,EM,1,100,RB
1715671326.452313,2668453.750,43914,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671326.520714,2668519.000,43914,4,EM,1,100,PS
1715671326.573390,2668569.250,43950,4,EM,1,100,RS
1715671326.626066,2668619.500,43950,4,EM,1,100,RB
1715671326.678742,2668669.750,43950,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671326.731419,2668720.000,43950,4,EM,1,100,PS
1715671326.784095,2668770.250,43987,4,EM,1,100,RS
1715671326.836771,2668820.500,43987,4,EM,1,100,RB
1715671326.889447,2668870.750,43987,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671326.942123,2668921.000,43987,4,EM,1,100,PS
1715671326.994799,2668971.250,44018,4,EM,1,100,RS
1715671327.047476,2669021.500,44018,4,EM,1,100,RB
1715671327.100152,2669071.750,44018,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671327.152828,2669122.000,44018,4,EM,1,100,PS
1715671327.205766,2669172.500,44052,4,EM,1,100,RS
1715671327.258704,2669223.000,44052,4,EM,1,100,RB
1715671327.311642,2669273.500,44052,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671327.364581,2669324.000,44052,4,EM,1,100,PS
1715671327.416995,2669374.000,44085,4,EM,1,100,RS
1715671327.469409,2669424.000,44085,4,EM,1,100,RB
1715671327.521823,2669474.000,44085,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671327.574237,2669524.000,44085,4,EM,1,100,PS
1715671327.626913,2669574.250,44124,4,EM,1,100,RS
1715671327.679590,2669624.500,44124,4,EM,1,100,RB
1715671327.732265,2669674.750,44124,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671327.784942,2669725.000,44124,4,EM,1,100,PS
1715671327.837618,2669775.250,44158,4,EM,1,100,RS
1715671327.890294,2669825.500,44158,4,EM,1,100,RB
1715671327.942970,2669875.750,44158,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671327.995646,2669926.000,44158,4,EM,1,100,PS
1715671328.048322,2669976.250,44189,4,EM,1,100,RS
1715671328.100999,2670026.500,44189,4,EM,1,100,RB
1715671328.153675,2670076.750,44189,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671328.206351,2670127.000,44189,4,EM,1,100,PS
1715671328.289690,2670206.500,44231,4,EM,1,100,RS
1715671328.373028,2670286.000,44231,4,EM,1,100,RB
1715671328.456366,2670365.500,44231,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671328.539705,2670445.000,44231,4,EM,1,100,PS
1715671328.592381,2670495.250,44267,4,EM,1,100,RS
1715671328.645057,2670545.500,44267,4,EM,1,100,RB
1715671328.697733,2670595.750,44267,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671328.750409,2670646.000,44267,4,EM,1,100,PS
1715671328.803086,2670696.250,44301,4,EM,1,100,RS
1715671328.855762,2670746.500,44301,4,EM,1,100,RB
1715671328.908438,2670796.750,44301,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671328.961114,2670847.000,44301,4,EM,1,100,PS
1715671329.013790,2670897.250,44336,4,EM,1,100,RS
1715671329.066466,2670947.500,44336,4,EM,1,100,RB
1715671329.119143,2670997.750,44336,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671329.171818,2671048.000,44336,4,EM,1,100,PS
1715671329.224495,2671098.250,44369,4,EM,1,100,RS
1715671329.277171,2671148.500,44369,4,EM,1,100,RB
1715671329.329847,2671198.750,44369,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671329.382523,2671249.000,44369,4,EM,1,100,PS
1715671329.435199,2671299.250,44406,4,EM,1,100,RS
1715671329.487875,2671349.500,44406,4,EM,1,100,RB
1715671329.540552,2671399.750,44406,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671329.593228,2671450.000,44406,4,EM,1,100,PS
1715671329.645904,2671500.250,44439,4,EM,1,100,RS
1715671329.698580,2671550.500,44439,4,EM,1,100,RB
1715671329.751256,2671600.750,44439,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671329.803932,2671651.000,44439,4,EM,1,100,PS
1715671329.856609,2671701.250,44473,4,EM,1,100,RS
1715671329.909285,2671751.500,44473,4,EM,1,100,RB
1715671329.961961,2671801.750,44473,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671330.014637,2671852.000,44473,4,EM,1,100,PS
1715671330.067313,2671902.250,44504,4,EM,1,100,RS
1715671330.119989,2671952.500,44504,4,EM,1,100,RB
1715671330.172666,2672002.750,44504,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671330.225342,2672053.000,44504,4,EM,1,100,PS
1715671330.278280,2672103.500,44541,4,EM,1,100,RS
1715671330.331218,2672154.000,44541,4,EM,1,100,RB
1715671330.384156,2672204.500,44541,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671330.437095,2672255.000,44541,4,EM,1,100,PS
1715671330.489771,2672305.250,44575,4,EM,1,100,RS
1715671330.542447,2672355.500,44575,4,EM,1,100,RB
1715671330.595123,2672405.750,44575,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671330.647799,2672456.000,44575,4,EM,1,100,PS
1715671330.701000,2672506.750,44611,4,EM,1,100,RS
1715671330.754200,2672557.500,44611,4,EM,1,100,RB
1715671330.807400,2672608.250,44611,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671330.860601,2672659.000,44611,4,EM,1,100,PS
1715671330.913015,2672709.000,44645,4,EM,1,100,RS
1715671330.965429,2672759.000,44645,4,EM,1,100,RB
1715671331.017843,2672809.000,44645,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671331.070257,2672859.000,44645,4,EM,1,100,PS
1715671331.122933,2672909.250,44678,4,EM,1,100,RS
1715671331.175609,2672959.500,44678,4,EM,1,100,RB
1715671331.228286,2673009.750,44678,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671331.280962,2673060.000,44678,4,EM,1,100,PS
1715671331.333638,2673110.250,44710,4,EM,1,100,RS
1715671331.386314,2673160.500,44710,4,EM,1,100,RB
1715671331.438990,2673210.750,44710,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671331.491666,2673261.000,44710,4,EM,1,100,PS
1715671331.544867,2673311.750,44747,4,EM,1,100,RS
1715671331.598067,2673362.500,44747,4,EM,1,100,RB
1715671331.651267,2673413.250,44747,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671331.704468,2673464.000,44747,4,EM,1,100,PS
1715671331.757668,2673514.750,44781,4,EM,1,100,RS
1715671331.810868,2673565.500,44781,4,EM,1,100,RB
1715671331.864068,2673616.250,44781,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671331.917269,2673667.000,44781,4,EM,1,100,PS
1715671331.969945,2673717.250,44817,4,EM,1,100,RS
1715671332.022621,2673767.500,44817,4,EM,1,100,RB
1715671332.075297,2673817.750,44817,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671332.127973,2673868.000,44817,4,EM,1,100,PS
1715671332.180650,2673918.250,44849,4,EM,1,100,RS
1715671332.233326,2673968.500,44849,4,EM,1,100,RB
1715671332.286002,2674018.750,44849,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671332.338678,2674069.000,44849,4,EM,1,100,PS
1715671332.391354,2674119.250,44885,4,EM,1,100,RS
1715671332.444030,2674169.500,44885,4,EM,1,100,RB
1715671332.496706,2674219.750,44885,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671332.549383,2674270.000,44885,4,EM,1,100,PS
1715671332.606252,2674324.250,44920,4,EM,1,100,RS
1715671332.663121,2674378.500,44920,4,EM,1,100,RB
1715671332.719990,2674432.750,44920,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671332.776860,2674487.000,44920,4,EM,1,100,PS
1715671332.829536,2674537.250,44955,4,EM,1,100,RS
1715671332.882212,2674587.500,44955,4,EM,1,100,RB
1715671332.934888,2674637.750,44955,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671332.987564,2674688.000,44955,4,EM,1,100,PS
1715671333.042599,2674740.500,44988,4,EM,1,100,RS
1715671333.097634,2674793.000,44988,4,EM,1,100,RB
1715671333.152669,2674845.500,44988,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671333.207704,2674898.000,44988,4,EM,1,100,PS
1715671333.269814,2674957.250,45025,4,EM,1,100,RS
1715671333.331925,2675016.500,45025,4,EM,1,100,RB
1715671333.394036,2675075.750,45025,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671333.456146,2675135.000,45025,4,EM,1,100,PS
1715671333.530312,2675205.750,45062,4,EM,1,100,RS
1715671333.604478,2675276.500,45062,4,EM,1,100,RB
1715671333.678644,2675347.250,45062,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671333.752810,2675418.000,45062,4,EM,1,100,PS
1715671333.807583,2675470.250,45098,4,EM,1,100,RS
1715671333.862356,2675522.500,45098,4,EM,1,100,RB
1715671333.917128,2675574.750,45098,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671333.971901,2675627.000,45098,4,EM,1,100,PS
1715671334.025625,2675678.250,45132,4,EM,1,100,RS
1715671334.079350,2675729.500,45132,4,EM,1,100,RB
1715671334.133074,2675780.750,45132,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671334.186799,2675832.000,45132,4,EM,1,100,PS
1715671334.239475,2675882.250,45166,4,EM,1,100,RS
1715671334.292151,2675932.500,45166,4,EM,1,100,RB
1715671334.344827,2675982.750,45166,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671334.397503,2676033.000,45166,4,EM,1,100,PS
1715671334.450180,2676083.250,45198,4,EM,1,100,RS
1715671334.502856,2676133.500,45198,4,EM,1,100,RB
1715671334.555532,2676183.750,45198,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671334.608208,2676234.000,45198,4,EM,1,100,PS
1715671334.660884,2676284.250,45236,4,EM,1,100,RS
1715671334.713560,2676334.500,45236,4,EM,1,100,RB
1715671334.766237,2676384.750,45236,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671334.818913,2676435.000,45236,4,EM,1,100,PS
1715671334.871589,2676485.250,45270,4,EM,1,100,RS
1715671334.924265,2676535.500,45270,4,EM,1,100,RB
1715671334.976941,2676585.750,45270,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671335.029618,2676636.000,45270,4,EM,1,100,PS
1715671335.082294,2676686.250,45302,4,EM,1,100,RS
1715671335.134970,2676736.500,45302,4,EM,1,100,RB
1715671335.187646,2676786.750,45302,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671335.240322,2676837.000,45302,4,EM,1,100,PS
1715671335.310033,2676903.500,45338,4,EM,1,100,RS
1715671335.379744,2676970.000,45338,4,EM,1,100,RB
1715671335.449454,2677036.500,45338,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671335.519165,2677103.000,45338,4,EM,1,100,PS
1715671335.571841,2677153.250,45372,4,EM,1,100,RS
1715671335.624517,2677203.500,45372,4,EM,1,100,RB
1715671335.677194,2677253.750,45372,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671335.729870,2677304.000,45372,4,EM,1,100,PS
1715671335.783332,2677355.000,45409,4,EM,1,100,RS
1715671335.836794,2677406.000,45409,4,EM,1,100,RB
1715671335.890257,2677457.000,45409,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671335.943719,2677508.000,45409,4,EM,1,100,PS
1715671335.996395,2677558.250,45442,4,EM,1,100,RS
1715671336.049072,2677608.500,45442,4,EM,1,100,RB
1715671336.101748,2677658.750,45442,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671336.154424,2677709.000,45442,4,EM,1,100,PS
1715671336.207100,2677759.250,45475,4,EM,1,100,RS
1715671336.259776,2677809.500,45475,4,EM,1,100,RB
1715671336.312452,2677859.750,45475,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671336.365129,2677910.000,45475,4,EM,1,100,PS
1715671336.417805,2677960.250,45508,4,EM,1,100,RS
1715671336.470481,2678010.500,45508,4,EM,1,100,RB
1715671336.523157,2678060.750,45508,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671336.575833,2678111.000,45508,4,EM,1,100,PS
1715671336.631916,2678164.500,45546,4,EM,1,100,RS
1715671336.687999,2678218.000,45546,4,EM,1,100,RB
1715671336.744082,2678271.500,45546,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671336.800165,2678325.000,45546,4,EM,1,100,PS
1715671336.852842,2678375.250,45578,4,EM,1,100,RS
1715671336.905518,2678425.500,45578,4,EM,1,100,RB
1715671336.958194,2678475.750,45578,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671337.010870,2678526.000,45578,4,EM,1,100,PS
1715671337.067739,2678580.250,45614,4,EM,1,100,RS
1715671337.124609,2678634.500,45614,4,EM,1,100,RB
1715671337.181478,2678688.750,45614,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671337.238347,2678743.000,45614,4,EM,1,100,PS
1715671337.291023,2678793.250,45648,4,EM,1,100,RS
1715671337.343699,2678843.500,45648,4,EM,1,100,RB
1715671337.396376,2678893.750,45648,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671337.449052,2678944.000,45648,4,EM,1,100,PS
1715671337.501728,2678994.250,45682,4,EM,1,100,RS
1715671337.554404,2679044.500,45682,4,EM,1,100,RB
1715671337.607080,2679094.750,45682,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671337.659756,2679145.000,45682,4,EM,1,100,PS
1715671337.712433,2679195.250,45717,4,EM,1,100,RS
1715671337.765109,2679245.500,45717,4,EM,1,100,RB
1715671337.817785,2679295.750,45717,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671337.870461,2679346.000,45717,4,EM,1,100,PS
1715671337.923137,2679396.250,45752,4,EM,1,100,RS
1715671337.975813,2679446.500,45752,4,EM,1,100,RB
1715671338.028490,2679496.750,45752,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671338.081166,2679547.000,45752,4,EM,1,100,PS
1715671338.133842,2679597.250,45786,4,EM,1,100,RS
1715671338.186518,2679647.500,45786,4,EM,1,100,RB
1715671338.239194,2679697.750,45786,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671338.291870,2679748.000,45786,4,EM,1,100,PS
1715671338.348740,2679802.250,45821,4,EM,1,100,RS
1715671338.405609,2679856.500,45821,4,EM,1,100,RB
1715671338.462478,2679910.750,45821,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671338.519348,2679965.000,45821,4,EM,1,100,PS
1715671338.572024,2680015.250,45854,4,EM,1,100,RS
1715671338.624700,2680065.500,45854,4,EM,1,100,RB
1715671338.677376,2680115.750,45854,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671338.730052,2680166.000,45854,4,EM,1,100,PS
1715671338.782728,2680216.250,45890,4,EM,1,100,RS
1715671338.835405,2680266.500,45890,4,EM,1,100,RB
1715671338.888081,2680316.750,45890,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671338.940757,2680367.000,45890,4,EM,1,100,PS
1715671339.014137,2680437.000,45928,4,EM,1,100,RS
1715671339.087516,2680507.000,45928,4,EM,1,100,RB
1715671339.160896,2680577.000,45928,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671339.234276,2680647.000,45928,4,EM,1,100,PS
1715671339.286952,2680697.250,45965,4,EM,1,100,RS
1715671339.339628,2680747.500,45965,4,EM,1,100,RB
1715671339.392304,2680797.750,45965,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671339.444980,2680848.000,45965,4,EM,1,100,PS
1715671339.497657,2680898.250,45997,4,EM,1,100,RS
1715671339.550333,2680948.500,45997,4,EM,1,100,RB
1715671339.603009,2680998.750,45997,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671339.655685,2681049.000,45997,4,EM,1,100,PS
1715671339.708361,2681099.250,46032,4,EM,1,100,RS
1715671339.761037,2681149.500,46032,4,EM,1,100,RB
1715671339.813714,2681199.750,46032,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671339.866390,2681250.000,46032,4,EM,1,100,PS
1715671339.919066,2681300.250,46069,4,EM,1,100,RS
1715671339.971742,2681350.500,46069,4,EM,1,100,RB
1715671340.024418,2681400.750,46069,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671340.077094,2681451.000,46069,4,EM,1,100,PS
1715671340.129771,2681501.250,46101,4,EM,1,100,RS
1715671340.182447,2681551.500,46101,4,EM,1,100,RB
1715671340.235123,2681601.750,46101,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671340.287799,2681652.000,46101,4,EM,1,100,PS
1715671340.346241,2681707.750,46137,4,EM,1,100,RS
1715671340.404682,2681763.500,46137,4,EM,1,100,RB
1715671340.463124,2681819.250,46137,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671340.521566,2681875.000,46137,4,EM,1,100,PS
1715671340.574242,2681925.250,46171,4,EM,1,100,RS
1715671340.626918,2681975.500,46171,4,EM,1,100,RB
1715671340.679595,2682025.750,46171,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671340.732270,2682076.000,46171,4,EM,1,100,PS
1715671340.784947,2682126.250,46205,4,EM,1,100,RS
1715671340.837623,2682176.500,46205,4,EM,1,100,RB
1715671340.890299,2682226.750,46205,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671340.942975,2682277.000,46205,4,EM,1,100,PS
1715671340.995651,2682327.250,46241,4,EM,1,100,RS
1715671341.048327,2682377.500,46241,4,EM,1,100,RB
1715671341.101004,2682427.750,46241,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671341.153680,2682478.000,46241,4,EM,1,100,PS
1715671341.206356,2682528.250,46273,4,EM,1,100,RS
1715671341.259032,2682578.500,46273,4,EM,1,100,RB
1715671341.311708,2682628.750,46273,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671341.364384,2682679.000,46273,4,EM,1,100,PS
1715671341.417061,2682729.250,46307,4,EM,1,100,RS
1715671341.469737,2682779.500,46307,4,EM,1,100,RB
1715671341.522413,2682829.750,46307,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671341.575089,2682880.000,46307,4,EM,1,100,PS
1715671341.627765,2682930.250,46340,4,EM,1,100,RS
1715671341.680441,2682980.500,46340,4,EM,1,100,RB
1715671341.733118,2683030.750,46340,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671341.785794,2683081.000,46340,4,EM,1,100,PS
1715671341.838470,2683131.250,46377,4,EM,1,100,RS
1715671341.891146,2683181.500,46377,4,EM,1,100,RB
1715671341.943822,2683231.750,46377,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671341.996498,2683282.000,46377,4,EM,1,100,PS
1715671342.049175,2683332.250,46410,4,EM,1,100,RS
1715671342.101851,2683382.500,46410,4,EM,1,100,RB
1715671342.154527,2683432.750,46410,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671342.207203,2683483.000,46410,4,EM,1,100,PS
1715671342.265383,2683538.500,46445,4,EM,1,100,RS
1715671342.323562,2683594.000,46445,4,EM,1,100,RB
1715671342.381742,2683649.500,46445,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671342.439922,2683705.000,46445,4,EM,1,100,PS
1715671342.492598,2683755.250,46481,4,EM,1,100,RS
1715671342.545274,2683805.500,46481,4,EM,1,100,RB
1715671342.597950,2683855.750,46481,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671342.650626,2683906.000,46481,4,EM,1,100,PS
1715671342.703302,2683956.250,46514,4,EM,1,100,RS
1715671342.755979,2684006.500,46514,4,EM,1,100,RB
1715671342.808655,2684056.750,46514,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671342.861331,2684107.000,46514,4,EM,1,100,PS
1715671342.914007,2684157.250,46548,4,EM,1,100,RS
1715671342.966683,2684207.500,46548,4,EM,1,100,RB
1715671343.019359,2684257.750,46548,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671343.072036,2684308.000,46548,4,EM,1,100,PS
1715671343.124712,2684358.250,46584,4,EM,1,100,RS
1715671343.177388,2684408.500,46584,4,EM,1,100,RB
1715671343.230064,2684458.750,46584,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671343.282740,2684509.000,46584,4,EM,1,100,PS
1715671343.335416,2684559.250,46616,4,EM,1,100,RS
1715671343.388093,2684609.500,46616,4,EM,1,100,RB
1715671343.440769,2684659.750,46616,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671343.493445,2684710.000,46616,4,EM,1,100,PS
1715671343.546121,2684760.250,46650,4,EM,1,100,RS
1715671343.598797,2684810.500,46650,4,EM,1,100,RB
1715671343.651473,2684860.750,46650,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671343.704149,2684911.000,46650,4,EM,1,100,PS
1715671343.765474,2684969.500,46687,4,EM,1,100,RS
1715671343.826798,2685028.000,46687,4,EM,1,100,RB
1715671343.888123,2685086.500,46687,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671343.949447,2685145.000,46687,4,EM,1,100,PS
1715671344.002124,2685195.250,46720,4,EM,1,100,RS
1715671344.054800,2685245.500,46720,4,EM,1,100,RB
1715671344.107476,2685295.750,46720,4,EM,1,100,2024-05-14_12-39-56-615095.csv
1715671344.160152,2685346.000,46720,4,EM,1,100,PS
1715671344.242442,2685424.500,46757,4,EM,1,100,RS
