LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1715671687.988205,3013338,35304,1,BI,1,100,720
1715671689.139218,3014436,35464,1,BI,1,100,1150
1715671690.398205,3015637,35667,1,BI,1,100,1250
1715671690.986291,3016198,35769,1,BI,1,100,590
1715671693.731741,3018817,36200,1,BI,1,100,2730
1715671694.270558,3019331,36263,1,BI,1,100,540
1715671695.506482,3020510,36435,1,BI,1,100,1220
1715671695.696221,3020691,36455,1,BI,1,100,190
1715671696.454129,3021414,36575,1,BI,1,100,750
1715671697.325251,3022245,36730,1,BI,1,100,880
1715671698.708983,3023565,36950,1,BI,1,100,1370
1715671698.879853,3023728,36972,1,BI,1,100,170
1715671699.552850,3024370,37079,1,BI,1,100,670
1715671700.495255,3025269,37233,1,BI,1,100,940
1715671701.869553,3026580,37460,1,BI,1,100,1370
1715671702.050905,3026753,37478,1,BI,1,100,170
1715671702.632702,3027308,37582,1,BI,1,100,590
1715671703.589783,3028221,37735,1,BI,1,100,950
1715671705.020688,3029586,37957,1,BI,1,100,1430
1715671705.673768,3030209,38045,1,BI,1,100,640
1715671706.737774,3031224,38233,1,BI,1,100,1060
1715671707.909753,3032342,38424,1,BI,1,100,1170
1715671708.951745,3033336,38577,1,BI,1,100,1030
1715671709.854316,3034197,38729,1,BI,1,100,910
1715671711.504311,3035771,38972,1,BI,1,100,1640
1715671712.119653,3036358,39063,1,BI,1,100,610
1715671713.173176,3037363,39235,1,BI,1,100,1050
1715671714.517073,3038645,39457,1,BI,1,100,1340
1715671715.378761,3039467,39593,1,BI,1,100,860
1715671716.310683,3040356,39735,1,BI,1,100,930
1715671717.495242,3041486,39923,1,BI,1,100,1170
1715671718.410392,3042359,40061,1,BI,1,100,910
1715671719.395777,3043299,40233,1,BI,1,100,990
1715671720.649522,3044495,40420,1,BI,1,100,1240
1715671721.808921,3045601,40584,1,BI,1,100,1150
1715671722.535381,3046294,40709,1,BI,1,100,730
1715671723.716794,3047421,40894,1,BI,1,100,1170
1715671724.977877,3048624,41087,1,BI,1,100,1260
1715671725.905607,3049509,41225,1,BI,1,100,920
1715671727.078634,3050628,41387,1,BI,1,100,1170
1715671728.494863,3051979,41610,1,BI,1,100,1410
1715671729.297847,3052745,41715,1,BI,1,100,790
1715671730.304197,3053705,41887,1,BI,1,100,1000
1715671731.464645,3054812,42057,1,BI,1,100,1160
1715671732.495106,3055795,42204,1,BI,1,100,1020
1715671733.346311,3056607,42340,1,BI,1,100,850
1715671734.604249,3057807,42545,1,BI,1,100,1250
1715671735.757359,3058907,42717,1,BI,1,100,1150
1715671736.672509,3059780,42856,1,BI,1,100,910
1715671737.957703,3061006,43036,1,BI,1,100,1280
1715671738.931557,3061935,43189,1,BI,1,100,970
1715671739.953631,3062910,43297,1,BI,1,100,1020
1715671741.277611,3064173,43440,1,BI,1,100,1310
1715671742.159216,3065014,43577,1,BI,1,100,870
1715671743.124684,3065935,43722,1,BI,1,100,960
1715671744.406733,3067158,43924,1,BI,1,100,1280
1715671745.212862,3067927,44061,1,BI,1,100,800
1715671746.213971,3068882,44215,1,BI,1,100,1000
1715671748.099830,3070681,44530,1,BI,1,100,1880
1715671748.920634,3071464,44635,1,BI,1,100,810
1715671749.934323,3072431,44789,1,BI,1,100,1010
1715671751.217420,3073655,44994,1,BI,1,100,1270
1715671752.111604,3074508,45153,1,BI,1,100,890
1715671753.485902,3075819,45379,1,BI,1,100,1380
1715671754.787868,3077061,45568,1,BI,1,100,1280
1715671755.125414,3077383,45619,1,BI,1,100,340
1715671756.127572,3078339,45773,1,BI,1,100,1000
1715671757.543801,3079690,46015,1,BI,1,100,1410
1715671758.287032,3080399,46103,1,BI,1,100,740
1715671760.079594,3082109,46363,1,BI,1,100,1780
1715671760.899351,3082891,46485,1,BI,1,100,810
1715671762.858589,3084760,46794,1,BI,1,100,1950
1715671763.630125,3085496,46917,1,BI,1,100,770
1715671764.609220,3086430,47042,1,BI,1,100,970
1715671766.794888,3088515,47366,1,BI,1,100,2180
1715671767.616741,3089299,47504,1,BI,1,100,810
1715671768.721630,3090353,47677,1,BI,1,100,1110
1715671770.616923,3092161,47960,1,BI,1,100,1880
1715671771.807771,3093297,48148,1,BI,1,100,1180
1715671773.038454,3094471,48242,1,BI,1,100,1230
1715671773.876031,3095270,48352,1,BI,1,100,820
1715671774.949472,3096294,48521,1,BI,1,100,1070
1715671776.376184,3097655,48745,1,BI,1,100,1430
1715671777.123609,3098368,48867,1,BI,1,100,730
1715671778.123669,3099322,49021,1,BI,1,100,1000
1715671779.457084,3100594,49242,1,BI,1,100,1330
1715671780.391103,3101485,49380,1,BI,1,100,920
1715671781.360764,3102410,49524,1,BI,1,100,970
1715671782.684744,3103673,49746,1,BI,1,100,1310
1715671783.434265,3104388,49871,1,BI,1,100,750
1715671784.519237,3105423,50037,1,BI,1,100,1080
1715671785.707988,3106557,50219,1,BI,1,100,1180
1715671787.310811,3108086,50459,1,BI,1,100,1590
1715671790.118110,3110764,50903,1,BI,1,100,2800
1715671791.176875,3111774,51055,1,BI,1,100,1050
1715671792.076300,3112632,51195,1,BI,1,100,890
1715671792.799615,3113322,51310,1,BI,1,100,720
1715671794.394052,3114843,51559,1,BI,1,100,1590
1715671795.014634,3115435,51642,1,BI,1,100,610
1715671795.384678,3115788,51709,1,BI,1,100,370
1715671796.101703,3116472,51810,1,BI,1,100,710
1715671797.074508,3117400,51953,1,BI,1,100,970
1715671798.000141,3118283,52102,1,BI,1,100,930
1715671799.381777,3119601,52317,1,BI,1,100,1370
1715671800.756074,3120912,52534,1,BI,1,100,1370
1715671802.102068,3122196,52737,1,BI,1,100,1340
1715671803.036087,3123087,52872,1,BI,1,100,930
1715671808.220889,3128033,53669,1,BI,1,100,5160
1715671810.238831,3129958,53982,1,BI,1,100,2010
1715671811.315417,3130985,54148,1,BI,1,100,1070
1715671813.609057,3133173,54487,1,BI,1,100,2280
1715671814.760071,3134271,54670,1,BI,1,100,1140
1715671817.166926,3136567,55051,1,BI,1,100,2400
1715671818.437443,3137779,55225,1,BI,1,100,1260
1715671820.735277,3139971,55589,1,BI,1,100,2290
1715671821.979588,3141158,55788,1,BI,1,100,1240
1715671824.209283,3143285,56112,1,BI,1,100,2210
1715671825.695747,3144703,56344,1,BI,1,100,1490
1715671827.362515,3146293,56596,1,BI,1,100,1650
1715671827.808035,3146718,56663,1,BI,1,100,450
1715671830.951832,3149717,57148,1,BI,1,100,3130
1715671833.406908,3152059,57529,1,BI,1,100,2440
1715671834.345120,3152954,57668,1,BI,1,100,930
1715671835.731997,3154277,57885,1,BI,1,100,1380
1715671837.019287,3155505,58086,1,BI,1,100,1280
1715671837.774050,3156225,58203,1,BI,1,100,750
1715671838.985864,3157381,58385,1,BI,1,100,1210
1715671840.806729,3159118,58671,1,BI,1,100,1810
1715671842.764920,3160986,58970,1,BI,1,100,1940
1715671844.020761,3162184,59170,1,BI,1,100,1250
1715671844.967360,3163087,59319,1,BI,1,100,950
1715671846.906681,3164937,59604,1,BI,1,100,1920
1715671847.313415,3165325,59672,1,BI,1,100,410
1715671847.845942,3165833,59755,1,BI,1,100,530
1715671849.325068,3167244,59989,1,BI,1,100,1470
1715671850.325128,3168198,60155,1,BI,1,100,990
1715671851.541135,3169358,60320,1,BI,1,100,1210
1715671852.500313,3170273,60472,1,BI,1,100,960
1715671853.461588,3171190,60622,1,BI,1,100,950
1715671854.429152,3172113,60773,1,BI,1,100,960
1715671855.388330,3173028,60922,1,BI,1,100,950
1715671856.509991,3174098,61095,1,BI,1,100,1120
1715671857.423045,3174969,61247,1,BI,1,100,910
1715671858.536320,3176031,61398,1,BI,1,100,1110
1715671859.505981,3176956,61547,1,BI,1,100,960
1715671860.717794,3178112,61731,1,BI,1,100,1200
1715671861.853084,3179195,61904,1,BI,1,100,1140
1715671862.724206,3180026,62037,1,BI,1,100,860
1715671863.435989,3180705,62155,1,BI,1,100,710
1715671864.631031,3181845,62338,1,BI,1,100,1190
1715671865.724388,3182888,62504,1,BI,1,100,1090
1715671866.468668,3183598,62620,1,BI,1,100,740
1715671869.412244,3186406,63055,1,BI,1,100,2930
1715671871.603153,3188496,63405,1,BI,1,100,2180
1715671872.268812,3189131,63497,1,BI,1,100,660
1715671873.237424,3190055,63646,1,BI,1,100,960
1715671874.291996,3191061,63812,1,BI,1,100,1050
1715671875.600251,3192309,64012,1,BI,1,100,1300
1715671877.120260,3193759,64262,1,BI,1,100,1530
1715671878.062665,3194658,64388,1,BI,1,100,930
1715671879.433818,3195966,64602,1,BI,1,100,1370
1715671880.022953,3196528,64703,1,BI,1,100,580
1715671880.799729,3197269,64819,1,BI,1,100,780
1715671881.711735,3198139,64956,1,BI,1,100,900
1715671882.776789,3199155,65109,1,BI,1,100,1060
1715671884.010617,3200332,65309,1,BI,1,100,1230
1715671884.617572,3200911,65393,1,BI,1,100,600
1715671885.944697,3202177,72,1,BI,1,100,1330
1715671886.532783,3202738,155,1,BI,1,100,580
1715671887.973122,3204112,397,1,BI,1,100,1430
1715671890.996367,3206996,872,1,BI,1,100,3010
1715671892.079242,3208029,1027,1,BI,1,100,1080
1715671892.860212,3208774,1163,1,BI,1,100,780
1715671894.213544,3210065,1374,1,BI,1,100,1350
1715671895.185301,3210992,1532,1,BI,1,100,960
1715671895.959981,3211731,1650,1,BI,1,100,770
1715671897.285009,3212995,1858,1,BI,1,100,1320
1715671898.330146,3213992,2027,1,BI,1,100,1040
1715671899.591229,3215195,2218,1,BI,1,100,1260
1715671900.431952,3215997,2357,1,BI,1,100,840
1715671901.542082,3217056,2528,1,BI,1,100,1100
1715671902.498115,3217968,2683,1,BI,1,100,950
1715671903.630259,3219048,2870,1,BI,1,100,1130
1715671904.511864,3219889,2997,1,BI,1,100,870
1715671905.735209,3221056,3185,1,BI,1,100,1220
1715671906.684952,3221962,3340,1,BI,1,100,950
1715671907.557123,3222794,3479,1,BI,1,100,860
1715671908.681929,3223867,3667,1,BI,1,100,1120
1715671909.868584,3224999,3862,1,BI,1,100,1190
1715671910.794217,3225882,3997,1,BI,1,100,910
1715671911.869754,3226908,4188,1,BI,1,100,1080
1715671912.989319,3227976,4357,1,BI,1,100,1110
1715671913.893987,3228839,4498,1,BI,1,100,890
1715671914.983151,3229878,4689,1,BI,1,100,1100
1715671916.062882,3230908,4841,1,BI,1,100,1060
1715671916.798776,3231610,4963,1,BI,1,100,730
1715671917.692960,3232463,5119,1,BI,1,100,900
1715671918.778980,3233499,5288,1,BI,1,100,1080
1715671919.928945,3234596,5474,1,BI,1,100,1140
1715671920.937392,3235558,5635,1,BI,1,100,1000
1715671921.946887,3236521,5790,1,BI,1,100,1010
1715671923.113625,3237634,5978,1,BI,1,100,1160
1715671924.078045,3238554,6116,1,BI,1,100,960
1715671924.444943,3238904,6183,1,BI,1,100,360
1715671925.059236,3239490,6271,1,BI,1,100,610
1715671926.270002,3240645,6463,1,BI,1,100,1210
1715671927.113869,3241450,6619,1,BI,1,100,840
1715671928.069902,3242362,6754,1,BI,1,100,940
1715671929.210432,3243450,6940,1,BI,1,100,1140
1715671930.246135,3244438,7109,1,BI,1,100,1030
1715671931.362555,3245503,7272,1,BI,1,100,1110
1715671932.459058,3246549,7463,1,BI,1,100,1090
1715671933.263090,3247316,7579,1,BI,1,100,800
1715671934.245330,3248253,7734,1,BI,1,100,980
1715671935.374330,3249330,7920,1,BI,1,100,1120
1715671936.304156,3250217,8066,1,BI,1,100,930
1715671937.048436,3250927,8174,1,BI,1,100,730
1715671938.084138,3251915,8343,1,BI,1,100,1030
1715671939.192172,3252972,8513,1,BI,1,100,1110
1715671939.980480,3253724,8645,1,BI,1,100,780
1715671940.960623,3254659,8800,1,BI,1,100,980
1715671942.154616,3255798,8999,1,BI,1,100,1180
1715671943.061380,3256663,9134,1,BI,1,100,900
1715671943.954516,3257515,9270,1,BI,1,100,890
1715671945.197778,3258701,9476,1,BI,1,100,1240
1715671945.994473,3259461,9614,1,BI,1,100,790
1715671947.009209,3260429,9775,1,BI,1,100,1010
1715671948.241989,3261605,9965,1,BI,1,100,1220
1715671949.102628,3262426,10103,1,BI,1,100,860
1715671950.137282,3263413,10271,1,BI,1,100,1030
1715671951.326034,3264547,10444,1,BI,1,100,1180
1715671952.575586,3265739,10657,1,BI,1,100,1240
1715671955.731963,3268750,11146,1,BI,1,100,3140
1715671956.117730,3269118,11202,1,BI,1,100,380
1715671957.480497,3270418,11425,1,BI,1,100,1360
1715671958.310736,3271210,11551,1,BI,1,100,820
1715671959.217500,3272075,11703,1,BI,1,100,900
1715671960.149422,3272964,11843,1,BI,1,100,930
1715671962.552084,3275256,12231,1,BI,1,100,2390
1715671963.297413,3275967,12356,1,BI,1,100,740
1715671964.863546,3277461,12611,1,BI,1,100,1560
1715671965.703219,3278262,12731,1,BI,1,100,830
1715671966.715860,3279228,12905,1,BI,1,100,1020
1715671967.886790,3280345,13091,1,BI,1,100,1160
1715671968.655181,3281078,13215,1,BI,1,100,770
1715671969.698221,3282073,13385,1,BI,1,100,1040
1715671970.763276,3283089,13536,1,BI,1,100,1050
1715671971.710922,3283993,13693,1,BI,1,100,940
1715671972.786460,3285019,13862,1,BI,1,100,1070
1715671973.856755,3286040,14057,1,BI,1,100,1070
1715671974.802305,3286942,14193,1,BI,1,100,940
1715671975.863167,3287954,14365,1,BI,1,100,1050
1715671977.015229,3289053,14555,1,BI,1,100,1150
1715671977.985937,3289979,14708,1,BI,1,100,970
1715671979.178882,3291117,14897,1,BI,1,100,1180
1715671979.871796,3291778,15008,1,BI,1,100,700
1715671981.162231,3293009,15212,1,BI,1,100,1280
1715671982.076333,3293881,15354,1,BI,1,100,910
1715671983.203236,3294956,15543,1,BI,1,100,1120
1715671984.208538,3295915,15696,1,BI,1,100,1000
1715671985.245289,3296904,15859,1,BI,1,100,1030
1715671986.250591,3297863,16028,1,BI,1,100,1000
1715671987.405798,3298965,16185,1,BI,1,100,1140
1715671988.333527,3299850,16338,1,BI,1,100,930
1715671989.402775,3300870,16511,1,BI,1,100,1060
1715671990.487746,3301905,16688,1,BI,1,100,1080
1715671991.443779,3302817,16841,1,BI,1,100,950
1715671992.583262,3303904,17013,1,BI,1,100,1130
1715671993.675571,3304946,17197,1,BI,1,100,1090
1715671994.629508,3305856,17351,1,BI,1,100,950
1715671995.732301,3306908,17513,1,BI,1,100,1100
1715671996.863397,3307987,17684,1,BI,1,100,1120
1715671997.850878,3308929,17853,1,BI,1,100,980
1715671999.010278,3310035,18025,1,BI,1,100,1150
1715672000.081622,3311057,18214,1,BI,1,100,1080
1715672001.192801,3312117,18377,1,BI,1,100,1100
1715672002.314462,3313187,18548,1,BI,1,100,1110
1715672003.356454,3314181,18720,1,BI,1,100,1040
1715672004.425702,3315201,18890,1,BI,1,100,1060
1715672005.490756,3316217,19062,1,BI,1,100,1060
1715672006.439451,3317122,19205,1,BI,1,100,950
1715672007.568451,3318199,19375,1,BI,1,100,1120
1715672008.624070,3319206,19546,1,BI,1,100,1050
1715672009.541317,3320081,19698,1,BI,1,100,910
1715672010.667172,3321155,19867,1,BI,1,100,1110
1715672011.720695,3322160,20047,1,BI,1,100,1050
1715672012.632700,3323030,20182,1,BI,1,100,910
1715672013.749120,3324095,20371,1,BI,1,100,1110
1715672014.796354,3325094,20527,1,BI,1,100,1040
1715672015.756580,3326010,20677,1,BI,1,100,960
1715672016.908642,3327109,20856,1,BI,1,100,1140
1715672017.902413,3328057,21013,1,BI,1,100,990
1715672018.929729,3329037,21166,1,BI,1,100,1020
1715672020.038811,3330095,21338,1,BI,1,100,1100
1715672021.060886,3331070,21508,1,BI,1,100,1020
1715672021.979181,3331946,21665,1,BI,1,100,910
1715672023.049477,3332967,21839,1,BI,1,100,1070
1715672024.083082,3333953,21992,1,BI,1,100,1020
1715672024.965736,3334795,22129,1,BI,1,100,880
1715672025.885079,3335672,22284,1,BI,1,100,910
1715672026.746767,3336494,22422,1,BI,1,100,860
1715672027.809724,3337508,22599,1,BI,1,100,1060
1715672028.822365,3338474,22765,1,BI,1,100,1010
1715672029.870646,3339474,22937,1,BI,1,100,1040
1715672031.001743,3340553,23111,1,BI,1,100,1120
1715672032.013335,3341518,23266,1,BI,1,100,1000
1715672032.905422,3342369,23410,1,BI,1,100,890
1715672034.002973,3343416,23596,1,BI,1,100,1090
1715672035.078511,3344442,23765,1,BI,1,100,1070
1715672036.209607,3345521,23954,1,BI,1,100,1130
1715672037.294578,3346556,24125,1,BI,1,100,1080
1715672038.328184,3347542,24282,1,BI,1,100,1020
1715672039.365983,3348532,24455,1,BI,1,100,1030
1715672040.486597,3349601,24624,1,BI,1,100,1120
1715672041.401747,3350474,24781,1,BI,1,100,910
1715672042.424870,3351450,24953,1,BI,1,100,1020
1715672043.455331,3352433,25105,1,BI,1,100,1020
1715672044.263556,3353204,25232,1,BI,1,100,810
1715672045.135726,3354036,25370,1,BI,1,100,860
1715672046.086518,3354943,25522,1,BI,1,100,950
1715672047.161007,3355968,25693,1,BI,1,100,1070
1715672048.113895,3356877,25849,1,BI,1,100,950
1715672049.203060,3357916,26005,1,BI,1,100,1080
1715672050.420115,3359077,26178,1,BI,1,100,1200
1715672051.436949,3360047,26352,1,BI,1,100,1020
1715672052.489424,3361051,26521,1,BI,1,100,1050
1715672053.598505,3362109,26693,1,BI,1,100,1100
1715672054.710733,3363170,26870,1,BI,1,100,1110
1715672055.592338,3364011,27005,1,BI,1,100,870
1715672056.636426,3365007,27177,1,BI,1,100,1040
1715672057.699384,3366021,27335,1,BI,1,100,1050
1715672058.666948,3366944,27489,1,BI,1,100,970
1715672059.800141,3368025,27667,1,BI,1,100,1120
1715672060.714243,3368897,27822,1,BI,1,100,910
1715672061.819132,3369951,27993,1,BI,1,100,1100
1715672062.884186,3370967,28162,1,BI,1,100,1060
1715672063.911502,3371947,28334,1,BI,1,100,1030
1715672065.109688,3373090,28528,1,BI,1,100,1190
1715672066.242881,3374171,28700,1,BI,1,100,1120
1715672067.375025,3375251,28889,1,BI,1,100,1130
1715672068.552246,3376374,29075,1,BI,1,100,1170
1715672069.555452,3377331,29244,1,BI,1,100,1000
1715672070.702272,3378425,29424,1,BI,1,100,1140
1715672071.798775,3379471,29595,1,BI,1,100,1090
1715672073.206617,3380814,29835,1,BI,1,100,1400
1715672073.972911,3381545,29956,1,BI,1,100,760
1715672074.899592,3382429,30092,1,BI,1,100,920
1715672075.964647,3383445,30266,1,BI,1,100,1060
1715672076.977287,3384411,30438,1,BI,1,100,1010
1715672077.757209,3385155,30560,1,BI,1,100,770
1715672078.688083,3386043,30714,1,BI,1,100,930
1715672079.710158,3387018,30869,1,BI,1,100,1010
1715672080.882137,3388136,31055,1,BI,1,100,1170
1715672081.764790,3388978,31183,1,BI,1,100,880
1715672082.743885,3389912,31352,1,BI,1,100,970
1715672083.809988,3390929,31522,1,BI,1,100,1060
1715672084.969388,3392035,31714,1,BI,1,100,1160
1715672085.818496,3392845,31851,1,BI,1,100,850
1715672086.851053,3393830,32013,1,BI,1,100,1020
1715672087.748383,3394686,32146,1,BI,1,100,890
1715672088.843837,3395731,32335,1,BI,1,100,1090
1715672089.823981,3396666,32491,1,BI,1,100,970
1715672090.620675,3397426,32612,1,BI,1,100,800
1715672091.610253,3398370,32783,1,BI,1,100,990
1715672092.624990,3399338,32910,1,BI,1,100,1000
1715672093.747699,3400409,33096,1,BI,1,100,1120
1715672094.860975,3401471,33265,1,BI,1,100,1110
1715672095.923933,3402485,33434,1,BI,1,100,1060
1715672096.952297,3403466,33606,1,BI,1,100,1010
1715672098.047752,3404511,33763,1,BI,1,100,1100
1715672099.163123,3405575,33952,1,BI,1,100,1110
1715672100.145364,3406512,34104,1,BI,1,100,970
1715672101.239770,3407556,34278,1,BI,1,100,1090
1715672102.303776,3408571,34451,1,BI,1,100,1060
1715672103.300692,3409522,34589,1,BI,1,100,990
1715672104.378325,3410550,34761,1,BI,1,100,1070
1715672105.454911,3411577,34933,1,BI,1,100,1070
1715672106.414089,3412492,35089,1,BI,1,100,960
1715672107.520026,3413547,35276,1,BI,1,100,1100
1715672108.651122,3414626,35455,1,BI,1,100,1130
1715672109.673197,3415601,35607,1,BI,1,100,1010
1715672110.791714,3416668,35796,1,BI,1,100,1110
1715672111.870396,3417697,35968,1,BI,1,100,1080
1715672112.951174,3418728,36106,1,BI,1,100,1070
1715672114.049774,3419776,36284,1,BI,1,100,1100
1715672115.083380,3420762,36440,1,BI,1,100,1020
1715672115.804597,3421450,36557,1,BI,1,100,730
1715672121.457981,3426843,37382,1,BI,1,100,5620
1715672123.236916,3428540,37655,1,BI,1,100,1760
1715672124.318743,3429572,37813,1,BI,1,100,1080
1715672125.529508,3430727,37986,1,BI,1,100,1200
1715672126.682618,3431827,38162,1,BI,1,100,1160
1715672127.748721,3432844,38236,1,BI,1,100,1050
1715672128.782326,3433830,38405,1,BI,1,100,1030
1715672129.824319,3434824,38567,1,BI,1,100,1030
1715672130.879938,3435831,38739,1,BI,1,100,1060
1715672131.891530,3436796,38893,1,BI,1,100,1000
1715672132.946102,3437802,39062,1,BI,1,100,1050
1715672134.010108,3438817,39231,1,BI,1,100,1060
1715672135.001782,3439763,39376,1,BI,1,100,980
1715672136.080465,3440792,39546,1,BI,1,100,1080
1715672137.092057,3441757,39700,1,BI,1,100,1000
1715672138.147676,3442764,39890,1,BI,1,100,1060
1715672139.165558,3443735,40038,1,BI,1,100,1010
1715672140.153039,3444677,40197,1,BI,1,100,980
1715672141.165680,3445643,40356,1,BI,1,100,1010
1715672142.137437,3446570,40496,1,BI,1,100,960
1715672143.201443,3447585,40662,1,BI,1,100,1060
1715672144.215132,3448552,40835,1,BI,1,100,1010
1715672145.210999,3449502,40976,1,BI,1,100,990
1715672146.208963,3450454,41119,1,BI,1,100,1000
1715672147.258294,3451455,41277,1,BI,1,100,1040
1715672148.244727,3452396,41429,1,BI,1,100,980
1715672149.319216,3453421,41587,1,BI,1,100,1070
1715672150.371691,3454425,41740,1,BI,1,100,1050
1715672151.425214,3455430,41888,1,BI,1,100,1050
1715672152.450433,3456408,42045,1,BI,1,100,1010
1715672153.546936,3457454,42213,1,BI,1,100,1100
1715672154.588928,3458448,42379,1,BI,1,100,1030
1715672155.553348,3459368,42518,1,BI,1,100,960
1715672156.651947,3460416,42683,1,BI,1,100,1090
1715672157.779898,3461492,42852,1,BI,1,100,1130
1715672158.705531,3462375,43007,1,BI,1,100,920
1715672159.797841,3463417,43115,1,BI,1,100,1090
1715672160.839833,3464411,43236,1,BI,1,100,1040
1715672161.720390,3465251,43384,1,BI,1,100,880
1715672162.756092,3466239,43521,1,BI,1,100,1020
1715672163.873561,3467305,43710,1,BI,1,100,1120
1715672164.680737,3468075,43831,1,BI,1,100,800
1715672165.695474,3469043,44003,1,BI,1,100,1010
1715672166.808750,3470105,44175,1,BI,1,100,1110
1715672167.649472,3470907,44283,1,BI,1,100,830
1715672168.683078,3471893,44452,1,BI,1,100,1030
1715672169.778532,3472938,44624,1,BI,1,100,1090
1715672170.691586,3473809,44777,1,BI,1,100,910
1715672171.686405,3474758,44934,1,BI,1,100,990
1715672172.852094,3475870,45115,1,BI,1,100,1160
1715672173.927632,3476896,45284,1,BI,1,100,1070
1715672175.004217,3477923,45473,1,BI,1,100,1080
1715672176.129023,3478996,45645,1,BI,1,100,1120
1715672177.123843,3479945,45797,1,BI,1,100,980
1715672178.151159,3480925,45941,1,BI,1,100,1030
1715672179.268627,3481991,46115,1,BI,1,100,1110
1715672180.241433,3482919,46268,1,BI,1,100,960
1715672181.228914,3483861,46422,1,BI,1,100,980
1715672182.339045,3484920,46611,1,BI,1,100,1110
1715672183.364264,3485898,46766,1,BI,1,100,1020
1715672184.336022,3486825,46921,1,BI,1,100,970
1715672185.450345,3487888,47091,1,BI,1,100,1110
1715672186.493386,3488883,47265,1,BI,1,100,1040
1715672187.441033,3489787,47417,1,BI,1,100,940
1715672188.559549,3490854,47589,1,BI,1,100,1110
1715672189.610976,3491857,47747,1,BI,1,100,1050
1715672190.644582,3492843,47913,1,BI,1,100,1030
1715672191.775678,3493922,48105,1,BI,1,100,1120
1715672192.784125,3494884,48260,1,BI,1,100,1000
1715672193.846035,3495897,48429,1,BI,1,100,1060
1715672194.962455,3496962,48590,1,BI,1,100,1110
1715672196.027509,3497978,48762,1,BI,1,100,1050
1715672197.115626,3499016,48951,1,BI,1,100,1090
1715672198.267687,3500115,49123,1,BI,1,100,1140
1715672199.320162,3501119,49295,1,BI,1,100,1050
1715672200.444969,3502192,49458,1,BI,1,100,1110
1715672201.497444,3503196,49629,1,BI,1,100,1050
1715672202.467104,3504121,49784,1,BI,1,100,970
1715672203.523772,3505129,49954,1,BI,1,100,1050
1715672204.626565,3506181,50142,1,BI,1,100,1100
1715672205.618239,3507127,50269,1,BI,1,100,980
1715672206.666521,3508127,50441,1,BI,1,100,1050
1715672207.751493,3509162,50613,1,BI,1,100,1070
1715672208.733733,3510099,50770,1,BI,1,100,980
1715672209.805077,3511121,50940,1,BI,1,100,1070
1715672210.894242,3512160,51085,1,BI,1,100,1080
1715672211.985503,3513201,51262,1,BI,1,100,1080
1715672213.021206,3514189,51431,1,BI,1,100,1030
1715672214.100936,3515219,51604,1,BI,1,100,1080
1715672215.150266,3516220,51776,1,BI,1,100,1040
1715672216.271928,3517290,51949,1,BI,1,100,1120
1715672217.369479,3518337,52119,1,BI,1,100,1090
1715672218.396795,3519317,52271,1,BI,1,100,1020
1715672219.471284,3520342,52443,1,BI,1,100,1070
1715672220.580366,3521400,52632,1,BI,1,100,1100
1715672221.576234,3522350,52776,1,BI,1,100,990
1715672222.500818,3523232,52917,1,BI,1,100,920
1715672223.171719,3523872,53032,1,BI,1,100,670
1715672224.456912,3525098,53227,1,BI,1,100,1280
1715672224.777686,3525404,53277,1,BI,1,100,310
1715672225.818630,3526397,53449,1,BI,1,100,1040
1715672226.670883,3527210,53574,1,BI,1,100,850
1715672227.337591,3527846,53678,1,BI,1,100,660
1715672227.988574,3528467,53800,1,BI,1,100,650
1715672228.539970,3528993,53889,1,BI,1,100,550
1715672229.082980,3529511,53973,1,BI,1,100,540
1715672230.674272,3531029,54231,1,BI,1,100,1590
1715672231.109308,3531444,54303,1,BI,1,100,430
1715672231.849396,3532150,54405,1,BI,1,100,730
1715672233.957490,3534161,54748,1,BI,1,100,2110
1715672235.286712,3535429,54951,1,BI,1,100,1320
1715672237.513262,3537553,55299,1,BI,1,100,2220
1715672238.496551,3538491,55452,1,BI,1,100,970
1715672239.489274,3539438,55609,1,BI,1,100,990
1715672240.669639,3540564,55796,1,BI,1,100,1170
1715672241.771383,3541615,55984,1,BI,1,100,1100
1715672242.735802,3542535,56110,1,BI,1,100,960
1715672243.855367,3543603,56298,1,BI,1,100,1120
1715672245.121692,3544811,56499,1,BI,1,100,1250
1715672246.034745,3545682,56636,1,BI,1,100,910
1715672247.185759,3546780,56825,1,BI,1,100,1150
1715672248.320000,3547862,57002,1,BI,1,100,1120
1715672249.348364,3548843,57159,1,BI,1,100,1030
1715672250.496233,3549938,57346,1,BI,1,100,1140
1715672251.613701,3551004,57518,1,BI,1,100,1110
1715672252.783584,3552120,57704,1,BI,1,100,1160
1715672253.906293,3553191,57881,1,BI,1,100,1120
1715672254.918934,3554157,58036,1,BI,1,100,1000
1715672256.014388,3555202,58225,1,BI,1,100,1100
1715672257.214671,3556347,58414,1,BI,1,100,1190
1715672258.367781,3557447,58603,1,BI,1,100,1150
1715672259.495732,3558523,58760,1,BI,1,100,1120
1715672260.648842,3559623,58947,1,BI,1,100,1140
1715672261.721235,3560646,59118,1,BI,1,100,1070
1715672262.836606,3561710,59301,1,BI,1,100,1120
1715672263.895371,3562720,59482,1,BI,1,100,1050
