LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,LR,LM,LC,LD,
1715671653.909611,2980829,29873,8,LM,1,100,487088.1764971,2232412.4863674,487088.1805448,14,
1715671654.518663,2981410,29976,8,LM,1,100,487088.6935309,2232413.0034012,487088.7146923,16,
1715671655.178032,2982039,30079,8,LM,1,100,487089.3941642,2232413.7040149,487089.4141115,15,
1715671655.793373,2982626,30181,8,LM,1,100,487089.8933060,2232414.2031567,487089.9138321,18,
1715671656.481046,2983282,30290,8,LM,1,100,487090.7431568,2232415.0530075,487090.7469416,14,
1715671657.096388,2983869,30393,8,LM,1,100,487091.2935484,2232415.6033839,487091.3143544,16,
1715671657.726405,2984470,30497,8,LM,1,100,487091.9765864,2232416.2864219,487091.9803533,14,
1715671658.382629,2985096,30599,8,LM,1,100,487092.5766116,2232416.8864471,487092.5807140,16,
1715671659.116427,2985796,30718,8,LM,1,100,487093.2431501,2232417.5530228,487093.2468253,14,
1715671659.542029,2986202,30788,8,LM,1,100,487093.7931462,2232418.1030189,487093.8135267,16,
1715671660.397427,2987018,30924,8,LM,1,100,487094.5932027,2232418.9030754,487094.6134195,14,
1715671660.843995,2987444,30994,8,LM,1,100,487095.0936474,2232419.4035201,487095.1136929,16,
1715671661.577792,2988144,31112,8,LM,1,100,487095.8432095,2232420.1530502,487095.8470226,15,
1715671662.909110,2989414,31306,8,LM,1,100,487097.0766761,2232421.3865168,487097.0804148,14,
1715671663.453169,2989933,31394,8,LM,1,100,487097.6600314,2232421.9698779,487097.6803062,16,
1715671664.198497,2990644,31514,8,LM,1,100,487098.3932451,2232422.7030916,487098.4137511,14,
1715671664.833756,2991250,31614,8,LM,1,100,487098.9936230,2232423.3034695,487099.0136914,16,
1715671665.469015,2991856,31718,8,LM,1,100,487099.6598750,2232423.9697007,487099.6801852,14,
1715671666.013073,2992375,31806,8,LM,1,100,487100.2266671,2232424.5364929,487100.2470376,16,
1715671666.747918,2993076,31924,8,LM,1,100,487100.9932294,2232425.3030552,487101.0138513,14,
1715671667.399950,2993698,32035,8,LM,1,100,487101.5932531,2232425.9030841,487101.6140646,16,
1715671668.157857,2994421,32152,8,LM,1,100,487102.2933593,2232426.6031903,487102.3148449,14,
1715671668.596039,2994839,32222,8,LM,1,100,487102.8267110,2232427.1365420,487102.8477845,16,
1715671669.323547,2995533,32343,8,LM,1,100,487103.5439811,2232427.8537805,487103.5476664,14,
1715671669.873895,2996058,32428,8,LM,1,100,487104.0766861,2232428.3864855,487104.0810096,16,
1715671670.510202,2996665,32532,8,LM,1,100,487104.7766214,2232429.0864208,487104.7808155,14,
1715671671.998762,2998085,32771,8,LM,1,100,487105.3266580,2232429.6364441,487105.3472503,16,
1715671672.423316,2998490,32839,8,LM,1,100,487106.1435902,2232430.4533764,487106.1469532,15,
1715671672.560641,2998621,32847,8,LM,1,100,487106.6937572,2232431.0035433,487106.7140592,18,
1715671673.145582,2999179,32937,8,LM,1,100,487107.3600007,2232431.6697859,487107.3807394,14,
1715671673.780841,2999785,33039,8,LM,1,100,487107.8937495,2232432.2035347,487107.9137904,16,
1715671674.449645,3000423,33139,8,LM,1,100,487108.7099867,2232433.0197719,487108.7147714,14,
1715671675.301898,3001236,33278,8,LM,1,100,487109.2107107,2232433.5204959,487109.2142864,16,
1715671675.742177,3001656,33347,8,LM,1,100,487110.0100008,2232434.3197605,487110.0141526,14,
1715671676.276800,3002166,33432,8,LM,1,100,487110.5266306,2232434.8363903,487110.5469147,16,
1715671677.015839,3002871,33555,8,LM,1,100,487111.2765848,2232435.5863653,487111.2802820,14,
1715671677.644808,3003471,33659,8,LM,1,100,487111.8766777,2232436.1864582,487111.8807846,16,
1715671678.356591,3004150,33765,8,LM,1,100,487112.5100996,2232436.8198802,487112.5142788,14,
1715671678.788484,3004562,33835,8,LM,1,100,487113.0434514,2232437.3532320,487113.0476756,16,
1715671679.968849,3005688,34020,8,LM,1,100,487113.7600647,2232438.0698185,487113.7805260,15,
1715671680.923834,3006599,34173,8,LM,1,100,487115.1266462,2232439.4364000,487115.1478991,14,
1715671681.440637,3007092,34258,8,LM,1,100,487115.6268725,2232439.9366319,487115.6475497,16,
1715671682.180723,3007798,34381,8,LM,1,100,487116.4266875,2232440.7364468,487116.4480219,14,
1715671682.718492,3008311,34468,8,LM,1,100,487116.9601551,2232441.2699145,487116.9812418,16,
1715671683.505752,3009062,34578,8,LM,1,100,487117.6268133,2232441.9365272,487117.6478605,14,
1715671684.275191,3009796,34696,8,LM,1,100,487118.1935515,2232442.5032654,487118.2137832,16,
1715671684.682972,3010185,34768,8,LM,1,100,487118.9101375,2232443.2198514,487118.9139059,14,
1715671685.309845,3010783,34871,8,LM,1,100,487119.5101139,2232443.8198512,487119.5151383,16,
1715671686.000663,3011442,34974,8,LM,1,100,487120.2269211,2232444.5366584,487120.2479454,14,
1715671686.645356,3012057,35077,8,LM,1,100,487120.7934796,2232445.1032169,487120.8142209,16,
1715671687.262794,3012646,35180,8,LM,1,100,487121.4601999,2232445.7699235,487121.4804758,14,
1715671687.792176,3013151,35268,8,LM,1,100,487121.9935705,2232446.3032941,487122.0137508,16,
1715671688.914886,3014222,35424,8,LM,1,100,487122.7938280,2232447.1035515,487122.8140381,14,
