LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1715671616.321369,2944972.000,23893,1,TH,1,100,36.306
1715671616.453453,2945098.000,23926,1,TH,1,100,36.306
1715671616.585536,2945224.000,23947,1,TH,1,100,36.395
1715671616.718668,2945351.000,23963,1,TH,1,100,36.395
1715671616.851800,2945478.000,23980,1,TH,1,100,36.301
1715671616.985980,2945606.000,24014,1,TH,1,100,36.301
1715671617.119112,2945733.000,24033,1,TH,1,100,36.416
1715671617.254340,2945862.000,24052,1,TH,1,100,36.416
1715671617.387472,2945989.000,24069,1,TH,1,100,36.335
1715671617.520604,2946116.000,24100,1,TH,1,100,36.335
1715671617.652687,2946242.000,24118,1,TH,1,100,36.335
1715671617.783723,2946367.000,24134,1,TH,1,100,36.335
1715671617.915806,2946493.000,24151,1,TH,1,100,36.411
1715671618.052083,2946623.000,24188,1,TH,1,100,36.411
1715671618.184166,2946749.000,24204,1,TH,1,100,36.365
1715671618.318347,2946877.000,24222,1,TH,1,100,36.373
1715671618.452527,2947005.000,24238,1,TH,1,100,36.386
1715671618.583562,2947130.000,24273,1,TH,1,100,36.386
1715671618.716693,2947257.000,24295,1,TH,1,100,36.487
1715671618.848777,2947383.000,24311,1,TH,1,100,36.487
1715671618.979812,2947508.000,24329,1,TH,1,100,36.441
1715671619.115041,2947637.000,24345,1,TH,1,100,36.434
1715671619.249221,2947765.000,24380,1,TH,1,100,36.471
1715671619.382352,2947892.000,24397,1,TH,1,100,36.471
1715671619.517581,2948021.000,24413,1,TH,1,100,36.340
1715671619.650712,2948148.000,24431,1,TH,1,100,36.340
1715671619.782796,2948274.000,24465,1,TH,1,100,36.367
1715671619.914880,2948400.000,24484,1,TH,1,100,36.367
1715671620.048011,2948527.000,24501,1,TH,1,100,36.358
1715671620.180095,2948653.000,24517,1,TH,1,100,36.358
1715671620.314275,2948781.000,24549,1,TH,1,100,36.409
1715671620.447407,2948908.000,24569,1,TH,1,100,36.416
1715671620.582635,2949037.000,24585,1,TH,1,100,36.405
1715671620.715767,2949164.000,24605,1,TH,1,100,36.397
1715671620.848899,2949291.000,24636,1,TH,1,100,36.402
1715671620.980982,2949417.000,24653,1,TH,1,100,36.409
1715671621.112017,2949542.000,24670,1,TH,1,100,36.377
1715671621.244101,2949668.000,24686,1,TH,1,100,36.377
1715671621.380378,2949798.000,24718,1,TH,1,100,36.341
1715671621.512461,2949924.000,24735,1,TH,1,100,36.341
1715671621.646641,2950052.000,24752,1,TH,1,100,36.370
1715671621.780821,2950180.000,24772,1,TH,1,100,36.370
1715671621.911856,2950305.000,24804,1,TH,1,100,36.423
1715671622.046036,2950433.000,24822,1,TH,1,100,36.423
1715671622.178120,2950559.000,24839,1,TH,1,100,36.400
1715671622.309155,2950684.000,24856,1,TH,1,100,36.400
1715671622.443335,2950812.000,24890,1,TH,1,100,36.373
1715671622.577515,2950940.000,24908,1,TH,1,100,36.373
1715671622.710647,2951067.000,24926,1,TH,1,100,36.398
1715671622.845876,2951196.000,24943,1,TH,1,100,36.398
1715671622.979007,2951323.000,24978,1,TH,1,100,36.327
1715671623.111091,2951449.000,24994,1,TH,1,100,36.327
1715671623.243174,2951575.000,25011,1,TH,1,100,36.396
1715671623.375258,2951701.000,25028,1,TH,1,100,36.396
1715671623.506293,2951826.000,25062,1,TH,1,100,36.396
1715671623.640473,2951954.000,25080,1,TH,1,100,36.396
1715671623.773605,2952081.000,25096,1,TH,1,100,36.276
1715671623.908833,2952210.000,25113,1,TH,1,100,36.276
1715671624.041965,2952337.000,25152,1,TH,1,100,36.386
1715671624.175097,2952464.000,25168,1,TH,1,100,36.379
1715671624.308229,2952591.000,25189,1,TH,1,100,36.349
1715671624.439264,2952716.000,25205,1,TH,1,100,36.356
1715671624.571347,2952842.000,25222,1,TH,1,100,36.310
1715671624.707624,2952972.000,25254,1,TH,1,100,36.310
1715671624.839708,2953098.000,25270,1,TH,1,100,36.423
1715671624.973888,2953226.000,25291,1,TH,1,100,36.423
1715671625.108068,2953354.000,25309,1,TH,1,100,36.384
1715671625.241199,2953481.000,25341,1,TH,1,100,36.384
1715671625.375380,2953609.000,25358,1,TH,1,100,36.453
1715671625.507463,2953735.000,25374,1,TH,1,100,36.453
1715671625.638498,2953860.000,25392,1,TH,1,100,36.398
1715671625.771630,2953987.000,25426,1,TH,1,100,36.398
1715671625.905810,2954115.000,25443,1,TH,1,100,36.473
1715671626.038942,2954242.000,25460,1,TH,1,100,36.473
1715671626.174170,2954371.000,25478,1,TH,1,100,36.428
1715671626.307302,2954498.000,25499,1,TH,1,100,36.428
1715671626.439386,2954624.000,25530,1,TH,1,100,36.375
1715671626.571469,2954750.000,25547,1,TH,1,100,36.375
1715671626.703553,2954876.000,25564,1,TH,1,100,36.267
1715671626.833540,2955000.000,25580,1,TH,1,100,36.267
1715671626.968768,2955129.000,25617,1,TH,1,100,36.437
1715671627.101900,2955256.000,25634,1,TH,1,100,36.437
1715671627.237128,2955385.000,25650,1,TH,1,100,36.428
1715671627.370260,2955512.000,25668,1,TH,1,100,36.420
1715671627.503392,2955639.000,25702,1,TH,1,100,36.322
1715671627.637572,2955767.000,25719,1,TH,1,100,36.329
1715671627.768607,2955892.000,25736,1,TH,1,100,36.354
1715671627.900691,2956018.000,25752,1,TH,1,100,36.354
1715671628.036967,2956148.000,25786,1,TH,1,100,36.377
1715671628.169051,2956274.000,25806,1,TH,1,100,36.377
1715671628.303231,2956402.000,25823,1,TH,1,100,36.451
1715671628.437411,2956530.000,25840,1,TH,1,100,36.443
1715671628.570543,2956657.000,25856,1,TH,1,100,36.367
1715671628.704723,2956785.000,25890,1,TH,1,100,36.375
1715671628.836806,2956911.000,25907,1,TH,1,100,36.377
1715671628.967841,2957036.000,25924,1,TH,1,100,36.377
1715671629.100973,2957163.000,25941,1,TH,1,100,36.418
1715671629.235153,2957291.000,25973,1,TH,1,100,36.418
1715671629.368285,2957418.000,25989,1,TH,1,100,36.393
1715671629.503514,2957547.000,26014,1,TH,1,100,36.393
1715671629.636645,2957674.000,26031,1,TH,1,100,36.329
1715671629.768729,2957800.000,26050,1,TH,1,100,36.329
1715671629.900812,2957926.000,26066,1,TH,1,100,36.423
1715671630.032896,2958052.000,26087,1,TH,1,100,36.423
1715671630.162883,2958176.000,26103,1,TH,1,100,36.418
1715671630.298111,2958305.000,26135,1,TH,1,100,36.418
1715671630.431243,2958432.000,26152,1,TH,1,100,36.457
1715671630.566471,2958561.000,26168,1,TH,1,100,36.457
1715671630.699603,2958688.000,26186,1,TH,1,100,36.384
1715671630.832735,2958815.000,26222,1,TH,1,100,36.384
1715671630.966915,2958943.000,26239,1,TH,1,100,36.299
1715671631.097950,2959068.000,26256,1,TH,1,100,36.299
1715671631.230034,2959194.000,26272,1,TH,1,100,36.391
1715671631.366310,2959324.000,26307,1,TH,1,100,36.391
1715671631.498394,2959450.000,26326,1,TH,1,100,36.350
1715671631.632574,2959578.000,26343,1,TH,1,100,36.342
1715671631.766754,2959706.000,26360,1,TH,1,100,36.379
1715671631.900410,2959833.500,26392,2,TH,1,100,36.379
1715671632.034066,2959961.000,26392,2,TH,1,100,36.384
1715671632.166149,2960087.000,26413,1,TH,1,100,36.391
1715671632.297184,2960212.000,26431,1,TH,1,100,36.428
1715671632.429268,2960338.000,26462,1,TH,1,100,36.420
1715671632.563448,2960466.000,26479,1,TH,1,100,36.395
1715671632.696580,2960593.000,26498,1,TH,1,100,36.395
1715671632.831808,2960722.000,26514,1,TH,1,100,36.397
1715671632.964940,2960849.000,26546,1,TH,1,100,36.397
1715671633.097023,2960975.000,26563,1,TH,1,100,36.370
1715671633.229107,2961101.000,26582,1,TH,1,100,36.370
1715671633.361191,2961227.000,26600,1,TH,1,100,36.434
1715671633.491178,2961351.000,26616,1,TH,1,100,36.434
1715671633.626406,2961480.000,26650,1,TH,1,100,36.358
1715671633.759538,2961607.000,26670,1,TH,1,100,36.366
1715671633.894766,2961736.000,26686,1,TH,1,100,36.375
1715671634.027898,2961863.000,26704,1,TH,1,100,36.367
1715671634.161030,2961990.000,26735,1,TH,1,100,36.404
1715671634.296258,2962119.000,26752,1,TH,1,100,36.404
1715671634.427293,2962244.000,26769,1,TH,1,100,36.379
1715671634.559377,2962370.000,26806,1,TH,1,100,36.379
1715671634.695653,2962500.000,26822,1,TH,1,100,36.331
1715671634.827737,2962626.000,26844,1,TH,1,100,36.338
1715671634.961917,2962754.000,26861,1,TH,1,100,36.432
1715671635.096097,2962882.000,26878,1,TH,1,100,36.425
1715671635.229229,2963009.000,26897,1,TH,1,100,36.356
1715671635.363409,2963137.000,26929,1,TH,1,100,36.363
1715671635.495492,2963263.000,26946,1,TH,1,100,36.411
1715671635.626528,2963388.000,26965,1,TH,1,100,36.411
1715671635.758611,2963514.000,26982,1,TH,1,100,36.405
1715671635.892791,2963642.000,27017,1,TH,1,100,36.405
1715671636.025923,2963769.000,27033,1,TH,1,100,36.379
1715671636.161151,2963898.000,27050,1,TH,1,100,36.372
1715671636.294283,2964025.000,27067,1,TH,1,100,36.384
1715671636.426367,2964151.000,27087,1,TH,1,100,36.384
1715671636.558450,2964277.000,27103,1,TH,1,100,36.468
1715671636.690534,2964403.000,27137,1,TH,1,100,36.476
1715671636.820521,2964527.000,27154,1,TH,1,100,36.370
1715671636.955749,2964656.000,27171,1,TH,1,100,36.363
1715671637.088881,2964783.000,27190,1,TH,1,100,36.381
1715671637.224109,2964912.000,27225,1,TH,1,100,36.381
1715671637.357241,2965039.000,27243,1,TH,1,100,36.379
1715671637.490373,2965166.000,27260,1,TH,1,100,36.379
1715671637.625601,2965295.000,27292,1,TH,1,100,36.372
1715671637.756636,2965420.000,27311,1,TH,1,100,36.372
1715671637.888720,2965546.000,27328,1,TH,1,100,36.377
1715671638.024997,2965676.000,27345,1,TH,1,100,36.377
1715671638.157080,2965802.000,27376,1,TH,1,100,36.400
1715671638.291260,2965930.000,27394,1,TH,1,100,36.400
1715671638.425440,2966058.000,27413,1,TH,1,100,36.315
1715671638.558572,2966185.000,27432,1,TH,1,100,36.315
1715671638.692752,2966313.000,27464,1,TH,1,100,36.395
1715671638.824836,2966439.000,27480,1,TH,1,100,36.395
1715671638.955871,2966564.000,27501,1,TH,1,100,36.354
1715671639.087954,2966690.000,27517,1,TH,1,100,36.354
1715671639.222134,2966818.000,27549,1,TH,1,100,36.379
1715671639.355266,2966945.000,27566,1,TH,1,100,36.379
1715671639.490494,2967074.000,27582,1,TH,1,100,36.308
1715671639.623626,2967201.000,27600,1,TH,1,100,36.315
1715671639.755710,2967327.000,27634,1,TH,1,100,36.356
1715671639.887793,2967453.000,27651,1,TH,1,100,36.349
1715671640.019877,2967579.000,27668,1,TH,1,100,36.388
1715671640.149864,2967703.000,27684,1,TH,1,100,36.388
1715671640.285092,2967832.000,27724,1,TH,1,100,36.381
1715671640.418224,2967959.000,27743,1,TH,1,100,36.381
1715671640.553452,2968088.000,27759,1,TH,1,100,36.379
1715671640.686584,2968215.000,27777,1,TH,1,100,36.379
1715671640.819716,2968342.000,27808,1,TH,1,100,36.301
1715671640.954944,2968471.000,27825,1,TH,1,100,36.301
1715671641.085979,2968596.000,27845,1,TH,1,100,36.370
1715671641.218063,2968722.000,27861,1,TH,1,100,36.370
1715671641.353291,2968851.000,27895,1,TH,1,100,36.434
1715671641.485375,2968977.000,27915,1,TH,1,100,36.434
1715671641.619555,2969105.000,27932,1,TH,1,100,36.416
1715671641.753735,2969233.000,27949,1,TH,1,100,36.416
1715671641.886867,2969360.000,27965,1,TH,1,100,36.377
1715671642.021047,2969488.000,27999,1,TH,1,100,36.377
1715671642.153130,2969614.000,28016,1,TH,1,100,36.452
1715671642.283117,2969738.000,28035,1,TH,1,100,36.452
1715671642.415201,2969864.000,28055,1,TH,1,100,36.381
1715671642.549381,2969992.000,28087,1,TH,1,100,36.381
1715671642.682513,2970119.000,28103,1,TH,1,100,36.395
1715671642.817741,2970248.000,28123,1,TH,1,100,36.395
1715671642.950873,2970375.000,28140,1,TH,1,100,36.356
1715671643.082956,2970501.000,28173,1,TH,1,100,36.356
1715671643.216088,2970628.000,28191,1,TH,1,100,36.436
1715671643.348171,2970754.000,28207,1,TH,1,100,36.436
1715671643.478158,2970878.000,28224,1,TH,1,100,36.299
1715671643.613387,2971007.000,28244,1,TH,1,100,36.299
1715671643.747567,2971135.000,28275,1,TH,1,100,36.409
1715671643.882795,2971264.000,28293,1,TH,1,100,36.409
1715671644.015927,2971391.000,28309,1,TH,1,100,36.372
1715671644.149059,2971518.000,28326,1,TH,1,100,36.372
1715671644.284287,2971647.000,28363,1,TH,1,100,36.322
1715671644.415323,2971772.000,28379,1,TH,1,100,36.322
1715671644.547406,2971898.000,28396,1,TH,1,100,36.349
1715671644.682634,2972027.000,28413,1,TH,1,100,36.349
1715671644.814718,2972153.000,28447,1,TH,1,100,36.390
1715671644.948898,2972281.000,28465,1,TH,1,100,36.390
1715671645.083078,2972409.000,28483,1,TH,1,100,36.372
1715671645.216210,2972536.000,28500,1,TH,1,100,36.372
1715671645.350390,2972664.000,28532,1,TH,1,100,36.370
1715671645.482473,2972790.000,28551,1,TH,1,100,36.370
1715671645.613508,2972915.000,28572,2,TH,1,100,36.402
1715671645.744544,2973040.000,28572,2,TH,1,100,36.402
1715671645.878724,2973168.000,28588,1,TH,1,100,36.363
1715671646.011856,2973295.000,28622,1,TH,1,100,36.363
1715671646.147084,2973424.000,28642,1,TH,1,100,36.372
1715671646.280216,2973551.000,28659,1,TH,1,100,36.372
1715671646.412299,2973677.000,28676,1,TH,1,100,36.367
1715671646.546479,2973805.000,28708,1,TH,1,100,36.367
1715671646.678563,2973931.000,28727,1,TH,1,100,36.416
1715671646.808550,2974055.000,28744,1,TH,1,100,36.416
1715671646.943778,2974184.000,28761,1,TH,1,100,36.369
1715671647.076910,2974311.000,28794,1,TH,1,100,36.370
1715671647.212138,2974440.000,28813,1,TH,1,100,36.397
1715671647.345270,2974567.000,28830,1,TH,1,100,36.397
1715671647.478402,2974694.000,28864,1,TH,1,100,36.395
1715671647.613630,2974823.000,28882,1,TH,1,100,36.395
1715671647.744666,2974948.000,28898,1,TH,1,100,36.441
1715671647.876749,2975074.000,28915,1,TH,1,100,36.441
1715671648.010929,2975202.000,28934,1,TH,1,100,36.418
1715671648.143013,2975328.000,28968,1,TH,1,100,36.418
1715671648.277193,2975456.000,28986,1,TH,1,100,36.413
1715671648.411373,2975584.000,29002,1,TH,1,100,36.413
1715671648.544505,2975711.000,29019,1,TH,1,100,36.361
1715671648.678685,2975839.000,29051,1,TH,1,100,36.361
1715671648.810768,2975965.000,29070,1,TH,1,100,36.441
1715671648.941803,2976090.000,29088,1,TH,1,100,36.441
1715671649.073887,2976216.000,29104,1,TH,1,100,36.411
1715671649.208067,2976344.000,29138,1,TH,1,100,36.411
1715671649.341199,2976471.000,29158,1,TH,1,100,36.457
1715671649.476427,2976600.000,29174,1,TH,1,100,36.457
1715671649.609559,2976727.000,29206,1,TH,1,100,36.395
1715671649.741642,2976853.000,29223,1,TH,1,100,36.395
1715671649.876871,2976982.000,29239,1,TH,1,100,36.308
1715671650.008954,2977108.000,29257,1,TH,1,100,36.308
1715671650.138941,2977232.000,29291,1,TH,1,100,36.409
1715671650.274170,2977361.000,29310,1,TH,1,100,36.409
1715671650.406253,2977487.000,29327,1,TH,1,100,36.475
1715671650.541481,2977616.000,29343,1,TH,1,100,36.475
1715671650.674613,2977743.000,29375,1,TH,1,100,36.365
1715671650.807745,2977870.000,29392,1,TH,1,100,36.365
1715671650.942973,2977999.000,29415,1,TH,1,100,36.402
1715671651.074009,2978124.000,29434,1,TH,1,100,36.402
1715671651.206092,2978250.000,29450,1,TH,1,100,36.418
1715671651.339224,2978377.000,29485,1,TH,1,100,36.425
1715671651.471308,2978503.000,29502,1,TH,1,100,36.395
1715671651.605488,2978631.000,29519,1,TH,1,100,36.388
1715671651.739668,2978759.000,29536,1,TH,1,100,36.485
1715671651.872799,2978886.000,29573,1,TH,1,100,36.484
1715671652.006979,2979014.000,29591,1,TH,1,100,36.379
1715671652.139063,2979140.000,29608,1,TH,1,100,36.379
1715671652.271147,2979266.000,29625,1,TH,1,100,36.372
1715671652.403230,2979392.000,29656,1,TH,1,100,36.372
1715671652.537410,2979520.000,29677,1,TH,1,100,36.400
1715671652.670542,2979647.000,29693,1,TH,1,100,36.400
1715671652.805770,2979776.000,29710,1,TH,1,100,36.303
1715671652.938902,2979903.000,29742,1,TH,1,100,36.303
1715671653.070986,2980029.000,29763,1,TH,1,100,36.326
1715671653.206214,2980158.000,29781,1,TH,1,100,36.333
1715671653.338297,2980284.000,29797,1,TH,1,100,36.329
1715671653.468284,2980408.000,29814,1,TH,1,100,36.322
1715671653.602464,2980536.000,29846,1,TH,1,100,36.397
1715671653.734548,2980662.000,29862,1,TH,1,100,36.397
1715671653.868728,2980790.000,29882,1,TH,1,100,36.418
1715671654.002908,2980918.000,29899,1,TH,1,100,36.418
1715671654.136040,2981045.000,29916,1,TH,1,100,36.384
1715671654.271268,2981174.000,29950,1,TH,1,100,36.384
1715671654.402303,2981299.000,29966,1,TH,1,100,36.381
1715671654.533339,2981424.000,29986,1,TH,1,100,36.381
1715671654.666471,2981551.000,30003,1,TH,1,100,36.457
1715671654.798554,2981677.000,30034,1,TH,1,100,36.457
1715671654.932734,2981805.000,30052,1,TH,1,100,36.349
1715671655.066914,2981933.000,30068,1,TH,1,100,36.349
1715671655.200046,2982060.000,30090,1,TH,1,100,36.386
1715671655.334226,2982188.000,30122,1,TH,1,100,36.386
1715671655.468406,2982316.000,30138,1,TH,1,100,36.363
1715671655.600490,2982442.000,30156,1,TH,1,100,36.363
1715671655.732573,2982568.000,30188,1,TH,1,100,36.365
1715671655.866753,2982696.000,30205,1,TH,1,100,36.365
1715671655.998837,2982822.000,30224,1,TH,1,100,36.375
1715671656.134065,2982951.000,30240,1,TH,1,100,36.375
1715671656.267197,2983078.000,30279,1,TH,1,100,36.377
1715671656.399280,2983204.000,30299,1,TH,1,100,36.377
1715671656.534509,2983333.000,30316,1,TH,1,100,36.363
1715671656.666592,2983459.000,30333,1,TH,1,100,36.363
1715671656.796579,2983583.000,30349,1,TH,1,100,36.324
1715671656.929711,2983710.000,30383,1,TH,1,100,36.324
1715671657.061794,2983836.000,30403,1,TH,1,100,36.358
1715671657.195974,2983964.000,30419,1,TH,1,100,36.358
1715671657.330155,2984092.000,30437,1,TH,1,100,36.370
1715671657.463286,2984219.000,30470,1,TH,1,100,36.370
1715671657.598515,2984348.000,30487,1,TH,1,100,36.367
1715671657.729550,2984473.000,30507,1,TH,1,100,36.367
1715671657.861634,2984599.000,30523,1,TH,1,100,36.381
1715671657.994765,2984726.000,30555,1,TH,1,100,36.381
1715671658.126849,2984852.000,30572,1,TH,1,100,36.296
1715671658.261029,2984980.000,30589,1,TH,1,100,36.296
1715671658.395209,2985108.000,30609,1,TH,1,100,36.411
1715671658.528341,2985235.000,30643,1,TH,1,100,36.411
1715671658.662521,2985363.000,30659,1,TH,1,100,36.432
1715671658.796701,2985491.000,30676,1,TH,1,100,36.432
1715671658.928784,2985617.000,30693,1,TH,1,100,36.384
1715671659.060868,2985743.000,30727,1,TH,1,100,36.384
1715671659.195048,2985871.000,30745,1,TH,1,100,36.351
1715671659.326083,2985996.000,30761,1,TH,1,100,36.351
1715671659.461312,2986125.000,30778,1,TH,1,100,36.374
1715671659.594443,2986252.000,30815,1,TH,1,100,36.374
1715671659.726527,2986378.000,30831,1,TH,1,100,36.462
1715671659.861755,2986507.000,30848,1,TH,1,100,36.462
1715671659.993839,2986633.000,30865,1,TH,1,100,36.340
1715671660.123826,2986757.000,30896,1,TH,1,100,36.340
1715671660.256957,2986884.000,30914,1,TH,1,100,36.345
1715671660.389041,2987010.000,30933,1,TH,1,100,36.345
1715671660.523221,2987138.000,30950,1,TH,1,100,36.418
1715671660.657401,2987266.000,30984,1,TH,1,100,36.418
1715671660.790533,2987393.000,31003,1,TH,1,100,36.331
1715671660.925761,2987522.000,31021,1,TH,1,100,36.331
1715671661.056796,2987647.000,31037,1,TH,1,100,36.317
1715671661.188880,2987773.000,31069,1,TH,1,100,36.317
1715671661.322012,2987900.000,31086,1,TH,1,100,36.445
1715671661.454095,2988026.000,31102,1,TH,1,100,36.445
1715671661.588275,2988154.000,31123,1,TH,1,100,36.386
1715671661.722456,2988282.000,31146,1,TH,1,100,36.386
1715671661.855587,2988409.000,31178,1,TH,1,100,36.432
1715671661.989767,2988537.000,31197,1,TH,1,100,36.432
1715671662.123947,2988665.000,31213,1,TH,1,100,36.372
1715671662.256031,2988791.000,31231,1,TH,1,100,36.372
1715671662.388114,2988917.000,31262,1,TH,1,100,36.372
1715671662.522295,2989045.000,31279,1,TH,1,100,36.372
1715671662.653330,2989170.000,31296,1,TH,1,100,36.313
1715671662.787510,2989298.000,31319,2,TH,1,100,36.313
1715671662.921690,2989426.000,31319,2,TH,1,100,36.326
1715671663.053773,2989552.000,31335,1,TH,1,100,36.326
1715671663.189002,2989681.000,31367,1,TH,1,100,36.370
1715671663.321085,2989807.000,31384,1,TH,1,100,36.370
1715671663.451072,2989931.000,31403,1,TH,1,100,36.400
1715671663.584204,2990058.000,31421,1,TH,1,100,36.400
1715671663.716287,2990184.000,31452,1,TH,1,100,36.388
1715671663.850467,2990312.000,31469,1,TH,1,100,36.388
1715671663.984648,2990440.000,31488,1,TH,1,100,36.358
1715671664.117779,2990567.000,31504,1,TH,1,100,36.358
1715671664.253008,2990696.000,31539,1,TH,1,100,36.374
1715671664.384043,2990821.000,31556,1,TH,1,100,36.374
1715671664.517175,2990948.000,31572,1,TH,1,100,36.482
1715671664.650306,2991075.000,31590,1,TH,1,100,36.482
1715671664.782390,2991201.000,31626,1,TH,1,100,36.342
1715671664.916570,2991329.000,31643,1,TH,1,100,36.342
1715671665.050750,2991457.000,31660,1,TH,1,100,36.356
1715671665.183882,2991584.000,31676,1,TH,1,100,36.356
1715671665.318062,2991712.000,31708,1,TH,1,100,36.372
1715671665.452242,2991840.000,31728,1,TH,1,100,36.372
1715671665.584326,2991966.000,31745,1,TH,1,100,36.331
1715671665.716409,2992092.000,31762,1,TH,1,100,36.331
1715671665.850589,2992220.000,31796,1,TH,1,100,36.377
1715671665.981624,2992345.000,31815,1,TH,1,100,36.377
1715671666.116853,2992474.000,31832,1,TH,1,100,36.361
1715671666.249985,2992601.000,31849,1,TH,1,100,36.361
1715671666.382068,2992727.000,31880,1,TH,1,100,36.326
1715671666.517297,2992856.000,31897,1,TH,1,100,36.326
1715671666.649380,2992982.000,31914,1,TH,1,100,36.326
1715671666.780415,2993107.000,31934,1,TH,1,100,36.326
1715671666.913547,2993234.000,31970,1,TH,1,100,36.402
1715671667.045630,2993360.000,31991,1,TH,1,100,36.402
1715671667.179811,2993488.000,32008,1,TH,1,100,36.358
1715671667.313991,2993616.000,32025,1,TH,1,100,36.358
1715671667.447122,2993743.000,32059,1,TH,1,100,36.340
1715671667.582351,2993872.000,32077,1,TH,1,100,36.340
1715671667.714434,2993998.000,32093,1,TH,1,100,36.377
1715671667.847566,2994125.000,32110,1,TH,1,100,36.377
1715671667.980698,2994252.000,32142,1,TH,1,100,36.317
1715671668.112781,2994378.000,32161,1,TH,1,100,36.317
1715671668.244865,2994504.000,32181,1,TH,1,100,36.402
1715671668.379045,2994632.000,32197,1,TH,1,100,36.402
1715671668.512177,2994759.000,32232,1,TH,1,100,36.404
1715671668.646357,2994887.000,32249,1,TH,1,100,36.404
1715671668.780537,2995015.000,32265,1,TH,1,100,36.372
1715671668.912621,2995141.000,32285,1,TH,1,100,36.372
1715671669.044704,2995267.000,32301,1,TH,1,100,36.390
1715671669.176787,2995393.000,32333,1,TH,1,100,36.390
1715671669.307823,2995518.000,32353,1,TH,1,100,36.328
1715671669.443051,2995647.000,32369,1,TH,1,100,36.328
1715671669.576183,2995774.000,32387,1,TH,1,100,36.363
1715671669.708266,2995900.000,32418,1,TH,1,100,36.363
1715671669.843495,2996029.000,32437,1,TH,1,100,36.386
1715671669.975578,2996155.000,32457,1,TH,1,100,36.386
1715671670.107662,2996281.000,32488,1,TH,1,100,36.381
1715671670.240793,2996408.000,32505,1,TH,1,100,36.381
1715671670.372877,2996534.000,32522,1,TH,1,100,36.432
1715671670.507057,2996662.000,32541,1,TH,1,100,36.432
1715671670.641237,2996790.000,32573,1,TH,1,100,36.392
1715671670.774369,2996917.000,32590,1,TH,1,100,36.392
1715671670.909597,2997046.000,32607,1,TH,1,100,36.349
1715671671.042729,2997173.000,32624,1,TH,1,100,36.349
1715671671.175861,2997300.000,32656,1,TH,1,100,36.434
1715671671.308993,2997427.000,32674,1,TH,1,100,36.434
1715671671.441076,2997553.000,32691,1,TH,1,100,36.349
1715671671.572111,2997678.000,32708,1,TH,1,100,36.349
1715671671.706291,2997806.000,32739,1,TH,1,100,36.354
1715671671.839423,2997933.000,32759,1,TH,1,100,36.354
1715671671.973603,2998061.000,32780,1,TH,1,100,36.392
1715671672.107784,2998189.000,32797,1,TH,1,100,36.392
1715671672.239867,2998315.000,32829,1,TH,1,100,36.354
1715671672.371950,2998441.000,32858,2,TH,1,100,36.354
1715671672.504034,2998567.000,32858,2,TH,1,100,36.349
1715671672.635069,2998692.000,32874,1,TH,1,100,36.349
1715671672.770298,2998821.000,32891,1,TH,1,100,36.379
1715671672.903429,2998948.000,32908,1,TH,1,100,36.379
1715671673.035513,2999074.000,32927,1,TH,1,100,36.377
1715671673.170741,2999203.000,32946,1,TH,1,100,36.377
1715671673.302825,2999329.000,32978,1,TH,1,100,36.301
1715671673.435956,2999456.000,32995,1,TH,1,100,36.301
1715671673.569088,2999583.000,33012,1,TH,1,100,36.347
1715671673.701172,2999709.000,33029,1,TH,1,100,36.347
1715671673.834304,2999836.000,33064,1,TH,1,100,36.397
1715671673.968484,2999964.000,33080,1,TH,1,100,36.397
1715671674.101615,3000091.000,33097,1,TH,1,100,36.319
1715671674.236844,3000220.000,33114,1,TH,1,100,36.327
1715671674.369976,3000347.000,33150,1,TH,1,100,36.370
1715671674.503107,3000474.000,33168,1,TH,1,100,36.363
1715671674.636239,3000601.000,33184,1,TH,1,100,36.441
1715671674.767274,3000726.000,33201,1,TH,1,100,36.441
1715671674.898310,3000851.000,33233,1,TH,1,100,36.400
1715671675.032490,3000979.000,33249,1,TH,1,100,36.400
1715671675.165622,3001106.000,33268,1,TH,1,100,36.361
1715671675.299802,3001234.000,33288,1,TH,1,100,36.361
1715671675.433982,3001362.000,33305,1,TH,1,100,36.409
1715671675.566065,3001488.000,33337,1,TH,1,100,36.409
1715671675.699197,3001615.000,33356,1,TH,1,100,36.409
1715671675.831280,3001741.000,33373,1,TH,1,100,36.409
1715671675.962316,3001866.000,33390,1,TH,1,100,36.342
1715671676.097544,3001995.000,33421,1,TH,1,100,36.342
1715671676.230676,3002122.000,33444,1,TH,1,100,36.386
1715671676.362759,3002248.000,33460,1,TH,1,100,36.386
1715671676.497988,3002377.000,33477,1,TH,1,100,36.411
1715671676.631119,3002504.000,33509,1,TH,1,100,36.411
1715671676.764251,3002631.000,33525,1,TH,1,100,36.379
1715671676.897383,3002758.000,33543,1,TH,1,100,36.379
1715671677.029467,3002884.000,33564,1,TH,1,100,36.322
1715671677.162598,3003011.000,33598,1,TH,1,100,36.322
1715671677.296778,3003139.000,33615,1,TH,1,100,36.322
1715671677.429910,3003266.000,33631,1,TH,1,100,36.322
1715671677.565139,3003395.000,33649,1,TH,1,100,36.422
1715671677.698270,3003522.000,33683,1,TH,1,100,36.422
1715671677.831402,3003649.000,33705,1,TH,1,100,36.367
1715671677.964534,3003776.000,33721,1,TH,1,100,36.367
