LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1715671615.487636,2944176.667,23776,3,AY,1,100,0.401
1715671615.527121,2944214.333,23776,3,AY,1,100,0.405
1715671615.566607,2944252.000,23776,3,AY,1,100,0.405
1715671615.606441,2944290.000,23793,3,AY,1,100,0.403
1715671615.646276,2944328.000,23793,3,AY,1,100,0.396
1715671615.686111,2944366.000,23793,3,AY,1,100,0.400
1715671615.726994,2944405.000,23810,2,AY,1,100,0.405
1715671615.767877,2944444.000,23810,2,AY,1,100,0.397
1715671615.807362,2944481.667,23824,3,AY,1,100,0.402
1715671615.846847,2944519.333,23824,3,AY,1,100,0.404
1715671615.886333,2944557.000,23824,3,AY,1,100,0.404
1715671615.926866,2944595.667,23842,3,AY,1,100,0.396
1715671615.967400,2944634.333,23842,3,AY,1,100,0.397
1715671616.007933,2944673.000,23842,3,AY,1,100,0.398
1715671616.047768,2944711.000,23861,2,AY,1,100,0.409
1715671616.087603,2944749.000,23861,2,AY,1,100,0.410
1715671616.127787,2944787.333,23878,3,AY,1,100,0.405
1715671616.167971,2944825.667,23878,3,AY,1,100,0.398
1715671616.208155,2944864.000,23878,3,AY,1,100,0.405
1715671616.247990,2944902.000,23895,3,AY,1,100,0.404
1715671616.287824,2944940.000,23895,3,AY,1,100,0.398
1715671616.327659,2944978.000,23895,3,AY,1,100,0.410
1715671616.368018,2945016.500,23910,2,AY,1,100,0.401
1715671616.408377,2945055.000,23910,2,AY,1,100,0.405
1715671616.447862,2945092.667,23928,3,AY,1,100,0.401
1715671616.487347,2945130.333,23928,3,AY,1,100,0.392
1715671616.526833,2945168.000,23928,3,AY,1,100,0.401
1715671616.566318,2945205.667,23949,3,AY,1,100,0.403
1715671616.605803,2945243.333,23949,3,AY,1,100,0.408
1715671616.645289,2945281.000,23949,3,AY,1,100,0.408
1715671616.685123,2945319.000,23965,2,AY,1,100,0.399
1715671616.724958,2945357.000,23965,2,AY,1,100,0.393
1715671616.769335,2945399.333,23982,3,AY,1,100,0.411
1715671616.813713,2945441.667,23982,3,AY,1,100,0.404
1715671616.858090,2945484.000,23982,3,AY,1,100,0.406
1715671616.898449,2945522.500,23997,2,AY,1,100,0.406
1715671616.938807,2945561.000,23997,2,AY,1,100,0.400
1715671616.978992,2945599.333,24016,3,AY,1,100,0.402
1715671617.019176,2945637.667,24016,3,AY,1,100,0.398
1715671617.059360,2945676.000,24016,3,AY,1,100,0.406
1715671617.099544,2945714.333,24035,3,AY,1,100,0.402
1715671617.139728,2945752.667,24035,3,AY,1,100,0.392
1715671617.179912,2945791.000,24035,3,AY,1,100,0.402
1715671617.219747,2945829.000,24054,2,AY,1,100,0.402
1715671617.259582,2945867.000,24054,2,AY,1,100,0.409
1715671617.300115,2945905.667,24071,3,AY,1,100,0.409
1715671617.340649,2945944.333,24071,3,AY,1,100,0.394
1715671617.381182,2945983.000,24071,3,AY,1,100,0.404
1715671617.421366,2946021.333,24086,3,AY,1,100,0.396
1715671617.461551,2946059.667,24086,3,AY,1,100,0.410
1715671617.501735,2946098.000,24086,3,AY,1,100,0.409
1715671617.541045,2946135.500,24102,2,AY,1,100,0.393
1715671617.580356,2946173.000,24102,2,AY,1,100,0.397
1715671617.619841,2946210.667,24120,3,AY,1,100,0.401
1715671617.659327,2946248.333,24120,3,AY,1,100,0.414
1715671617.698812,2946286.000,24120,3,AY,1,100,0.406
1715671617.738297,2946323.667,24136,3,AY,1,100,0.389
1715671617.777782,2946361.333,24136,3,AY,1,100,0.403
1715671617.817268,2946399.000,24136,3,AY,1,100,0.399
1715671617.856578,2946436.500,24153,2,AY,1,100,0.405
1715671617.895889,2946474.000,24153,2,AY,1,100,0.410
1715671617.936422,2946512.667,24173,3,AY,1,100,0.395
1715671617.976956,2946551.333,24173,3,AY,1,100,0.403
1715671618.017489,2946590.000,24173,3,AY,1,100,0.398
1715671618.057324,2946628.000,24190,3,AY,1,100,0.408
1715671618.097159,2946666.000,24190,3,AY,1,100,0.401
1715671618.136994,2946704.000,24190,3,AY,1,100,0.397
1715671618.177352,2946742.500,24206,2,AY,1,100,0.401
1715671618.217711,2946781.000,24206,2,AY,1,100,0.397
1715671618.257546,2946819.000,24224,3,AY,1,100,0.416
1715671618.297381,2946857.000,24224,3,AY,1,100,0.400
1715671618.337215,2946895.000,24224,3,AY,1,100,0.397
1715671618.377749,2946933.667,24240,3,AY,1,100,0.401
1715671618.418283,2946972.333,24240,3,AY,1,100,0.407
1715671618.458816,2947011.000,24240,3,AY,1,100,0.411
1715671618.498651,2947049.000,24255,2,AY,1,100,0.394
1715671618.538486,2947087.000,24255,2,AY,1,100,0.401
1715671618.577971,2947124.667,24275,3,AY,1,100,0.402
1715671618.617456,2947162.333,24275,3,AY,1,100,0.405
1715671618.656941,2947200.000,24275,3,AY,1,100,0.408
1715671618.696776,2947238.000,24297,3,AY,1,100,0.397
1715671618.736611,2947276.000,24297,3,AY,1,100,0.405
1715671618.776446,2947314.000,24297,3,AY,1,100,0.401
1715671618.815931,2947351.667,24313,3,AY,1,100,0.403
1715671618.855416,2947389.333,24313,3,AY,1,100,0.406
1715671618.894901,2947427.000,24313,3,AY,1,100,0.404
1715671618.934736,2947465.000,24331,3,AY,1,100,0.405
1715671618.974571,2947503.000,24331,3,AY,1,100,0.403
1715671619.014405,2947541.000,24331,3,AY,1,100,0.403
1715671619.054240,2947579.000,24347,3,AY,1,100,0.406
1715671619.094075,2947617.000,24347,3,AY,1,100,0.405
1715671619.133910,2947655.000,24347,3,AY,1,100,0.403
1715671619.174268,2947693.500,24363,2,AY,1,100,0.405
1715671619.214627,2947732.000,24363,2,AY,1,100,0.407
1715671619.255161,2947770.667,24382,3,AY,1,100,0.406
1715671619.295695,2947809.333,24382,3,AY,1,100,0.412
1715671619.336228,2947848.000,24382,3,AY,1,100,0.406
1715671619.376063,2947886.000,24399,2,AY,1,100,0.405
1715671619.415897,2947924.000,24399,2,AY,1,100,0.408
1715671619.456082,2947962.333,24415,3,AY,1,100,0.404
1715671619.496266,2948000.667,24415,3,AY,1,100,0.405
1715671619.536450,2948039.000,24415,3,AY,1,100,0.402
1715671619.576634,2948077.333,24433,3,AY,1,100,0.407
1715671619.616818,2948115.667,24433,3,AY,1,100,0.409
1715671619.657002,2948154.000,24433,3,AY,1,100,0.406
1715671619.697361,2948192.500,24447,2,AY,1,100,0.405
1715671619.737720,2948231.000,24447,2,AY,1,100,0.405
1715671619.777205,2948268.667,24467,3,AY,1,100,0.407
1715671619.816690,2948306.333,24467,3,AY,1,100,0.407
1715671619.856176,2948344.000,24467,3,AY,1,100,0.406
1715671619.895661,2948381.667,24486,3,AY,1,100,0.406
1715671619.935146,2948419.333,24486,3,AY,1,100,0.397
1715671619.974632,2948457.000,24486,3,AY,1,100,0.403
1715671620.014466,2948495.000,24503,2,AY,1,100,0.411
1715671620.054301,2948533.000,24503,2,AY,1,100,0.403
1715671620.098329,2948575.000,24519,3,AY,1,100,0.390
1715671620.142357,2948617.000,24519,3,AY,1,100,0.419
1715671620.186385,2948659.000,24519,3,AY,1,100,0.393
1715671620.226743,2948697.500,24534,2,AY,1,100,0.392
1715671620.267102,2948736.000,24534,2,AY,1,100,0.392
1715671620.307287,2948774.333,24551,3,AY,1,100,0.393
1715671620.347471,2948812.667,24551,3,AY,1,100,0.368
1715671620.387655,2948851.000,24551,3,AY,1,100,0.389
1715671620.427839,2948889.333,24571,3,AY,1,100,0.391
1715671620.468023,2948927.667,24571,3,AY,1,100,0.417
1715671620.508207,2948966.000,24571,3,AY,1,100,0.412
1715671620.548042,2949004.000,24587,2,AY,1,100,0.402
1715671620.587877,2949042.000,24587,2,AY,1,100,0.416
1715671620.628410,2949080.667,24607,3,AY,1,100,0.408
1715671620.668944,2949119.333,24607,3,AY,1,100,0.431
1715671620.709477,2949158.000,24607,3,AY,1,100,0.417
1715671620.749836,2949196.500,24621,2,AY,1,100,0.414
1715671620.790195,2949235.000,24621,2,AY,1,100,0.434
1715671620.829680,2949272.667,24638,3,AY,1,100,0.395
1715671620.869165,2949310.333,24638,3,AY,1,100,0.393
1715671620.908651,2949348.000,24638,3,AY,1,100,0.436
1715671620.948136,2949385.667,24655,3,AY,1,100,0.431
1715671620.987621,2949423.333,24655,3,AY,1,100,0.422
1715671621.027107,2949461.000,24655,3,AY,1,100,0.428
1715671621.066592,2949498.667,24672,3,AY,1,100,0.425
1715671621.106077,2949536.333,24672,3,AY,1,100,0.418
1715671621.145562,2949574.000,24672,3,AY,1,100,0.414
1715671621.184873,2949611.500,24688,2,AY,1,100,0.430
1715671621.224184,2949649.000,24688,2,AY,1,100,0.417
1715671621.264717,2949687.667,24704,3,AY,1,100,0.420
1715671621.305251,2949726.333,24704,3,AY,1,100,0.397
1715671621.345784,2949765.000,24704,3,AY,1,100,0.395
1715671621.385619,2949803.000,24720,3,AY,1,100,0.393
1715671621.425454,2949841.000,24720,3,AY,1,100,0.395
1715671621.465288,2949879.000,24720,3,AY,1,100,0.400
1715671621.505647,2949917.500,24737,2,AY,1,100,0.401
1715671621.546006,2949956.000,24737,2,AY,1,100,0.403
1715671621.585841,2949994.000,24754,3,AY,1,100,0.401
1715671621.625675,2950032.000,24754,3,AY,1,100,0.402
1715671621.665510,2950070.000,24754,3,AY,1,100,0.401
1715671621.706044,2950108.667,24774,3,AY,1,100,0.395
1715671621.746577,2950147.333,24774,3,AY,1,100,0.402
1715671621.787111,2950186.000,24774,3,AY,1,100,0.402
1715671621.826946,2950224.000,24789,3,AY,1,100,0.397
1715671621.866780,2950262.000,24789,3,AY,1,100,0.401
1715671621.906615,2950300.000,24789,3,AY,1,100,0.396
1715671621.946450,2950338.000,24806,2,AY,1,100,0.388
1715671621.986284,2950376.000,24806,2,AY,1,100,0.394
1715671622.026119,2950414.000,24824,3,AY,1,100,0.391
1715671622.065954,2950452.000,24824,3,AY,1,100,0.409
1715671622.105789,2950490.000,24824,3,AY,1,100,0.405
1715671622.145274,2950527.667,24841,3,AY,1,100,0.395
1715671622.184759,2950565.333,24841,3,AY,1,100,0.401
1715671622.224244,2950603.000,24841,3,AY,1,100,0.392
1715671622.264079,2950641.000,24858,2,AY,1,100,0.389
1715671622.303914,2950679.000,24858,2,AY,1,100,0.404
1715671622.344098,2950717.333,24877,3,AY,1,100,0.398
1715671622.384282,2950755.667,24877,3,AY,1,100,0.394
1715671622.424466,2950794.000,24877,3,AY,1,100,0.381
1715671622.463952,2950831.667,24892,3,AY,1,100,0.393
1715671622.503437,2950869.333,24892,3,AY,1,100,0.390
1715671622.542922,2950907.000,24892,3,AY,1,100,0.399
1715671622.583281,2950945.500,24910,2,AY,1,100,0.404
1715671622.623640,2950984.000,24910,2,AY,1,100,0.402
1715671622.663824,2951022.333,24928,3,AY,1,100,0.398
1715671622.704008,2951060.667,24928,3,AY,1,100,0.410
1715671622.744192,2951099.000,24928,3,AY,1,100,0.404
1715671622.784376,2951137.333,24945,3,AY,1,100,0.404
1715671622.824561,2951175.667,24945,3,AY,1,100,0.410
1715671622.864745,2951214.000,24945,3,AY,1,100,0.408
1715671622.905103,2951252.500,24960,2,AY,1,100,0.389
1715671622.945462,2951291.000,24960,2,AY,1,100,0.404
1715671622.985646,2951329.333,24980,3,AY,1,100,0.417
1715671623.025831,2951367.667,24980,3,AY,1,100,0.444
1715671623.066015,2951406.000,24980,3,AY,1,100,0.436
1715671623.105500,2951443.667,24996,3,AY,1,100,0.426
1715671623.144985,2951481.333,24996,3,AY,1,100,0.431
1715671623.184471,2951519.000,24996,3,AY,1,100,0.426
1715671623.223781,2951556.500,25013,2,AY,1,100,0.425
1715671623.263092,2951594.000,25013,2,AY,1,100,0.417
1715671623.302577,2951631.667,25030,3,AY,1,100,0.415
1715671623.342062,2951669.333,25030,3,AY,1,100,0.416
1715671623.381548,2951707.000,25030,3,AY,1,100,0.419
1715671623.421382,2951745.000,25046,2,AY,1,100,0.422
1715671623.461217,2951783.000,25046,2,AY,1,100,0.418
1715671623.505245,2951825.000,25064,3,AY,1,100,0.418
1715671623.549273,2951867.000,25064,3,AY,1,100,0.419
1715671623.593301,2951909.000,25064,3,AY,1,100,0.417
1715671623.633485,2951947.333,25082,3,AY,1,100,0.413
1715671623.673669,2951985.667,25082,3,AY,1,100,0.414
1715671623.713853,2952024.000,25082,3,AY,1,100,0.415
1715671623.753688,2952062.000,25098,2,AY,1,100,0.413
1715671623.793522,2952100.000,25098,2,AY,1,100,0.415
1715671623.833706,2952138.333,25115,3,AY,1,100,0.420
1715671623.873891,2952176.667,25115,3,AY,1,100,0.418
1715671623.914075,2952215.000,25115,3,AY,1,100,0.413
1715671623.954434,2952253.500,25132,2,AY,1,100,0.413
1715671623.994792,2952292.000,25132,2,AY,1,100,0.428
1715671624.035151,2952330.500,25154,4,AY,1,100,0.418
1715671624.075510,2952369.000,25154,4,AY,1,100,0.417
1715671624.115869,2952407.500,25154,4,AY,1,100,0.413
1715671624.156228,2952446.000,25154,4,AY,1,100,0.424
1715671624.195713,2952483.667,25170,3,AY,1,100,0.408
1715671624.235198,2952521.333,25170,3,AY,1,100,0.432
1715671624.274684,2952559.000,25170,3,AY,1,100,0.415
1715671624.314518,2952597.000,25191,2,AY,1,100,0.418
1715671624.354353,2952635.000,25191,2,AY,1,100,0.410
1715671624.393838,2952672.667,25207,3,AY,1,100,0.413
1715671624.433324,2952710.333,25207,3,AY,1,100,0.417
1715671624.472809,2952748.000,25207,3,AY,1,100,0.417
1715671624.512294,2952785.667,25224,3,AY,1,100,0.414
1715671624.551780,2952823.333,25224,3,AY,1,100,0.415
1715671624.591265,2952861.000,25224,3,AY,1,100,0.418
1715671624.632148,2952900.000,25240,2,AY,1,100,0.422
1715671624.673031,2952939.000,25240,2,AY,1,100,0.410
1715671624.712866,2952977.000,25256,3,AY,1,100,0.414
1715671624.752700,2953015.000,25256,3,AY,1,100,0.413
1715671624.792535,2953053.000,25256,3,AY,1,100,0.411
1715671624.832894,2953091.500,25272,2,AY,1,100,0.416
1715671624.873253,2953130.000,25272,2,AY,1,100,0.413
1715671624.913087,2953168.000,25293,3,AY,1,100,0.418
1715671624.952922,2953206.000,25293,3,AY,1,100,0.418
1715671624.992757,2953244.000,25293,3,AY,1,100,0.416
1715671625.033290,2953282.667,25311,3,AY,1,100,0.417
1715671625.073824,2953321.333,25311,3,AY,1,100,0.418
1715671625.114357,2953360.000,25311,3,AY,1,100,0.418
1715671625.154192,2953398.000,25326,2,AY,1,100,0.417
1715671625.194027,2953436.000,25326,2,AY,1,100,0.417
1715671625.234560,2953474.667,25343,3,AY,1,100,0.409
1715671625.275094,2953513.333,25343,3,AY,1,100,0.420
1715671625.315628,2953552.000,25343,3,AY,1,100,0.417
1715671625.355462,2953590.000,25360,3,AY,1,100,0.412
1715671625.395297,2953628.000,25360,3,AY,1,100,0.412
1715671625.435132,2953666.000,25360,3,AY,1,100,0.413
1715671625.474442,2953703.500,25376,2,AY,1,100,0.414
1715671625.513753,2953741.000,25376,2,AY,1,100,0.416
1715671625.553587,2953779.000,25394,3,AY,1,100,0.412
1715671625.593422,2953817.000,25394,3,AY,1,100,0.406
1715671625.633257,2953855.000,25394,3,AY,1,100,0.411
1715671625.673092,2953893.000,25411,3,AY,1,100,0.407
1715671625.712926,2953931.000,25411,3,AY,1,100,0.408
1715671625.752761,2953969.000,25411,3,AY,1,100,0.408
1715671625.791548,2954006.000,25428,2,AY,1,100,0.409
1715671625.830334,2954043.000,25428,2,AY,1,100,0.408
1715671625.870867,2954081.667,25445,3,AY,1,100,0.408
1715671625.911401,2954120.333,25445,3,AY,1,100,0.406
1715671625.951935,2954159.000,25445,3,AY,1,100,0.409
1715671625.992119,2954197.333,25462,3,AY,1,100,0.408
1715671626.032303,2954235.667,25462,3,AY,1,100,0.407
1715671626.072487,2954274.000,25462,3,AY,1,100,0.407
1715671626.113370,2954313.000,25480,2,AY,1,100,0.405
1715671626.154253,2954352.000,25480,2,AY,1,100,0.409
1715671626.194088,2954390.000,25501,4,AY,1,100,0.407
1715671626.233922,2954428.000,25501,4,AY,1,100,0.408
1715671626.273757,2954466.000,25501,4,AY,1,100,0.409
1715671626.313592,2954504.000,25501,4,AY,1,100,0.408
1715671626.353951,2954542.500,25515,2,AY,1,100,0.405
1715671626.394310,2954581.000,25515,2,AY,1,100,0.407
1715671626.433795,2954618.667,25532,3,AY,1,100,0.410
1715671626.473280,2954656.333,25532,3,AY,1,100,0.408
1715671626.512765,2954694.000,25532,3,AY,1,100,0.406
1715671626.552251,2954731.667,25549,3,AY,1,100,0.406
1715671626.591736,2954769.333,25549,3,AY,1,100,0.411
1715671626.631221,2954807.000,25549,3,AY,1,100,0.405
1715671626.670532,2954844.500,25566,2,AY,1,100,0.406
1715671626.709842,2954882.000,25566,2,AY,1,100,0.409
1715671626.749328,2954919.667,25582,3,AY,1,100,0.409
1715671626.788813,2954957.333,25582,3,AY,1,100,0.409
1715671626.828298,2954995.000,25582,3,AY,1,100,0.408
1715671626.874947,2955039.500,25601,2,AY,1,100,0.404
1715671626.921595,2955084.000,25601,2,AY,1,100,0.407
1715671626.961779,2955122.333,25619,3,AY,1,100,0.409
1715671627.001964,2955160.667,25619,3,AY,1,100,0.406
1715671627.042148,2955199.000,25619,3,AY,1,100,0.405
1715671627.082332,2955237.333,25636,3,AY,1,100,0.406
1715671627.122516,2955275.667,25636,3,AY,1,100,0.407
1715671627.162700,2955314.000,25636,3,AY,1,100,0.405
1715671627.202535,2955352.000,25652,2,AY,1,100,0.405
1715671627.242370,2955390.000,25652,2,AY,1,100,0.413
1715671627.282903,2955428.667,25670,3,AY,1,100,0.406
1715671627.323437,2955467.333,25670,3,AY,1,100,0.402
1715671627.363970,2955506.000,25670,3,AY,1,100,0.408
1715671627.404154,2955544.333,25687,3,AY,1,100,0.411
1715671627.444339,2955582.667,25687,3,AY,1,100,0.408
1715671627.484523,2955621.000,25687,3,AY,1,100,0.404
1715671627.523833,2955658.500,25704,2,AY,1,100,0.405
1715671627.563144,2955696.000,25704,2,AY,1,100,0.409
1715671627.603328,2955734.333,25721,3,AY,1,100,0.405
1715671627.643512,2955772.667,25721,3,AY,1,100,0.405
1715671627.683696,2955811.000,25721,3,AY,1,100,0.407
1715671627.723181,2955848.667,25738,3,AY,1,100,0.404
1715671627.762667,2955886.333,25738,3,AY,1,100,0.407
1715671627.802152,2955924.000,25738,3,AY,1,100,0.406
1715671627.841463,2955961.500,25754,2,AY,1,100,0.406
1715671627.880773,2955999.000,25754,2,AY,1,100,0.406
1715671627.921307,2956037.667,25770,3,AY,1,100,0.405
1715671627.961840,2956076.333,25770,3,AY,1,100,0.405
1715671628.002374,2956115.000,25770,3,AY,1,100,0.405
1715671628.042209,2956153.000,25788,3,AY,1,100,0.405
1715671628.082043,2956191.000,25788,3,AY,1,100,0.402
1715671628.121878,2956229.000,25788,3,AY,1,100,0.407
1715671628.162412,2956267.667,25808,3,AY,1,100,0.406
1715671628.202945,2956306.333,25808,3,AY,1,100,0.402
1715671628.243479,2956345.000,25808,3,AY,1,100,0.403
1715671628.283314,2956383.000,25825,3,AY,1,100,0.408
1715671628.323148,2956421.000,25825,3,AY,1,100,0.404
1715671628.362983,2956459.000,25825,3,AY,1,100,0.404
1715671628.403342,2956497.500,25842,2,AY,1,100,0.402
1715671628.443701,2956536.000,25842,2,AY,1,100,0.405
1715671628.483885,2956574.333,25858,3,AY,1,100,0.404
1715671628.524069,2956612.667,25858,3,AY,1,100,0.403
1715671628.564253,2956651.000,25858,3,AY,1,100,0.405
1715671628.604612,2956689.500,25874,2,AY,1,100,0.403
1715671628.644971,2956728.000,25874,2,AY,1,100,0.404
1715671628.684805,2956766.000,25892,3,AY,1,100,0.401
1715671628.724640,2956804.000,25892,3,AY,1,100,0.403
1715671628.764475,2956842.000,25892,3,AY,1,100,0.406
1715671628.803960,2956879.667,25909,3,AY,1,100,0.403
1715671628.843445,2956917.333,25909,3,AY,1,100,0.404
1715671628.882931,2956955.000,25909,3,AY,1,100,0.405
1715671628.922765,2956993.000,25926,3,AY,1,100,0.403
1715671628.962600,2957031.000,25926,3,AY,1,100,0.403
1715671629.002435,2957069.000,25926,3,AY,1,100,0.403
1715671629.042269,2957107.000,25943,2,AY,1,100,0.400
1715671629.082104,2957145.000,25943,2,AY,1,100,0.401
1715671629.121589,2957182.667,25957,3,AY,1,100,0.405
1715671629.161075,2957220.333,25957,3,AY,1,100,0.401
1715671629.200560,2957258.000,25957,3,AY,1,100,0.401
1715671629.241094,2957296.667,25975,3,AY,1,100,0.405
1715671629.281627,2957335.333,25975,3,AY,1,100,0.406
1715671629.322161,2957374.000,25975,3,AY,1,100,0.403
1715671629.361995,2957412.000,25991,2,AY,1,100,0.403
1715671629.401830,2957450.000,25991,2,AY,1,100,0.405
1715671629.442084,2957488.400,26016,5,AY,1,100,0.405
1715671629.482338,2957526.800,26016,5,AY,1,100,0.405
1715671629.522592,2957565.200,26016,5,AY,1,100,0.402
1715671629.562846,2957603.600,26016,5,AY,1,100,0.403
1715671629.603100,2957642.000,26016,5,AY,1,100,0.402
1715671629.643284,2957680.333,26033,3,AY,1,100,0.402
1715671629.683469,2957718.667,26033,3,AY,1,100,0.403
1715671629.723653,2957757.000,26033,3,AY,1,100,0.404
1715671629.763138,2957794.667,26052,3,AY,1,100,0.404
1715671629.802623,2957832.333,26052,3,AY,1,100,0.402
1715671629.842108,2957870.000,26052,3,AY,1,100,0.403
1715671629.881419,2957907.500,26068,2,AY,1,100,0.400
1715671629.920730,2957945.000,26068,2,AY,1,100,0.404
1715671629.960215,2957982.667,26089,3,AY,1,100,0.405
1715671629.999700,2958020.333,26089,3,AY,1,100,0.402
1715671630.039186,2958058.000,26089,3,AY,1,100,0.405
1715671630.078671,2958095.667,26105,3,AY,1,100,0.406
1715671630.118156,2958133.333,26105,3,AY,1,100,0.402
1715671630.157641,2958171.000,26105,3,AY,1,100,0.399
1715671630.204290,2958215.500,26120,2,AY,1,100,0.405
1715671630.250938,2958260.000,26120,2,AY,1,100,0.408
1715671630.291122,2958298.333,26137,3,AY,1,100,0.405
1715671630.331307,2958336.667,26137,3,AY,1,100,0.402
1715671630.371491,2958375.000,26137,3,AY,1,100,0.405
1715671630.411325,2958413.000,26154,2,AY,1,100,0.407
1715671630.451160,2958451.000,26154,2,AY,1,100,0.404
1715671630.491344,2958489.333,26170,3,AY,1,100,0.406
1715671630.531528,2958527.667,26170,3,AY,1,100,0.405
1715671630.571713,2958566.000,26170,3,AY,1,100,0.403
1715671630.612246,2958604.667,26188,3,AY,1,100,0.404
1715671630.652780,2958643.333,26188,3,AY,1,100,0.402
1715671630.693313,2958682.000,26188,3,AY,1,100,0.402
1715671630.733497,2958720.333,26208,3,AY,1,100,0.403
1715671630.773682,2958758.667,26208,3,AY,1,100,0.403
1715671630.813866,2958797.000,26208,3,AY,1,100,0.403
1715671630.853700,2958835.000,26224,3,AY,1,100,0.402
1715671630.893535,2958873.000,26224,3,AY,1,100,0.403
1715671630.933370,2958911.000,26224,3,AY,1,100,0.403
1715671630.973205,2958949.000,26241,2,AY,1,100,0.405
1715671631.013039,2958987.000,26241,2,AY,1,100,0.405
1715671631.052525,2959024.667,26258,3,AY,1,100,0.400
1715671631.092010,2959062.333,26258,3,AY,1,100,0.401
1715671631.131495,2959100.000,26258,3,AY,1,100,0.403
1715671631.170980,2959137.667,26274,3,AY,1,100,0.404
1715671631.210466,2959175.333,26274,3,AY,1,100,0.402
1715671631.249951,2959213.000,26274,3,AY,1,100,0.403
1715671631.290834,2959252.000,26294,2,AY,1,100,0.400
1715671631.331717,2959291.000,26294,2,AY,1,100,0.404
1715671631.371552,2959329.000,26309,3,AY,1,100,0.402
1715671631.411386,2959367.000,26309,3,AY,1,100,0.405
1715671631.451221,2959405.000,26309,3,AY,1,100,0.405
1715671631.491580,2959443.500,26328,2,AY,1,100,0.404
1715671631.531939,2959482.000,26328,2,AY,1,100,0.403
1715671631.571774,2959520.000,26345,3,AY,1,100,0.401
1715671631.611608,2959558.000,26345,3,AY,1,100,0.402
1715671631.651443,2959596.000,26345,3,AY,1,100,0.404
1715671631.691977,2959634.667,26362,3,AY,1,100,0.403
1715671631.732510,2959673.333,26362,3,AY,1,100,0.402
1715671631.773044,2959712.000,26362,3,AY,1,100,0.402
1715671631.812878,2959750.000,26376,2,AY,1,100,0.402
1715671631.852713,2959788.000,26376,2,AY,1,100,0.402
1715671631.892967,2959826.400,26394,5,AY,1,100,0.403
1715671631.933221,2959864.800,26394,5,AY,1,100,0.401
1715671631.973475,2959903.200,26394,5,AY,1,100,0.399
1715671632.013729,2959941.600,26394,5,AY,1,100,0.405
1715671632.053983,2959980.000,26394,5,AY,1,100,0.403
1715671632.093468,2960017.667,26415,3,AY,1,100,0.399
1715671632.132954,2960055.333,26415,3,AY,1,100,0.402
1715671632.172439,2960093.000,26415,3,AY,1,100,0.405
1715671632.212274,2960131.000,26433,3,AY,1,100,0.403
1715671632.252108,2960169.000,26433,3,AY,1,100,0.401
1715671632.291943,2960207.000,26433,3,AY,1,100,0.399
1715671632.331428,2960244.667,26448,3,AY,1,100,0.401
1715671632.370914,2960282.333,26448,3,AY,1,100,0.403
1715671632.410399,2960320.000,26448,3,AY,1,100,0.402
1715671632.449185,2960357.000,26464,2,AY,1,100,0.405
1715671632.487972,2960394.000,26464,2,AY,1,100,0.404
1715671632.528505,2960432.667,26481,3,AY,1,100,0.401
1715671632.569039,2960471.333,26481,3,AY,1,100,0.402
1715671632.609572,2960510.000,26481,3,AY,1,100,0.401
1715671632.649757,2960548.333,26500,3,AY,1,100,0.402
1715671632.689941,2960586.667,26500,3,AY,1,100,0.403
1715671632.730125,2960625.000,26500,3,AY,1,100,0.402
1715671632.771008,2960664.000,26516,2,AY,1,100,0.402
1715671632.811891,2960703.000,26516,2,AY,1,100,0.403
1715671632.851726,2960741.000,26531,3,AY,1,100,0.403
1715671632.891560,2960779.000,26531,3,AY,1,100,0.407
1715671632.931395,2960817.000,26531,3,AY,1,100,0.404
1715671632.971579,2960855.333,26548,3,AY,1,100,0.403
1715671633.011763,2960893.667,26548,3,AY,1,100,0.406
1715671633.051947,2960932.000,26548,3,AY,1,100,0.403
1715671633.091258,2960969.500,26565,2,AY,1,100,0.399
1715671633.130569,2961007.000,26565,2,AY,1,100,0.403
1715671633.170054,2961044.667,26584,3,AY,1,100,0.406
1715671633.209539,2961082.333,26584,3,AY,1,100,0.404
1715671633.249024,2961120.000,26584,3,AY,1,100,0.401
1715671633.288510,2961157.667,26602,3,AY,1,100,0.401
1715671633.327995,2961195.333,26602,3,AY,1,100,0.404
1715671633.367480,2961233.000,26602,3,AY,1,100,0.403
1715671633.406965,2961270.667,26618,3,AY,1,100,0.402
1715671633.446451,2961308.333,26618,3,AY,1,100,0.402
1715671633.485936,2961346.000,26618,3,AY,1,100,0.402
1715671633.525771,2961384.000,26635,2,AY,1,100,0.402
1715671633.565606,2961422.000,26635,2,AY,1,100,0.401
1715671633.610332,2961464.667,26652,3,AY,1,100,0.399
1715671633.655059,2961507.333,26652,3,AY,1,100,0.404
1715671633.699786,2961550.000,26652,3,AY,1,100,0.403
1715671633.739620,2961588.000,26672,2,AY,1,100,0.402
1715671633.779455,2961626.000,26672,2,AY,1,100,0.401
1715671633.819639,2961664.333,26688,3,AY,1,100,0.403
1715671633.859823,2961702.667,26688,3,AY,1,100,0.404
1715671633.900007,2961741.000,26688,3,AY,1,100,0.401
1715671633.940541,2961779.667,26706,3,AY,1,100,0.403
1715671633.981075,2961818.333,26706,3,AY,1,100,0.402
1715671634.021608,2961857.000,26706,3,AY,1,100,0.398
1715671634.061967,2961895.500,26720,2,AY,1,100,0.400
