LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL,LC,
1715671600.611818,2929986,21408,4,TX,1,100,2024-05-14_12-56-40-573713,487034.8465769,
1715671601.268043,2930612,21496,4,TX,1,100,2024-05-14_12-56-41-240907,487035.5137713,
1715671601.882336,2931198,21597,4,TX,1,100,2024-05-14_12-56-41-773575,487036.0464393,
1715671602.551139,2931836,21702,4,TX,1,100,2024-05-14_12-56-42-540398,487036.8132620,
1715671603.196881,2932452,21794,4,TX,1,100,2024-05-14_12-56-43-140397,487037.4132615,
1715671603.845767,2933071,21898,4,TX,1,100,2024-05-14_12-56-43-807317,487038.0801811,
1715671604.403453,2933603,21983,4,TX,1,100,2024-05-14_12-56-44-407395,487038.6802593,
1715671605.042905,2934213,22087,4,TX,1,100,2024-05-14_12-56-45-041044,487039.3139085,
1715671605.680261,2934821,22191,4,TX,1,100,2024-05-14_12-56-45-607098,487039.8799618,
1715671606.394141,2935502,22308,4,TX,1,100,2024-05-14_12-56-46-373789,487040.6466530,
1715671607.696107,2936744,22514,4,TX,1,100,2024-05-14_12-56-47-641304,487041.9141680,
1715671608.216054,2937240,22590,4,TX,1,100,2024-05-14_12-56-48-207460,487042.4803240,
1715671609.059921,2938045,22725,4,TX,1,100,2024-05-14_12-56-49-007377,487043.2802415,
1715671609.616559,2938576,22813,4,TX,1,100,2024-05-14_12-56-49-607425,487043.8802891,
1715671610.250769,2939181,22917,4,TX,1,100,2024-05-14_12-56-50-207519,487044.4803832,
1715671610.783297,2939689,23002,4,TX,1,100,2024-05-14_12-56-50-773515,487045.0463792,
1715671611.559025,2940429,23123,4,TX,1,100,2024-05-14_12-56-51-540799,487045.8136628,
1715671612.197429,2941038,23229,4,TX,1,100,2024-05-14_12-56-52-140741,487046.4136056,
1715671612.915502,2941723,23347,4,TX,1,100,2024-05-14_12-56-52-807436,487047.0803004,
1715671613.424967,2942209,23423,4,TX,1,100,2024-05-14_12-56-53-374313,487047.6471774,
1715671614.719595,2943444,23628,4,TX,1,100,2024-05-14_12-56-54-108016,487048.3808799,
1715671614.735319,2943459,23631,4,TX,1,100,2024-05-14_12-56-54-640500,487048.9133646,
1715671615.450247,2944141,23751,4,TX,1,100,2024-05-14_12-56-55-406781,487049.6796447,
1715671616.106472,2944767,23852,4,TX,1,100,2024-05-14_12-56-55-974136,487050.2470000,
1715671616.643192,2945279,23938,4,TX,1,100,2024-05-14_12-56-56-607130,487050.8799946,
1715671617.168381,2945780,24026,4,TX,1,100,2024-05-14_12-56-57-141176,487051.4140406,
1715671618.019586,2946592,24163,4,TX,1,100,2024-05-14_12-56-57-974211,487052.2470755,
1715671618.646459,2947190,24265,4,TX,1,100,2024-05-14_12-56-58-540537,487052.8134016,
1715671619.313166,2947826,24373,4,TX,1,100,2024-05-14_12-56-59-274184,487053.5470478,
1715671619.855128,2948343,24457,4,TX,1,100,2024-05-14_12-56-59-807508,487054.0803717,
1715671620.489338,2948948,24561,4,TX,1,100,2024-05-14_12-57-00-440405,487054.7132692,
1715671621.801787,2950200,24765,4,TX,1,100,2024-05-14_12-57-01-773908,487056.0467716,
1715671622.418177,2950788,24868,4,TX,1,100,2024-05-14_12-57-02-373534,487056.6463985,
1715671623.047146,2951388,24970,4,TX,1,100,2024-05-14_12-57-03-040900,487057.3137637,
1715671623.582818,2951899,25056,4,TX,1,100,2024-05-14_12-57-03-540201,487057.8130651,
1715671624.359595,2952640,25181,4,TX,1,100,2024-05-14_12-57-04-341199,487058.6140634,
1715671625.000095,2953251,25283,4,TX,1,100,2024-05-14_12-57-04-907609,487059.1804734,
1715671625.743327,2953960,25404,4,TX,1,100,2024-05-14_12-57-05-640979,487059.9138427,
1715671626.318833,2954509,25491,4,TX,1,100,2024-05-14_12-57-06-207546,487060.4804106,
1715671626.941513,2955103,25592,4,TX,1,100,2024-05-14_12-57-06-874148,487061.1470120,
1715671627.467750,2955605,25680,4,TX,1,100,2024-05-14_12-57-07-440299,487061.7131636,
1715671628.257106,2956358,25799,4,TX,1,100,2024-05-14_12-57-08-173826,487062.4466897,
1715671629.602052,2957641,26006,4,TX,1,100,2024-05-14_12-57-09-474125,487063.7469890,
1715671630.031847,2958051,26078,4,TX,1,100,2024-05-14_12-57-09-974319,487064.2471830,
1715671630.823300,2958806,26198,4,TX,1,100,2024-05-14_12-57-10-773929,487065.0467932,
1715671631.336958,2959296,26284,4,TX,1,100,2024-05-14_12-57-11-307334,487065.5801981,
1715671632.203887,2960123,26406,4,TX,1,100,2024-05-14_12-57-12-040476,487066.3133398,
1715671633.281521,2961151,26575,4,TX,1,100,2024-05-14_12-57-13-274494,487067.5473579,
1715671633.811952,2961657,26663,4,TX,1,100,2024-05-14_12-57-13-807140,487068.0800038,
1715671634.649529,2962456,26798,4,TX,1,100,2024-05-14_12-57-14-640601,487068.9134653,
1715671635.219794,2963000,26890,4,TX,1,100,2024-05-14_12-57-15-174015,487069.4468795,
1715671636.009151,2963753,27009,4,TX,1,100,2024-05-14_12-57-15-840567,487070.1134307,
1715671636.448380,2964172,27080,4,TX,1,100,2024-05-14_12-57-16-373674,487070.6465386,
1715671637.279668,2964965,27216,4,TX,1,100,2024-05-14_12-57-17-241438,487071.5143019,
1715671637.818485,2965479,27304,4,TX,1,100,2024-05-14_12-57-17-807237,487072.0801012,
1715671638.452695,2966084,27406,4,TX,1,100,2024-05-14_12-57-18-441263,487072.7141269,
1715671638.987319,2966594,27492,4,TX,1,100,2024-05-14_12-57-18-974268,487073.2471317,
1715671639.843765,2967411,27626,4,TX,1,100,2024-05-14_12-57-19-740980,487074.0138441,
1715671640.386775,2967929,27718,4,TX,1,100,2024-05-14_12-57-20-341729,487074.6145936,
1715671641.112186,2968621,27837,4,TX,1,100,2024-05-14_12-57-21-007725,487075.2805895,
1715671641.573430,2969061,27908,4,TX,1,100,2024-05-14_12-57-21-540893,487075.8137572,
1715671642.403670,2969853,28047,4,TX,1,100,2024-05-14_12-57-22-307064,487076.5799281,
1715671642.852334,2970281,28116,4,TX,1,100,2024-05-14_12-57-22-841243,487077.1141075,
1715671643.623870,2971017,28236,4,TX,1,100,2024-05-14_12-57-23-608393,487077.8812569,
1715671644.240259,2971605,28338,4,TX,1,100,2024-05-14_12-57-24-207931,487078.4807955,
1715671644.888098,2972223,28440,4,TX,1,100,2024-05-14_12-57-24-874413,487079.1472770,
1715671645.507632,2972814,28544,4,TX,1,100,2024-05-14_12-57-25-374492,487079.6473559,
1715671646.183774,2973459,28634,4,TX,1,100,2024-05-14_12-57-26-107879,487080.3807430,
1715671646.722591,2973973,28720,4,TX,1,100,2024-05-14_12-57-26-640691,487080.9135555,
1715671647.560168,2974772,28858,4,TX,1,100,2024-05-14_12-57-27-507460,487081.7803242,
1715671648.097936,2975285,28946,4,TX,1,100,2024-05-14_12-57-28-040939,487082.3138030,
1715671648.853748,2976006,29063,4,TX,1,100,2024-05-14_12-57-28-773942,487083.0468066,
1715671649.378937,2976507,29150,4,TX,1,100,2024-05-14_12-57-29-307364,487083.5802280,
1715671650.106444,2977201,29269,4,TX,1,100,2024-05-14_12-57-30-074570,487084.3474344,
1715671650.975470,2978030,29404,4,TX,1,100,2024-05-14_12-57-30-607662,487084.8805262,
1715671651.402121,2978437,29479,4,TX,1,100,2024-05-14_12-57-31-340701,487085.6135650,
1715671651.947227,2978957,29562,4,TX,1,100,2024-05-14_12-57-31-874982,487086.1478462,
1715671652.588776,2979569,29668,4,TX,1,100,2024-05-14_12-57-32-541029,487086.8138934,
1715671653.157993,2980112,29754,4,TX,1,100,2024-05-14_12-57-33-141706,487087.4145703,
1715671653.923239,2980842,29875,4,TX,1,100,2024-05-14_12-57-33-907691,487088.1805551,
1715671654.532290,2981423,29978,4,TX,1,100,2024-05-14_12-57-34-441838,487088.7147025,
1715671655.191660,2982052,30081,4,TX,1,100,2024-05-14_12-57-35-141258,487089.4141220,
1715671656.021899,2982844,30216,4,TX,1,100,2024-05-14_12-57-35-640978,487089.9138423,
1715671656.494674,2983295,30292,4,TX,1,100,2024-05-14_12-57-36-474088,487090.7469519,
1715671657.107919,2983880,30395,4,TX,1,100,2024-05-14_12-57-37-041501,487091.3143655,
1715671657.740033,2984483,30499,4,TX,1,100,2024-05-14_12-57-37-707499,487091.9803633,
1715671658.396257,2985109,30601,4,TX,1,100,2024-05-14_12-57-38-307863,487092.5807270,
1715671659.129006,2985808,30720,4,TX,1,100,2024-05-14_12-57-38-973972,487093.2468356,
1715671659.555657,2986215,30790,4,TX,1,100,2024-05-14_12-57-39-540673,487093.8135369,
1715671660.410007,2987030,30926,4,TX,1,100,2024-05-14_12-57-40-340566,487094.6134298,
1715671660.857623,2987457,30996,4,TX,1,100,2024-05-14_12-57-40-840839,487095.1137031,
1715671661.591420,2988157,31114,4,TX,1,100,2024-05-14_12-57-41-574169,487095.8470329,
1715671662.921690,2989426,31308,4,TX,1,100,2024-05-14_12-57-42-807561,487097.0804254,
1715671663.465748,2989945,31396,4,TX,1,100,2024-05-14_12-57-43-407452,487097.6803163,
1715671664.211076,2990656,31516,4,TX,1,100,2024-05-14_12-57-44-140897,487098.4137612,
1715671664.846335,2991262,31616,4,TX,1,100,2024-05-14_12-57-44-740837,487099.0137013,
1715671665.481594,2991868,31720,4,TX,1,100,2024-05-14_12-57-45-407331,487099.6801954,
1715671666.026700,2992388,31808,4,TX,1,100,2024-05-14_12-57-45-974185,487100.2470487,
1715671666.760498,2993088,31926,4,TX,1,100,2024-05-14_12-57-46-740998,487101.0138618,
1715671667.411481,2993709,32037,4,TX,1,100,2024-05-14_12-57-47-341211,487101.6140748,
1715671668.177775,2994440,32154,4,TX,1,100,2024-05-14_12-57-48-041991,487102.3148549,
1715671668.615957,2994858,32224,4,TX,1,100,2024-05-14_12-57-48-574931,487102.8477948,
1715671669.343464,2995552,32345,4,TX,1,100,2024-05-14_12-57-49-274822,487103.5476857,
1715671669.886474,2996070,32430,4,TX,1,100,2024-05-14_12-57-49-808156,487104.0810201,
1715671670.522781,2996677,32534,4,TX,1,100,2024-05-14_12-57-50-507962,487104.7808263,
1715671672.002955,2998089,32773,4,TX,1,100,2024-05-14_12-57-51-074397,487105.3472608,
1715671672.426461,2998493,32841,4,TX,1,100,2024-05-14_12-57-51-874099,487106.1469633,
1715671672.574269,2998634,32849,4,TX,1,100,2024-05-14_12-57-52-441205,487106.7140694,
1715671673.159210,2999192,32939,4,TX,1,100,2024-05-14_12-57-53-107886,487107.3807502,
1715671673.799710,2999803,33041,4,TX,1,100,2024-05-14_12-57-53-640937,487107.9138011,
1715671674.462224,3000435,33141,4,TX,1,100,2024-05-14_12-57-54-441918,487108.7147825,
1715671675.322864,3001256,33280,4,TX,1,100,2024-05-14_12-57-54-941446,487109.2143096,
1715671675.755804,3001669,33349,4,TX,1,100,2024-05-14_12-57-55-741299,487110.0141630,
1715671676.289380,3002178,33434,4,TX,1,100,2024-05-14_12-57-56-274061,487110.5469250,
1715671677.030515,3002885,33557,4,TX,1,100,2024-05-14_12-57-57-007428,487111.2802924,
1715671677.657387,3003483,33661,4,TX,1,100,2024-05-14_12-57-57-607932,487111.8807957,
1715671678.375460,3004168,33767,4,TX,1,100,2024-05-14_12-57-58-241425,487112.5142896,
1715671678.801063,3004574,33837,4,TX,1,100,2024-05-14_12-57-58-774822,487113.0476859,
1715671679.981428,3005700,34022,4,TX,1,100,2024-05-14_12-57-59-507672,487113.7805362,
1715671680.935365,3006610,34175,4,TX,1,100,2024-05-14_12-58-00-875052,487115.1479166,
1715671681.453216,3007104,34260,4,TX,1,100,2024-05-14_12-58-01-374696,487115.6475606,
1715671682.193303,3007810,34383,4,TX,1,100,2024-05-14_12-58-02-175168,487116.4480321,
1715671682.748892,3008340,34471,4,TX,1,100,2024-05-14_12-58-02-708388,487116.9812520,
1715671683.525669,3009081,34580,4,TX,1,100,2024-05-14_12-58-03-375007,487117.6478715,
1715671684.287770,3009808,34698,4,TX,1,100,2024-05-14_12-58-03-940929,487118.2137935,
1715671684.695552,3010197,34770,4,TX,1,100,2024-05-14_12-58-04-641052,487118.9139162,
1715671685.322424,3010795,34873,4,TX,1,100,2024-05-14_12-58-05-242285,487119.5151493,
1715671686.019531,3011460,34976,4,TX,1,100,2024-05-14_12-58-05-975091,487120.2479556,
1715671686.657935,3012069,35079,4,TX,1,100,2024-05-14_12-58-06-541367,487120.8142310,
1715671687.276422,3012659,35182,4,TX,1,100,2024-05-14_12-58-07-207622,487121.4804864,
1715671687.803707,3013162,35270,4,TX,1,100,2024-05-14_12-58-07-740897,487122.0137610,
1715671688.927465,3014234,35426,4,TX,1,100,2024-05-14_12-58-08-541185,487122.8140489,
1715671689.153894,3014450,35463,4,TX,1,100,2024-05-14_12-58-09-074817,487123.3476814,
1715671689.915995,3015177,35582,4,TX,1,100,2024-05-14_12-58-09-874673,487124.1475371,
1715671690.769296,3015991,35719,4,TX,1,100,2024-05-14_12-58-10-374427,487124.6472914,
1715671691.280858,3016479,35806,4,TX,1,100,2024-05-14_12-58-11-141515,487125.4143787,
1715671691.747344,3016924,35875,4,TX,1,100,2024-05-14_12-58-11-707604,487125.9804682,
1715671692.471706,3017615,35995,4,TX,1,100,2024-05-14_12-58-12-408301,487126.6811649,
1715671693.012620,3018131,36081,4,TX,1,100,2024-05-14_12-58-12-941794,487127.2146581,
1715671693.752707,3018837,36198,4,TX,1,100,2024-05-14_12-58-13-741164,487128.0140284,
1715671694.463442,3019515,36262,4,TX,1,100,2024-05-14_12-58-14-307603,487128.5804668,
1715671695.032659,3020058,36349,4,TX,1,100,2024-05-14_12-58-15-008588,487129.2814521,
1715671695.589296,3020589,36434,4,TX,1,100,2024-05-14_12-58-15-574423,487129.8472876,
1715671696.352446,3021317,36558,4,TX,1,100,2024-05-14_12-58-16-274671,487130.5475352,
1715671696.867152,3021808,36644,4,TX,1,100,2024-05-14_12-58-16-841729,487131.1145929,
1715671697.616673,3022523,36767,4,TX,1,100,2024-05-14_12-58-17-542603,487131.8154668,
1715671698.238305,3023116,36866,4,TX,1,100,2024-05-14_12-58-18-108808,487132.3816718,
1715671698.874612,3023723,36970,4,TX,1,100,2024-05-14_12-58-18-808213,487133.0810769,
1715671699.423911,3024247,37058,4,TX,1,100,2024-05-14_12-58-19-408467,487133.6813312,
1715671700.140936,3024931,37167,4,TX,1,100,2024-05-14_12-58-20-074354,487134.3472180,
1715671700.690236,3025455,37254,4,TX,1,100,2024-05-14_12-58-20-641014,487134.9138782,
1715671701.536199,3026262,37387,4,TX,1,100,2024-05-14_12-58-21-441835,487135.7146996,
1715671701.970188,3026676,37458,4,TX,1,100,2024-05-14_12-58-21-941306,487136.2141705,
1715671702.716564,3027388,37581,4,TX,1,100,2024-05-14_12-58-22-707951,487136.9808151,
1715671703.335051,3027978,37685,4,TX,1,100,2024-05-14_12-58-23-275093,487137.5479575,
1715671703.971358,3028585,37787,4,TX,1,100,2024-05-14_12-58-23-941167,487138.2140309,
1715671704.616051,3029200,37889,4,TX,1,100,2024-05-14_12-58-24-541263,487138.8141271,
1715671705.251310,3029806,37978,4,TX,1,100,2024-05-14_12-58-25-241786,487139.5146497,
1715671705.872941,3030399,38082,4,TX,1,100,2024-05-14_12-58-25-774785,487140.0476491,
1715671706.516586,3031013,38182,4,TX,1,100,2024-05-14_12-58-26-508389,487140.7812534,
1715671707.145555,3031613,38287,4,TX,1,100,2024-05-14_12-58-27-075036,487141.3479000,
1715671707.786055,3032224,38389,4,TX,1,100,2024-05-14_12-58-27-774884,487142.0477482,
1715671708.410831,3032820,38493,4,TX,1,100,2024-05-14_12-58-28-341208,487142.6140720,
1715671709.154063,3033529,38612,4,TX,1,100,2024-05-14_12-58-29-108362,487143.3812257,
1715671710.446595,3034762,38803,4,TX,1,100,2024-05-14_12-58-30-407889,487144.6807536,
1715671711.031536,3035320,38889,4,TX,1,100,2024-05-14_12-58-30-941180,487145.2140440,
1715671711.718161,3035975,38993,4,TX,1,100,2024-05-14_12-58-31-707883,487145.9807470,
1715671712.250688,3036483,39081,4,TX,1,100,2024-05-14_12-58-32-241277,487146.5141414,
1715671712.992871,3037191,39201,4,TX,1,100,2024-05-14_12-58-32-908099,487147.1809636,
1715671713.635468,3037804,39305,4,TX,1,100,2024-05-14_12-58-33-474702,487147.7475537,
1715671714.371362,3038506,39422,4,TX,1,100,2024-05-14_12-58-34-274680,487148.5475440,
1715671714.784385,3038900,39493,4,TX,1,100,2024-05-14_12-58-34-775256,487149.0481200,
1715671716.065385,3040122,39683,4,TX,1,100,2024-05-14_12-58-35-508258,487149.7811224,
1715671716.815955,3040838,39803,4,TX,1,100,2024-05-14_12-58-36-808125,487151.0809888,
1715671717.344289,3041342,39891,4,TX,1,100,2024-05-14_12-58-37-308827,487151.5816912,
1715671718.087521,3042051,40009,4,TX,1,100,2024-05-14_12-58-38-042026,487152.3148906,
1715671718.547717,3042490,40082,4,TX,1,100,2024-05-14_12-58-38-541480,487152.8143437,
1715671719.388439,3043292,40216,4,TX,1,100,2024-05-14_12-58-39-341267,487153.6141310,
1715671720.035228,3043909,40319,4,TX,1,100,2024-05-14_12-58-39-941355,487154.2142188,
1715671720.773219,3044613,40440,4,TX,1,100,2024-05-14_12-58-40-641514,487154.9143781,
1715671721.515403,3045321,40532,4,TX,1,100,2024-05-14_12-58-41-241450,487155.5143143,
1715671721.930522,3045717,40605,4,TX,1,100,2024-05-14_12-58-41-907976,487156.1808400,
1715671722.460953,3046223,40690,4,TX,1,100,2024-05-14_12-58-42-442033,487156.7148968,
1715671723.216764,3046944,40811,4,TX,1,100,2024-05-14_12-58-43-174557,487157.4474206,
1715671723.857264,3047555,40914,4,TX,1,100,2024-05-14_12-58-43-774571,487158.0474350,
1715671724.530261,3048197,41016,4,TX,1,100,2024-05-14_12-58-44-474649,487158.7475128,
1715671725.119395,3048759,41086,4,TX,1,100,2024-05-14_12-58-45-008018,487159.2808824,
1715671725.758847,3049369,41190,4,TX,1,100,2024-05-14_12-58-45-708192,487159.9810564,
1715671727.147821,3050694,41385,4,TX,1,100,2024-05-14_12-58-47-041293,487161.3141575,
1715671727.591244,3051117,41458,4,TX,1,100,2024-05-14_12-58-47-574786,487161.8476501,
1715671728.433014,3051920,41591,4,TX,1,100,2024-05-14_12-58-48-374465,487162.6473294,
1715671729.079804,3052537,41679,4,TX,1,100,2024-05-14_12-58-48-874876,487163.1477400,
1715671729.644828,3053076,41767,4,TX,1,100,2024-05-14_12-58-49-641454,487163.9143184,
1715671730.264363,3053667,41869,4,TX,1,100,2024-05-14_12-58-50-174512,487164.4473759,
1715671731.008643,3054377,41988,4,TX,1,100,2024-05-14_12-58-50-908286,487165.1811501,
1715671731.506577,3054852,42055,4,TX,1,100,2024-05-14_12-58-51-408288,487165.6811517,
1715671732.302222,3055611,42170,4,TX,1,100,2024-05-14_12-58-52-241423,487166.5142867,
1715671732.811687,3056097,42256,4,TX,1,100,2024-05-14_12-58-52-808118,487167.0809818,
1715671733.528712,3056781,42359,4,TX,1,100,2024-05-14_12-58-53-475037,487167.7479012,
1715671734.054950,3057283,42445,4,TX,1,100,2024-05-14_12-58-54-008290,487168.2811538,
1715671734.787699,3057982,42565,4,TX,1,100,2024-05-14_12-58-54-741311,487169.0141747,
1715671735.297164,3058468,42634,4,TX,1,100,2024-05-14_12-58-55-241443,487169.5143067,
1715671736.057168,3059193,42753,4,TX,1,100,2024-05-14_12-58-56-041517,487170.3143807,
1715671736.593888,3059705,42839,4,TX,1,100,2024-05-14_12-58-56-574654,487170.8475181,
1715671737.431465,3060504,42949,4,TX,1,100,2024-05-14_12-58-57-274681,487171.5475450,
1715671737.811992,3060867,43003,4,TX,1,100,2024-05-14_12-58-57-808253,487172.0811168,
1715671738.670535,3061686,43139,4,TX,1,100,2024-05-14_12-58-58-574877,487172.8477414,
1715671739.295310,3062282,43243,4,TX,1,100,2024-05-14_12-58-59-141448,487173.4143122,
1715671740.216750,3063161,43295,4,TX,1,100,2024-05-14_12-58-59-841618,487174.1144821,
1715671740.516559,3063447,43319,4,TX,1,100,2024-05-14_12-59-00-374744,487174.6476086,
1715671741.221004,3064119,43422,4,TX,1,100,2024-05-14_12-59-01-208283,487175.4811475,
1715671742.173892,3065028,43576,4,TX,1,100,2024-05-14_12-59-01-741576,487176.0144403,
1715671742.603688,3065438,43649,4,TX,1,100,2024-05-14_12-59-02-475163,487176.7480268,
1715671743.019856,3065835,43705,4,TX,1,100,2024-05-14_12-59-02-974845,487177.2477088,
1715671743.783005,3066563,43824,4,TX,1,100,2024-05-14_12-59-03-774906,487178.0477706,
1715671745.029412,3067752,44027,4,TX,1,100,2024-05-14_12-59-05-007983,487179.2808474,
1715671745.574519,3068272,44114,4,TX,1,100,2024-05-14_12-59-05-507977,487179.7808408,
1715671746.314606,3068978,44234,4,TX,1,100,2024-05-14_12-59-06-308348,487180.5812122,
1715671746.841891,3069481,44321,4,TX,1,100,2024-05-14_12-59-06-808007,487181.0808714,
1715671748.028546,3070613,44504,4,TX,1,100,2024-05-14_12-59-07-541694,487181.8145581,
1715671748.051609,3070635,44507,4,TX,1,100,2024-05-14_12-59-08-041742,487182.3146057,
1715671748.859834,3071406,44619,4,TX,1,100,2024-05-14_12-59-08-808267,487183.0811313,
1715671749.317933,3071843,44689,4,TX,1,100,2024-05-14_12-59-09-308165,487183.5810287,
1715671750.183814,3072669,44824,4,TX,1,100,2024-05-14_12-59-10-175472,487184.4483364,
1715671750.721582,3073182,44910,4,TX,1,100,2024-05-14_12-59-10-708062,487184.9809258,
1715671751.451187,3073878,45030,4,TX,1,100,2024-05-14_12-59-11-408190,487185.6810543,
1715671751.993148,3074395,45117,4,TX,1,100,2024-05-14_12-59-11-941399,487186.2142627,
1715671752.828629,3075192,45252,4,TX,1,100,2024-05-14_12-59-12-741839,487187.0147029,
1715671753.382122,3075720,45339,4,TX,1,100,2024-05-14_12-59-13-341692,487187.6145557,
1715671754.017380,3076326,45431,4,TX,1,100,2024-05-14_12-59-13-974884,487188.2477486,
1715671754.670460,3076949,45533,4,TX,1,100,2024-05-14_12-59-14-574919,487188.8477829,
1715671755.387485,3077633,45655,4,TX,1,100,2024-05-14_12-59-15-308500,487189.5813638,
1715671755.949364,3078169,45741,4,TX,1,100,2024-05-14_12-59-15-908412,487190.1812766,
1715671756.678968,3078865,45859,4,TX,1,100,2024-05-14_12-59-16-608355,487190.8812194,
1715671757.305840,3079463,45963,4,TX,1,100,2024-05-14_12-59-17-208424,487191.4812880,
1715671757.881347,3080012,46051,4,TX,1,100,2024-05-14_12-59-17-874963,487192.1478268,
1715671758.471530,3080575,46123,4,TX,1,100,2024-05-14_12-59-18-408385,487192.6812493,
1715671759.246210,3081314,46227,4,TX,1,100,2024-05-14_12-59-19-108539,487193.3814034,
1715671759.659233,3081708,46297,4,TX,1,100,2024-05-14_12-59-19-608562,487193.8814260,
1715671760.474797,3082486,46417,4,TX,1,100,2024-05-14_12-59-20-409768,487194.6826319,
1715671761.014662,3083001,46505,4,TX,1,100,2024-05-14_12-59-21-008375,487195.2812396,
1715671761.746362,3083699,46622,4,TX,1,100,2024-05-14_12-59-21-708903,487195.9817666,
1715671762.292517,3084220,46693,4,TX,1,100,2024-05-14_12-59-22-241859,487196.5147230,
1715671763.045184,3084938,46814,4,TX,1,100,2024-05-14_12-59-23-042206,487197.3150703,
1715671763.685684,3085549,46916,4,TX,1,100,2024-05-14_12-59-23-542307,487197.8151708,
1715671764.308363,3086143,47003,4,TX,1,100,2024-05-14_12-59-24-208527,487198.4813916,
1715671764.846132,3086656,47079,4,TX,1,100,2024-05-14_12-59-24-808675,487199.0815396,
1715671765.582026,3087358,47196,4,TX,1,100,2024-05-14_12-59-25-575870,487199.8487345,
1715671766.242443,3087988,47280,4,TX,1,100,2024-05-14_12-59-26-142271,487200.4151353,
1715671766.902861,3088618,47387,4,TX,1,100,2024-05-14_12-59-26-875630,487201.1484946,
1715671768.279255,3089931,47590,4,TX,1,100,2024-05-14_12-59-28-108457,487202.3813214,
1715671768.702761,3090335,47660,4,TX,1,100,2024-05-14_12-59-28-608682,487202.8815460,
1715671769.445992,3091044,47779,4,TX,1,100,2024-05-14_12-59-29-408352,487203.6812163,
1715671770.012065,3091584,47855,4,TX,1,100,2024-05-14_12-59-29-975692,487204.2485564,
1715671770.716510,3092256,47959,4,TX,1,100,2024-05-14_12-59-30-675259,487204.9481229,
1715671771.251134,3092766,48046,4,TX,1,100,2024-05-14_12-59-31-241874,487205.5147385,
1715671772.033152,3093512,48167,4,TX,1,100,2024-05-14_12-59-31-975564,487206.2484280,
1715671772.928385,3094366,48222,4,TX,1,100,2024-05-14_12-59-32-575768,487206.8486324,
1715671773.688389,3095091,48314,4,TX,1,100,2024-05-14_12-59-33-308749,487207.5816132,
1715671773.895949,3095289,48350,4,TX,1,100,2024-05-14_12-59-33-875246,487208.1481098,
1715671774.519676,3095884,48452,4,TX,1,100,2024-05-14_12-59-34-509173,487208.7820373,
1715671775.055348,3096395,48539,4,TX,1,100,2024-05-14_12-59-35-041851,487209.3147149,
1715671775.909698,3097210,48659,4,TX,1,100,2024-05-14_12-59-35-842671,487210.1155344,
1715671776.439080,3097715,48744,4,TX,1,100,2024-05-14_12-59-36-409450,487210.6823144,
1715671777.182312,3098424,48865,4,TX,1,100,2024-05-14_12-59-37-108751,487211.3816150,
1715671777.723226,3098940,48952,4,TX,1,100,2024-05-14_12-59-37-709421,487211.9822847,
1715671778.998985,3100157,49155,4,TX,1,100,2024-05-14_12-59-38-409674,487212.6825380,
1715671779.014709,3100172,49158,4,TX,1,100,2024-05-14_12-59-38-975630,487213.2484942,
1715671779.733830,3100858,49278,4,TX,1,100,2024-05-14_12-59-39-675602,487213.9484665,
1715671780.285227,3101384,49364,4,TX,1,100,2024-05-14_12-59-40-242587,487214.5154508,
1715671781.049424,3102113,49472,4,TX,1,100,2024-05-14_12-59-40-975252,487215.2481164,
1715671781.591386,3102630,49559,4,TX,1,100,2024-05-14_12-59-41-575789,487215.8486536,
1715671782.325183,3103330,49680,4,TX,1,100,2024-05-14_12-59-42-308676,487216.5815400,
1715671782.991890,3103966,49784,4,TX,1,100,2024-05-14_12-59-42-909115,487217.1819796,
1715671783.285409,3104246,49835,4,TX,1,100,2024-05-14_12-59-43-242335,487217.5151990,
1715671887.368263,3203535,292,4,TX,1,100,2024-05-14_13-01-27-343897,487321.6167612,
1715671888.676519,3204783,500,4,TX,1,100,2024-05-14_13-01-28-676982,487322.9498457,
1715671889.216384,3205298,584,4,TX,1,100,2024-05-14_13-01-29-210107,487323.4829708,
1715671889.991064,3206037,704,4,TX,1,100,2024-05-14_13-01-29-976407,487324.2492707,
1715671890.500529,3206523,788,4,TX,1,100,2024-05-14_13-01-30-476698,487324.7495622,
1715671891.275210,3207262,907,4,TX,1,100,2024-05-14_13-01-31-276092,487325.5489562,
1715671892.980764,3208889,1162,4,TX,1,100,2024-05-14_13-01-32-542878,487326.8157422,
1715671893.190421,3209089,1200,4,TX,1,100,2024-05-14_13-01-33-076394,487327.3492577,
1715671893.862369,3209730,1307,4,TX,1,100,2024-05-14_13-01-33-810473,487328.0833371,
1715671894.395945,3210239,1394,4,TX,1,100,2024-05-14_13-01-34-377277,487328.6501408,
1715671895.074183,3210886,1497,4,TX,1,100,2024-05-14_13-01-35-076527,487329.3493907,
1715671895.606710,3211394,1584,4,TX,1,100,2024-05-14_13-01-35-609730,487329.8825939,
1715671896.369859,3212122,1705,4,TX,1,100,2024-05-14_13-01-36-377101,487330.6499649,
1715671896.903435,3212631,1791,4,TX,1,100,2024-05-14_13-01-36-909917,487331.1827806,
1715671897.880434,3213563,1944,4,TX,1,100,2024-05-14_13-01-37-876558,487332.1494223,
