LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1715671414.665491,2752604.000,57340,2,T1,1,100,37.509
1715671414.797575,2752730.000,57359,1,T1,1,100,37.433
1715671414.928610,2752855.000,57378,1,T1,1,100,37.507
1715671415.062790,2752983.000,57410,1,T1,1,100,37.609
1715671415.195922,2753110.000,57427,1,T1,1,100,37.476
1715671415.330102,2753238.000,57444,1,T1,1,100,37.454
1715671415.464282,2753366.000,57464,1,T1,1,100,37.374
1715671415.597414,2753493.000,57480,1,T1,1,100,37.445
1715671415.730546,2753620.000,57512,1,T1,1,100,37.512
1715671415.860533,2753744.000,57531,1,T1,1,100,37.399
1715671415.993664,2753871.000,57548,1,T1,1,100,37.421
1715671416.128893,2754000.000,57565,1,T1,1,100,37.395
1715671416.260976,2754126.000,57600,1,T1,1,100,37.313
1715671416.395156,2754254.000,57616,1,T1,1,100,37.313
1715671416.531433,2754384.000,57633,1,T1,1,100,37.419
1715671416.663516,2754510.000,57650,1,T1,1,100,37.359
1715671416.797696,2754638.000,57684,1,T1,1,100,37.439
1715671416.928732,2754763.000,57703,1,T1,1,100,37.438
1715671417.060815,2754889.000,57720,1,T1,1,100,37.367
1715671417.192899,2755015.000,57737,1,T1,1,100,37.371
1715671417.327079,2755143.000,57771,1,T1,1,100,37.373
1715671417.459162,2755269.000,57787,1,T1,1,100,37.445
1715671417.594391,2755398.000,57807,1,T1,1,100,37.370
1715671417.729619,2755527.000,57824,1,T1,1,100,37.337
1715671417.863799,2755655.000,57857,1,T1,1,100,37.323
1715671417.993786,2755779.000,57875,1,T1,1,100,37.459
1715671418.125870,2755905.000,57894,1,T1,1,100,37.447
1715671418.256905,2756030.000,57911,1,T1,1,100,37.477
1715671418.391085,2756158.000,57943,1,T1,1,100,37.455
1715671418.524217,2756285.000,57959,1,T1,1,100,37.409
1715671418.658397,2756413.000,57977,1,T1,1,100,37.461
1715671418.792577,2756541.000,57996,1,T1,1,100,37.448
1715671418.925709,2756668.000,58013,1,T1,1,100,37.442
1715671419.059889,2756796.000,58047,1,T1,1,100,37.404
1715671419.189876,2756920.000,58063,1,T1,1,100,37.388
1715671419.323007,2757047.000,58081,1,T1,1,100,37.416
1715671419.458236,2757176.000,58100,1,T1,1,100,37.570
1715671419.589271,2757301.000,58117,1,T1,1,100,37.566
1715671419.723451,2757429.000,58149,1,T1,1,100,37.528
1715671419.859728,2757559.000,58165,1,T1,1,100,37.441
1715671419.991811,2757685.000,58190,1,T1,1,100,37.439
1715671420.125991,2757813.000,58209,1,T1,1,100,37.438
1715671420.257026,2757938.000,58227,1,T1,1,100,37.402
1715671420.389110,2758064.000,58243,1,T1,1,100,37.422
1715671420.521194,2758190.000,58260,1,T1,1,100,37.431
1715671420.655374,2758318.000,58276,1,T1,1,100,37.399
1715671420.787457,2758444.000,58311,1,T1,1,100,37.421
1715671420.922685,2758573.000,58328,1,T1,1,100,37.395
1715671421.057914,2758702.000,58347,1,T1,1,100,37.490
1715671421.192094,2758830.000,58378,1,T1,1,100,37.496
1715671421.322081,2758954.000,58396,1,T1,1,100,37.498
1715671421.454164,2759080.000,58415,1,T1,1,100,37.428
1715671421.585200,2759205.000,58432,1,T1,1,100,37.469
1715671421.719380,2759333.000,58464,1,T1,1,100,37.451
1715671421.852511,2759460.000,58480,1,T1,1,100,37.479
1715671421.986691,2759588.000,58498,1,T1,1,100,37.491
1715671422.120872,2759716.000,58516,1,T1,1,100,37.496
1715671422.254003,2759843.000,58548,1,T1,1,100,37.392
1715671422.388183,2759971.000,58567,1,T1,1,100,37.418
1715671422.518170,2760095.000,58583,1,T1,1,100,37.464
1715671422.651302,2760222.000,58604,1,T1,1,100,37.485
1715671422.785482,2760350.000,58623,1,T1,1,100,37.458
1715671422.917566,2760476.000,58655,1,T1,1,100,37.482
1715671423.051746,2760604.000,58674,1,T1,1,100,37.492
1715671423.188022,2760734.000,58690,1,T1,1,100,37.497
1715671423.320106,2760860.000,58707,1,T1,1,100,37.392
1715671423.454286,2760988.000,58742,1,T1,1,100,37.418
1715671423.585321,2761113.000,58759,1,T1,1,100,37.394
1715671423.716357,2761238.000,58776,1,T1,1,100,37.383
1715671423.848440,2761364.000,58792,1,T1,1,100,37.378
1715671423.982620,2761492.000,58829,1,T1,1,100,37.483
1715671424.114704,2761618.000,58846,1,T1,1,100,37.457
1715671424.249932,2761747.000,58862,1,T1,1,100,37.411
1715671424.385160,2761876.000,58880,1,T1,1,100,37.497
1715671424.518292,2762003.000,58914,1,T1,1,100,37.463
1715671424.650376,2762129.000,58931,1,T1,1,100,37.520
1715671424.782459,2762255.000,58948,1,T1,1,100,37.438
1715671424.913494,2762380.000,58964,1,T1,1,100,37.438
1715671425.047674,2762508.000,58996,1,T1,1,100,37.402
1715671425.180806,2762635.000,59015,1,T1,1,100,37.422
1715671425.314986,2762763.000,59039,2,T1,1,100,37.466
1715671425.449166,2762891.000,59039,2,T1,1,100,37.450
1715671425.582298,2763018.000,59072,1,T1,1,100,37.478
1715671425.717526,2763147.000,59088,1,T1,1,100,37.455
1715671425.847513,2763271.000,59105,1,T1,1,100,37.445
1715671425.980645,2763398.000,59125,1,T1,1,100,37.512
1715671426.114825,2763526.000,59156,1,T1,1,100,37.505
1715671426.246909,2763652.000,59176,1,T1,1,100,37.502
1715671426.381089,2763780.000,59192,1,T1,1,100,37.395
1715671426.517365,2763910.000,59212,1,T1,1,100,37.313
1715671426.649449,2764036.000,59244,1,T1,1,100,37.348
1715671426.783629,2764164.000,59260,1,T1,1,100,37.363
1715671426.914664,2764289.000,59277,1,T1,1,100,37.405
1715671427.045700,2764414.000,59294,1,T1,1,100,37.424
1715671427.177783,2764540.000,59328,1,T1,1,100,37.431
1715671427.311963,2764668.000,59350,1,T1,1,100,37.470
1715671427.444047,2764794.000,59366,1,T1,1,100,37.523
1715671427.579275,2764923.000,59383,1,T1,1,100,37.474
1715671427.714503,2765052.000,59418,1,T1,1,100,37.453
1715671427.847635,2765179.000,59434,1,T1,1,100,37.409
1715671427.979719,2765305.000,59452,1,T1,1,100,37.425
1715671428.111802,2765431.000,59468,1,T1,1,100,37.503
1715671428.242837,2765556.000,59503,1,T1,1,100,37.466
1715671428.377017,2765684.000,59522,1,T1,1,100,37.450
1715671428.510149,2765811.000,59538,1,T1,1,100,37.514
1715671428.644329,2765939.000,59556,1,T1,1,100,37.541
1715671428.778509,2766067.000,59587,1,T1,1,100,37.482
1715671428.911641,2766194.000,59604,1,T1,1,100,37.492
1715671429.046870,2766323.000,59621,1,T1,1,100,37.497
1715671429.176857,2766447.000,59640,1,T1,1,100,37.463
1715671429.309988,2766574.000,59674,1,T1,1,100,37.413
1715671429.444168,2766702.000,59691,1,T1,1,100,37.427
1715671429.575204,2766827.000,59707,1,T1,1,100,37.397
1715671429.709384,2766955.000,59728,1,T1,1,100,37.527
1715671429.845660,2767085.000,59744,1,T1,1,100,37.547
1715671429.977744,2767211.000,59776,1,T1,1,100,37.449
1715671430.111924,2767339.000,59793,1,T1,1,100,37.407
1715671430.242959,2767464.000,59809,1,T1,1,100,37.566
1715671430.373994,2767589.000,59827,1,T1,1,100,37.493
1715671430.506078,2767715.000,59863,1,T1,1,100,37.426
1715671430.639210,2767842.000,59886,2,T1,1,100,37.504
1715671430.772341,2767969.000,59886,2,T1,1,100,37.502
1715671430.907570,2768098.000,59902,1,T1,1,100,37.430
1715671431.042798,2768227.000,59923,1,T1,1,100,37.399
1715671431.175930,2768354.000,59954,1,T1,1,100,37.421
1715671431.308013,2768480.000,59971,1,T1,1,100,37.430
1715671431.440097,2768606.000,59988,1,T1,1,100,37.470
1715671431.571132,2768731.000,60006,1,T1,1,100,37.451
1715671431.705312,2768859.000,60041,1,T1,1,100,37.373
1715671431.838444,2768986.000,60058,1,T1,1,100,37.409
1715671431.972624,2769114.000,60075,1,T1,1,100,37.425
1715671432.106804,2769242.000,60092,1,T1,1,100,37.539
1715671432.239936,2769369.000,60124,1,T1,1,100,37.375
1715671432.375164,2769498.000,60145,1,T1,1,100,37.446
1715671432.505151,2769622.000,60164,1,T1,1,100,37.477
1715671432.638283,2769749.000,60181,1,T1,1,100,37.490
1715671432.772463,2769877.000,60212,1,T1,1,100,37.389
1715671432.904547,2770003.000,60232,1,T1,1,100,37.346
1715671433.038727,2770131.000,60249,1,T1,1,100,37.433
1715671433.175003,2770261.000,60266,1,T1,1,100,37.400
1715671433.307087,2770387.000,60298,1,T1,1,100,37.386
1715671433.441267,2770515.000,60317,1,T1,1,100,37.344
1715671433.572302,2770640.000,60336,1,T1,1,100,37.397
1715671433.703337,2770765.000,60353,1,T1,1,100,37.420
1715671433.835421,2770891.000,60370,1,T1,1,100,37.359
1715671433.969601,2771019.000,60402,1,T1,1,100,37.404
1715671434.101685,2771145.000,60418,1,T1,1,100,37.458
1715671434.236913,2771274.000,60438,1,T1,1,100,37.517
1715671434.372141,2771403.000,60455,1,T1,1,100,37.401
1715671434.505273,2771530.000,60486,1,T1,1,100,37.422
1715671434.637357,2771656.000,60504,1,T1,1,100,37.431
1715671434.769440,2771782.000,60522,1,T1,1,100,37.505
1715671434.900475,2771907.000,60542,1,T1,1,100,37.467
1715671435.034655,2772035.000,60574,1,T1,1,100,37.379
1715671435.167787,2772162.000,60590,1,T1,1,100,37.412
1715671435.301967,2772290.000,60608,1,T1,1,100,37.356
1715671435.436147,2772418.000,60624,1,T1,1,100,37.402
1715671435.569279,2772545.000,60659,1,T1,1,100,37.493
1715671435.704507,2772674.000,60678,1,T1,1,100,37.426
1715671435.834494,2772798.000,60694,1,T1,1,100,37.468
1715671435.967626,2772925.000,60712,1,T1,1,100,37.344
1715671436.101806,2773053.000,60735,1,T1,1,100,37.397
1715671436.232841,2773178.000,60752,1,T1,1,100,37.562
1715671436.367022,2773306.000,60769,1,T1,1,100,37.491
1715671436.503298,2773436.000,60785,1,T1,1,100,37.496
1715671436.635382,2773562.000,60803,1,T1,1,100,37.463
1715671436.769562,2773690.000,60821,1,T1,1,100,37.484
1715671436.900597,2773815.000,60856,1,T1,1,100,37.458
1715671437.031632,2773940.000,60873,1,T1,1,100,37.482
1715671437.163716,2774066.000,60889,1,T1,1,100,37.492
1715671437.297896,2774194.000,60906,1,T1,1,100,37.461
1715671437.429979,2774320.000,60943,1,T1,1,100,37.412
1715671437.565208,2774449.000,60959,1,T1,1,100,37.462
1715671437.700436,2774578.000,60977,1,T1,1,100,37.448
1715671437.833568,2774705.000,61008,1,T1,1,100,37.407
1715671437.965651,2774831.000,61027,1,T1,1,100,37.460
1715671438.097735,2774957.000,61047,1,T1,1,100,37.447
1715671438.228770,2775082.000,61063,1,T1,1,100,37.477
1715671438.362950,2775210.000,61095,1,T1,1,100,37.526
1715671438.496082,2775337.000,61112,1,T1,1,100,37.582
1715671438.630262,2775465.000,61129,1,T1,1,100,37.571
1715671438.764442,2775593.000,61146,1,T1,1,100,37.602
1715671438.897574,2775720.000,61178,1,T1,1,100,37.473
1715671439.032802,2775849.000,61196,1,T1,1,100,37.524
1715671439.162789,2775973.000,61213,1,T1,1,100,37.404
1715671439.295921,2776100.000,61230,1,T1,1,100,37.494
1715671439.430101,2776228.000,61264,1,T1,1,100,37.533
1715671439.561136,2776353.000,61282,1,T1,1,100,37.550
1715671439.695316,2776481.000,61298,1,T1,1,100,37.486
1715671439.831593,2776611.000,61315,1,T1,1,100,37.494
1715671439.963676,2776737.000,61350,1,T1,1,100,37.497
1715671440.097857,2776865.000,61368,1,T1,1,100,37.428
1715671440.228892,2776990.000,61385,1,T1,1,100,37.469
1715671440.359927,2777115.000,61402,1,T1,1,100,37.487
1715671440.492011,2777241.000,61433,1,T1,1,100,37.494
1715671440.626191,2777369.000,61454,1,T1,1,100,37.462
1715671440.758274,2777495.000,61470,1,T1,1,100,37.519
1715671440.893502,2777624.000,61487,1,T1,1,100,37.579
1715671441.028731,2777753.000,61504,1,T1,1,100,37.463
1715671441.161863,2777880.000,61537,1,T1,1,100,37.449
1715671441.293946,2778006.000,61558,1,T1,1,100,37.513
1715671441.425505,2778131.500,61580,2,T1,1,100,37.470
1715671441.557065,2778257.000,61580,2,T1,1,100,37.523
1715671441.691245,2778385.000,61597,1,T1,1,100,37.474
1715671441.824377,2778512.000,61629,1,T1,1,100,37.524
1715671441.958557,2778640.000,61650,1,T1,1,100,37.581
1715671442.092737,2778768.000,61666,1,T1,1,100,37.464
1715671442.225869,2778895.000,61685,1,T1,1,100,37.591
1715671442.358476,2779021.500,61719,2,T1,1,100,37.539
1715671442.491084,2779148.000,61719,2,T1,1,100,37.375
1715671442.624216,2779275.000,61739,1,T1,1,100,37.411
1715671442.757348,2779402.000,61770,1,T1,1,100,37.426
1715671442.888383,2779527.000,61788,1,T1,1,100,37.397
1715671443.022563,2779655.000,61804,1,T1,1,100,37.562
1715671443.158839,2779785.000,61821,1,T1,1,100,37.527
1715671443.290923,2779911.000,61842,1,T1,1,100,37.547
1715671443.425103,2780039.000,61874,1,T1,1,100,37.556
1715671443.556138,2780164.000,61891,1,T1,1,100,37.524
1715671443.686125,2780288.000,61908,1,T1,1,100,37.440
1715671443.818209,2780414.000,61928,1,T1,1,100,37.474
1715671443.952389,2780542.000,61960,1,T1,1,100,37.453
1715671444.084472,2780668.000,61976,1,T1,1,100,37.551
1715671444.219701,2780797.000,61993,1,T1,1,100,37.522
1715671444.354929,2780926.000,62012,1,T1,1,100,37.509
1715671444.488061,2781053.000,62046,1,T1,1,100,37.540
1715671444.621193,2781180.000,62064,1,T1,1,100,37.517
1715671444.753276,2781306.000,62080,1,T1,1,100,37.543
1715671444.884311,2781431.000,62097,1,T1,1,100,37.448
1715671445.018492,2781559.000,62132,1,T1,1,100,37.406
1715671445.150575,2781685.000,62150,1,T1,1,100,37.424
1715671445.284755,2781813.000,62168,1,T1,1,100,37.503
1715671445.418935,2781941.000,62199,1,T1,1,100,37.466
1715671445.552067,2782068.000,62216,1,T1,1,100,37.450
1715671445.687295,2782197.000,62233,1,T1,1,100,37.407
1715671445.817282,2782321.000,62252,1,T1,1,100,37.424
1715671445.950414,2782448.000,62284,1,T1,1,100,37.467
1715671446.082498,2782574.000,62301,1,T1,1,100,37.521
1715671446.213533,2782699.000,62319,1,T1,1,100,37.438
1715671446.347713,2782827.000,62337,1,T1,1,100,37.473
1715671446.483989,2782957.000,62368,1,T1,1,100,37.418
1715671446.616073,2783083.000,62385,1,T1,1,100,37.464
1715671446.748681,2783209.500,62405,2,T1,1,100,37.414
1715671446.881288,2783336.000,62405,2,T1,1,100,37.427
1715671447.012323,2783461.000,62423,1,T1,1,100,37.468
1715671447.144407,2783587.000,62458,1,T1,1,100,37.451
1715671447.278587,2783715.000,62477,1,T1,1,100,37.514
1715671447.410671,2783841.000,62496,1,T1,1,100,37.506
1715671447.545899,2783970.000,62512,1,T1,1,100,37.503
1715671447.681127,2784099.000,62547,1,T1,1,100,37.466
1715671447.814259,2784226.000,62564,1,T1,1,100,37.592
1715671447.948439,2784354.000,62581,1,T1,1,100,37.433
1715671448.080523,2784480.000,62612,1,T1,1,100,37.471
1715671448.211558,2784605.000,62632,1,T1,1,100,37.523
1715671448.344690,2784732.000,62651,1,T1,1,100,37.581
1715671448.476773,2784858.000,62668,1,T1,1,100,37.429
1715671448.610953,2784986.000,62700,1,T1,1,100,37.434
1715671448.745133,2785114.000,62716,1,T1,1,100,37.400
1715671448.878265,2785241.000,62733,1,T1,1,100,37.563
1715671449.013494,2785370.000,62753,1,T1,1,100,37.492
1715671449.143481,2785494.000,62784,1,T1,1,100,37.532
1715671449.275564,2785620.000,62804,1,T1,1,100,37.443
1715671449.407647,2785746.000,62820,1,T1,1,100,37.475
1715671449.538683,2785871.000,62837,1,T1,1,100,37.454
1715671449.672863,2785999.000,62854,1,T1,1,100,37.586
1715671449.809139,2786129.000,62888,1,T1,1,100,37.537
1715671449.941223,2786255.000,62906,1,T1,1,100,37.481
1715671450.075403,2786383.000,62922,1,T1,1,100,37.456
1715671450.207486,2786509.000,62939,1,T1,1,100,37.587
1715671450.338522,2786634.000,62976,1,T1,1,100,37.396
1715671450.470605,2786760.000,62992,1,T1,1,100,37.420
1715671450.604785,2786888.000,63010,1,T1,1,100,37.394
1715671450.735821,2787013.000,63026,1,T1,1,100,37.490
1715671450.871049,2787142.000,63058,1,T1,1,100,37.531
1715671451.006277,2787271.000,63075,1,T1,1,100,37.513
1715671451.139409,2787398.000,63094,1,T1,1,100,37.435
1715671451.273589,2787526.000,63112,1,T1,1,100,37.507
1715671451.405673,2787652.000,63145,1,T1,1,100,37.503
1715671451.536708,2787777.000,63162,1,T1,1,100,37.572
1715671451.669840,2787904.000,63182,1,T1,1,100,37.567
1715671451.801923,2788030.000,63198,1,T1,1,100,37.458
1715671451.936103,2788158.000,63215,1,T1,1,100,37.375
1715671452.069759,2788285.500,63252,2,T1,1,100,37.269
1715671452.203415,2788413.000,63252,2,T1,1,100,37.329
1715671452.338644,2788542.000,63275,1,T1,1,100,37.532
1715671452.468630,2788666.000,63293,1,T1,1,100,37.443
1715671452.600714,2788792.000,63311,1,T1,1,100,37.475
1715671452.732797,2788918.000,63327,1,T1,1,100,37.454
1715671452.863833,2789043.000,63362,1,T1,1,100,37.516
1715671452.998013,2789171.000,63379,1,T1,1,100,37.578
1715671453.134289,2789301.000,63395,1,T1,1,100,37.498
1715671453.266373,2789427.000,63413,1,T1,1,100,37.464
1715671453.400553,2789555.000,63444,1,T1,1,100,37.484
1715671453.533685,2789682.000,63462,1,T1,1,100,37.316
1715671453.664720,2789807.000,63483,1,T1,1,100,37.420
1715671453.796803,2789933.000,63499,1,T1,1,100,37.395
1715671453.930984,2790061.000,63531,1,T1,1,100,37.525
1715671454.062019,2790186.000,63548,1,T1,1,100,37.440
1715671454.197247,2790315.000,63564,1,T1,1,100,37.580
1715671454.332475,2790444.000,63585,1,T1,1,100,37.570
1715671454.465607,2790571.000,63618,1,T1,1,100,37.495
1715671454.599787,2790699.000,63635,1,T1,1,100,37.533
1715671454.731871,2790825.000,63652,1,T1,1,100,37.443
1715671454.862906,2790950.000,63687,1,T1,1,100,37.369
1715671454.994990,2791076.000,63703,1,T1,1,100,37.514
1715671455.127073,2791202.000,63720,1,T1,1,100,37.613
1715671455.261253,2791330.000,63737,1,T1,1,100,37.584
1715671455.395433,2791458.000,63754,1,T1,1,100,37.465
1715671455.528565,2791585.000,63791,1,T1,1,100,37.379
1715671455.663793,2791714.000,63807,1,T1,1,100,37.483
1715671455.793780,2791838.000,63824,1,T1,1,100,37.528
1715671455.926912,2791965.000,63841,1,T1,1,100,37.583
1715671456.058996,2792091.000,63872,1,T1,1,100,37.536
1715671456.190031,2792216.000,63892,1,T1,1,100,37.445
1715671456.324211,2792344.000,63909,1,T1,1,100,37.512
1715671456.460488,2792474.000,63926,1,T1,1,100,37.505
1715671456.592571,2792600.000,63958,1,T1,1,100,37.502
1715671456.726751,2792728.000,63979,1,T1,1,100,37.607
1715671456.860931,2792856.000,63996,1,T1,1,100,37.546
1715671456.991966,2792981.000,64013,1,T1,1,100,37.485
1715671457.124050,2793107.000,64044,1,T1,1,100,37.422
1715671457.258230,2793235.000,64062,1,T1,1,100,37.466
1715671457.388217,2793359.000,64080,1,T1,1,100,37.450
1715671457.523445,2793488.000,64106,2,T1,1,100,37.549
1715671457.658674,2793617.000,64106,2,T1,1,100,37.521
1715671457.791806,2793744.000,64124,1,T1,1,100,37.509
1715671457.925986,2793872.000,64142,1,T1,1,100,37.469
1715671458.058069,2793998.000,64161,1,T1,1,100,37.486
1715671458.189104,2794123.000,64193,1,T1,1,100,37.352
1715671458.321188,2794249.000,64210,1,T1,1,100,37.365
1715671458.453271,2794375.000,64226,1,T1,1,100,37.406
1715671458.587451,2794503.000,64244,1,T1,1,100,37.495
1715671458.721632,2794631.000,64278,1,T1,1,100,37.498
1715671458.854763,2794758.000,64296,1,T1,1,100,37.464
1715671458.989992,2794887.000,64314,1,T1,1,100,37.626
1715671459.119979,2795011.000,64330,1,T1,1,100,37.625
1715671459.253110,2795138.000,64362,1,T1,1,100,37.554
1715671459.385194,2795264.000,64382,1,T1,1,100,37.559
1715671459.516229,2795389.000,64398,1,T1,1,100,37.526
1715671459.650409,2795517.000,64416,1,T1,1,100,37.440
1715671459.786686,2795647.000,64447,1,T1,1,100,37.439
1715671459.918769,2795773.000,64464,1,T1,1,100,37.367
1715671460.052949,2795901.000,64483,1,T1,1,100,37.478
1715671460.187129,2796029.000,64502,1,T1,1,100,37.455
1715671460.318165,2796154.000,64534,1,T1,1,100,37.622
1715671460.450248,2796280.000,64551,1,T1,1,100,37.411
1715671460.583380,2796407.000,64571,1,T1,1,100,37.426
1715671460.713367,2796531.000,64588,1,T1,1,100,37.397
1715671460.848595,2796660.000,64622,1,T1,1,100,37.597
1715671460.983824,2796789.000,64638,1,T1,1,100,37.578
1715671461.116956,2796916.000,64655,1,T1,1,100,37.534
1715671461.251136,2797044.000,64672,1,T1,1,100,37.444
1715671461.383219,2797170.000,64692,1,T1,1,100,37.405
1715671461.513206,2797294.000,64724,1,T1,1,100,37.423
1715671461.645289,2797420.000,64740,1,T1,1,100,37.467
1715671461.778421,2797547.000,64757,1,T1,1,100,37.486
1715671461.912601,2797675.000,64777,1,T1,1,100,37.565
1715671462.046782,2797803.000,64810,1,T1,1,100,37.563
1715671462.179913,2797930.000,64827,1,T1,1,100,37.492
1715671462.315142,2798059.000,64846,1,T1,1,100,37.497
1715671462.446177,2798184.000,64863,1,T1,1,100,37.499
1715671462.579309,2798311.000,64898,1,T1,1,100,37.606
1715671462.711392,2798437.000,64914,1,T1,1,100,37.510
1715671462.844524,2798564.000,64937,2,T1,1,100,37.504
1715671462.977656,2798691.000,64937,2,T1,1,100,37.466
1715671463.113932,2798821.000,64955,1,T1,1,100,37.556
1715671463.246016,2798947.000,64990,1,T1,1,100,37.489
1715671463.380196,2799075.000,65007,1,T1,1,100,37.531
1715671463.514376,2799203.000,65023,1,T1,1,100,37.513
1715671463.645411,2799328.000,65041,1,T1,1,100,37.470
1715671463.777495,2799454.000,65072,1,T1,1,100,37.523
1715671463.910627,2799581.000,65092,1,T1,1,100,37.510
1715671464.040613,2799705.000,65109,1,T1,1,100,37.575
1715671464.175842,2799834.000,65125,1,T1,1,100,37.426
1715671464.311070,2799963.000,65159,1,T1,1,100,37.468
1715671464.444202,2800090.000,65179,1,T1,1,100,37.486
1715671464.578382,2800218.000,65196,1,T1,1,100,37.459
1715671464.710466,2800344.000,65213,1,T1,1,100,37.411
1715671464.840452,2800468.000,65229,1,T1,1,100,37.391
1715671464.972536,2800594.000,65261,1,T1,1,100,37.417
1715671465.105668,2800721.000,65278,1,T1,1,100,37.500
1715671465.239848,2800849.000,65296,1,T1,1,100,37.535
1715671465.374028,2800977.000,65315,1,T1,1,100,37.586
1715671465.507160,2801104.000,65349,1,T1,1,100,37.608
1715671465.642388,2801233.000,65365,1,T1,1,100,37.547
1715671465.773423,2801358.000,65382,1,T1,1,100,37.627
1715671465.906555,2801485.000,65401,1,T1,1,100,37.590
1715671466.038639,2801611.000,65433,1,T1,1,100,37.610
1715671466.169674,2801736.000,65450,1,T1,1,100,37.477
1715671466.302806,2801863.000,65469,1,T1,1,100,37.490
1715671466.439082,2801993.000,65486,1,T1,1,100,37.460
1715671466.571166,2802119.000,65521,1,T1,1,100,37.447
1715671466.705346,2802247.000,1,1,T1,1,100,37.548
1715671466.839526,2802375.000,18,1,T1,1,100,37.556
1715671466.970561,2802500.000,35,1,T1,1,100,37.631
1715671467.102645,2802626.000,66,1,T1,1,100,37.486
1715671467.234728,2802752.000,86,1,T1,1,100,37.494
1715671467.364715,2802876.000,102,1,T1,1,100,37.462
1715671467.499943,2803005.000,121,1,T1,1,100,37.590
1715671467.635172,2803134.000,153,1,T1,1,100,37.574
1715671467.768304,2803261.000,172,1,T1,1,100,37.532
1715671467.902484,2803389.000,192,1,T1,1,100,37.514
1715671468.034567,2803515.000,208,1,T1,1,100,37.541
1715671468.164554,2803639.000,243,1,T1,1,100,37.518
1715671468.296638,2803765.000,260,1,T1,1,100,37.508
1715671468.429770,2803892.000,279,1,T1,1,100,37.503
1715671468.563950,2804020.000,297,1,T1,1,100,37.466
1715671468.698130,2804148.000,328,1,T1,1,100,37.485
1715671468.831261,2804275.000,345,1,T1,1,100,37.458
1715671468.966490,2804404.000,367,1,T1,1,100,37.588
1715671469.097525,2804529.000,383,1,T1,1,100,37.574
1715671469.230657,2804656.000,417,1,T1,1,100,37.532
1715671469.362740,2804782.000,434,1,T1,1,100,37.585
1715671469.493776,2804907.000,450,1,T1,1,100,37.501
1715671469.626907,2805034.000,471,1,T1,1,100,37.536
1715671469.763184,2805164.000,502,1,T1,1,100,37.480
1715671469.895267,2805290.000,519,1,T1,1,100,37.456
1715671470.029448,2805418.000,536,1,T1,1,100,37.587
1715671470.163628,2805546.000,552,1,T1,1,100,37.573
1715671470.294663,2805671.000,587,1,T1,1,100,37.603
1715671470.426746,2805797.000,604,1,T1,1,100,37.403
1715671470.558830,2805923.000,623,1,T1,1,100,37.493
1715671470.688817,2806047.000,640,1,T1,1,100,37.568
1715671470.824045,2806176.000,675,1,T1,1,100,37.529
1715671470.959274,2806305.000,691,1,T1,1,100,37.513
1715671471.092405,2806432.000,708,1,T1,1,100,37.541
1715671471.226585,2806560.000,725,1,T1,1,100,37.482
1715671471.358669,2806686.000,756,1,T1,1,100,37.599
1715671471.489704,2806811.000,777,1,T1,1,100,37.578
1715671471.621788,2806937.000,795,1,T1,1,100,37.463
1715671471.754920,2807064.000,812,1,T1,1,100,37.590
1715671471.889100,2807192.000,829,1,T1,1,100,37.575
1715671472.023280,2807320.000,860,1,T1,1,100,37.639
1715671472.156411,2807447.000,880,1,T1,1,100,37.631
1715671472.291640,2807576.000,899,1,T1,1,100,37.592
1715671472.423723,2807702.000,916,1,T1,1,100,37.504
1715671472.556855,2807829.000,948,1,T1,1,100,37.573
1715671472.688939,2807955.000,964,1,T1,1,100,37.496
1715671472.819974,2808080.000,981,1,T1,1,100,37.498
1715671472.952057,2808206.000,1003,1,T1,1,100,37.535
1715671473.088334,2808336.000,1034,1,T1,1,100,37.586
1715671473.220417,2808462.000,1052,1,T1,1,100,37.644
1715671473.354598,2808590.000,1068,1,T1,1,100,37.527
1715671473.488778,2808718.000,1085,1,T1,1,100,37.547
1715671473.619813,2808843.000,1109,1,T1,1,100,37.520
1715671473.751896,2808969.000,1141,1,T1,1,100,37.615
1715671473.883980,2809095.000,1159,1,T1,1,100,37.514
1715671474.013967,2809219.000,1175,1,T1,1,100,37.471
1715671474.149195,2809348.000,1192,1,T1,1,100,37.416
1715671474.283375,2809476.000,1227,2,T1,1,100,37.535
1715671474.417555,2809604.000,1227,2,T1,1,100,37.444
1715671474.551735,2809732.000,1244,1,T1,1,100,37.476
1715671474.683819,2809858.000,1261,1,T1,1,100,37.525
1715671474.815902,2809984.000,1296,1,T1,1,100,37.617
1715671474.947986,2810110.000,1312,1,T1,1,100,37.444
1715671475.081118,2810237.000,1329,1,T1,1,100,37.476
1715671475.215298,2810365.000,1346,1,T1,1,100,37.490
1715671475.349478,2810493.000,1377,1,T1,1,100,37.566
1715671475.482610,2810620.000,1397,1,T1,1,100,37.458
1715671475.617838,2810749.000,1414,1,T1,1,100,37.446
1715671475.750970,2810876.000,1431,1,T1,1,100,37.512
1715671475.884102,2811003.000,1463,1,T1,1,100,37.541
1715671476.016185,2811129.000,1482,1,T1,1,100,37.553
1715671476.147220,2811254.000,1499,1,T1,1,100,37.523
1715671476.279304,2811380.000,1516,1,T1,1,100,37.404
1715671476.415581,2811510.000,1547,1,T1,1,100,37.387
1715671476.547664,2811636.000,1565,1,T1,1,100,37.416
