LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1715671665.908245,2992275.000,31789,1,SF,1,100,0.0000
1715671666.242647,2992594.000,31842,1,SF,1,100,0.0000
1715671666.643090,2992976.000,31907,1,SF,1,100,0.0000
1715671666.971203,2993289.000,31963,1,SF,1,100,0.0000
1715671667.306653,2993609.000,32018,1,SF,1,100,0.0000
1715671667.641055,2993928.000,32070,1,SF,1,100,0.0000
1715671667.907318,2994182.000,32120,1,SF,1,100,0.0000
1715671668.237527,2994497.000,32174,1,SF,1,100,0.0000
1715671668.572977,2994817.000,32225,1,SF,1,100,0.0000
1715671668.907379,2995136.000,32278,1,SF,1,100,0.0000
1715671669.234443,2995448.000,32326,1,SF,1,100,0.0000
1715671669.568845,2995767.000,32380,1,SF,1,100,0.0000
1715671669.969289,2996149.000,32450,1,SF,1,100,0.0000
1715671670.298449,2996463.000,32498,1,SF,1,100,0.0000
1715671670.566809,2996719.000,32552,1,SF,1,100,0.0000
1715671670.903308,2997040.000,32600,1,SF,1,100,0.0000
1715671671.235613,2997357.000,32650,1,SF,1,100,0.0000
1715671671.564774,2997671.000,32701,1,SF,1,100,0.0000
1715671671.900224,2997991.000,32752,1,SF,1,100,0.0000
1715671672.299619,2998372.000,32822,1,SF,1,100,0.0000
1715671672.561689,2998622.000,32851,1,SF,1,100,0.0000
1715671672.896091,2998941.000,32901,1,SF,1,100,0.0000
1715671673.230493,2999260.000,32957,1,SF,1,100,0.0000
1715671673.561750,2999576.000,33005,1,SF,1,100,0.0000
1715671673.894056,2999893.000,33057,1,SF,1,100,0.0000
1715671674.230554,3000214.000,33107,1,SF,1,100,0.0000
1715671674.562860,3000531.000,33161,1,SF,1,100,0.0000
1715671674.958062,3000908.000,33227,1,SF,1,100,0.0000
1715671675.293512,3001228.000,33281,1,SF,1,100,0.0000
1715671675.625817,3001545.000,33330,1,SF,1,100,0.0000
1715671675.956026,3001860.000,33383,1,SF,1,100,0.0000
1715671676.290428,3002179.000,33437,1,SF,1,100,0.0000
1715671676.557740,3002434.000,33487,1,SF,1,100,0.0000
1715671676.890045,3002751.000,33536,1,SF,1,100,0.0000
1715671677.222350,3003068.000,33591,1,SF,1,100,0.0000
1715671677.558849,3003389.000,33642,1,SF,1,100,0.0000
1715671677.891154,3003706.000,33698,1,SF,1,100,0.0000
1715671678.219266,3004019.000,33748,1,SF,1,100,0.0000
1715671678.554717,3004339.000,33803,1,SF,1,100,0.0000
1715671678.889119,3004658.000,33855,1,SF,1,100,0.0000
1715671679.217231,3004971.000,33905,1,SF,1,100,0.0000
1715671679.551633,3005290.000,33956,1,SF,1,100,0.0000
1715671679.953125,3005673.000,34024,1,SF,1,100,0.0000
1715671680.283333,3005988.000,34072,1,SF,1,100,0.0000
1715671680.616687,3006306.000,34125,1,SF,1,100,0.0000
1715671680.886096,3006563.000,34176,1,SF,1,100,0.0000
1715671681.218401,3006880.000,34226,1,SF,1,100,0.0000
1715671681.546513,3007193.000,34280,1,SF,1,100,0.0000
1715671681.881963,3007513.000,34329,1,SF,1,100,0.0000
1715671682.281358,3007894.000,34402,1,SF,1,100,0.0000
1715671682.611567,3008209.000,34451,1,SF,1,100,0.0000
1715671682.945969,3008528.000,34505,1,SF,1,100,0.0000
1715671683.346413,3008910.000,34561,1,SF,1,100,0.0000
1715671683.610580,3009162.000,34598,1,SF,1,100,0.0000
1715671683.943933,3009480.000,34648,1,SF,1,100,0.0000
1715671684.278335,3009799.000,34700,1,SF,1,100,0.0000
1715671684.611689,3010117.000,34752,1,SF,1,100,0.0000
1715671684.873760,3010367.000,34806,1,SF,1,100,0.0000
1715671685.209210,3010687.000,34855,1,SF,1,100,0.0000
1715671685.543612,3011006.000,34908,1,SF,1,100,0.0000
1715671685.872772,3011320.000,34956,1,SF,1,100,0.0000
1715671686.206126,3011638.000,35012,1,SF,1,100,0.0000
1715671686.540528,3011957.000,35060,1,SF,1,100,0.0000
1715671686.872833,3012274.000,35114,1,SF,1,100,0.0000
1715671687.270132,3012653.000,35186,1,SF,1,100,0.0000
1715671687.604534,3012972.000,35234,1,SF,1,100,0.0000
1715671687.871845,3013227.000,35288,1,SF,1,100,0.0000
1715671688.199958,3013540.000,35338,1,SF,1,100,0.0000
1715671688.535408,3013860.000,35388,1,SF,1,100,0.0000
1715671688.869810,3014179.000,35427,1,SF,1,100,0.0000
1715671689.267109,3014558.000,35483,1,SF,1,100,0.0000
1715671689.533372,3014812.000,35531,1,SF,1,100,0.0000
1715671689.867774,3015131.000,35584,1,SF,1,100,0.0000
1715671690.200079,3015448.000,35633,1,SF,1,100,0.0000
1715671690.530288,3015763.000,35685,1,SF,1,100,0.0000
1715671690.866787,3016084.000,35737,1,SF,1,100,0.0000
1715671691.265134,3016464.000,35807,1,SF,1,100,0.0000
1715671691.594294,3016778.000,35856,1,SF,1,100,0.0000
1715671691.929744,3017098.000,35911,1,SF,1,100,0.0000
1715671692.264146,3017417.000,35960,1,SF,1,100,0.0000
1715671692.595403,3017733.000,36013,1,SF,1,100,0.0000
1715671692.860619,3017986.000,36062,1,SF,1,100,0.0000
1715671693.195021,3018305.000,36115,1,SF,1,100,0.0000
1715671693.527326,3018622.000,36164,1,SF,1,100,0.0000
1715671693.923577,3019000.000,36218,1,SF,1,100,0.0000
1715671694.257978,3019319.000,36243,1,SF,1,100,0.0000
1715671694.525290,3019574.000,36282,1,SF,1,100,0.0000
1715671694.854451,3019888.000,36330,1,SF,1,100,0.0000
1715671695.188853,3020207.000,36384,1,SF,1,100,0.0000
1715671695.590345,3020590.000,36437,1,SF,1,100,0.0000
1715671695.854512,3020842.000,36490,1,SF,1,100,0.0000
1715671696.185769,3021158.000,36538,1,SF,1,100,0.0000
1715671696.520171,3021477.000,36594,1,SF,1,100,0.0000
1715671696.852476,3021794.000,36645,1,SF,1,100,0.0000
1715671697.182685,3022109.000,36696,1,SF,1,100,0.0000
1715671697.519183,3022430.000,36748,1,SF,1,100,0.0000
1715671697.919627,3022812.000,36816,1,SF,1,100,0.0000
1715671698.248787,3023126.000,36868,1,SF,1,100,0.0000
1715671698.582141,3023444.000,36918,1,SF,1,100,0.0000
1715671698.850501,3023700.000,36974,1,SF,1,100,0.0000
1715671699.180710,3024015.000,37023,1,SF,1,100,0.0000
1715671699.578009,3024394.000,37081,1,SF,1,100,0.0000
1715671699.845320,3024649.000,37115,1,SF,1,100,0.0000
1715671700.244716,3025030.000,37183,1,SF,1,100,0.0000
1715671700.575973,3025346.000,37235,1,SF,1,100,0.0000
1715671700.910375,3025665.000,37287,1,SF,1,100,0.0000
1715671701.178735,3025921.000,37337,1,SF,1,100,0.0000
1715671701.508944,3026236.000,37389,1,SF,1,100,0.0000
1715671701.841249,3026553.000,37437,1,SF,1,100,0.0000
1715671702.176699,3026873.000,37497,1,SF,1,100,0.0000
1715671702.506908,3027188.000,37545,1,SF,1,100,0.0000
1715671702.904207,3027567.000,37615,1,SF,1,100,0.0000
1715671703.238609,3027886.000,37666,1,SF,1,100,0.0000
1715671703.504872,3028140.000,37717,1,SF,1,100,0.0000
1715671703.836129,3028456.000,37770,1,SF,1,100,0.0000
1715671704.171580,3028776.000,37821,1,SF,1,100,0.0000
1715671704.504933,3029094.000,37870,1,SF,1,100,0.0000
1715671704.835142,3029409.000,37923,1,SF,1,100,0.0000
1715671705.233489,3029789.000,37979,1,SF,1,100,0.0000
1715671705.567891,3030108.000,38027,1,SF,1,100,0.0000
1715671705.833106,3030361.000,38083,1,SF,1,100,0.0000
1715671706.163315,3030676.000,38131,1,SF,1,100,0.0000
1715671706.497717,3030995.000,38183,1,SF,1,100,0.0000
1715671706.832119,3031314.000,38235,1,SF,1,100,0.0000
1715671707.230466,3031694.000,38305,1,SF,1,100,0.0000
1715671707.562771,3032011.000,38354,1,SF,1,100,0.0000
1715671707.899270,3032332.000,38407,1,SF,1,100,0.0000
1715671708.161340,3032582.000,38458,1,SF,1,100,0.0000
1715671708.492597,3032898.000,38511,1,SF,1,100,0.0000
1715671708.828048,3033218.000,38560,1,SF,1,100,0.0000
1715671709.161401,3033536.000,38613,1,SF,1,100,0.0000
1715671709.491610,3033851.000,38664,1,SF,1,100,0.0000
1715671709.892054,3034233.000,38731,1,SF,1,100,0.0000
1715671710.226455,3034552.000,38779,1,SF,1,100,0.0000
1715671710.621658,3034929.000,38821,1,SF,1,100,0.0000
1715671710.822928,3035121.000,38855,1,SF,1,100,0.0000
1715671711.155233,3035438.000,38907,1,SF,1,100,0.0000
1715671711.554629,3035819.000,38974,1,SF,1,100,0.0000
1715671711.819844,3036072.000,39011,1,SF,1,100,0.0000
1715671712.221336,3036455.000,39083,1,SF,1,100,0.0000
1715671712.557834,3036776.000,39133,1,SF,1,100,0.0000
1715671712.885947,3037089.000,39182,1,SF,1,100,0.0000
1715671713.152210,3037343.000,39237,1,SF,1,100,0.0000
1715671713.486612,3037662.000,39286,1,SF,1,100,0.0000
1715671713.816821,3037977.000,39337,1,SF,1,100,0.0000
1715671714.150174,3038295.000,39388,1,SF,1,100,0.0000
1715671714.482480,3038612.000,39439,1,SF,1,100,0.0000
1715671714.882923,3038994.000,39509,1,SF,1,100,0.0000
1715671715.214180,3039310.000,39560,1,SF,1,100,0.0000
1715671715.548582,3039629.000,39610,1,SF,1,100,0.0000
1715671715.816942,3039885.000,39647,1,SF,1,100,0.0000
1715671716.146103,3040199.000,39701,1,SF,1,100,0.0000
1715671716.477360,3040515.000,39751,1,SF,1,100,0.0000
1715671716.811762,3040834.000,39805,1,SF,1,100,0.0000
1715671717.143019,3041150.000,39855,1,SF,1,100,0.0000
1715671717.541366,3041530.000,39925,1,SF,1,100,0.0000
1715671717.877865,3041851.000,39976,1,SF,1,100,0.0000
1715671718.144128,3042105.000,40027,1,SF,1,100,0.0000
1715671718.540379,3042483.000,40083,1,SF,1,100,0.0000
1715671718.808739,3042739.000,40131,1,SF,1,100,0.0000
1715671719.143141,3043058.000,40182,1,SF,1,100,0.0000
1715671719.472301,3043372.000,40235,1,SF,1,100,0.0000
1715671719.803558,3043688.000,40284,1,SF,1,100,0.0000
1715671720.137960,3044007.000,40337,1,SF,1,100,0.0000
1715671720.536307,3044387.000,40402,1,SF,1,100,0.0000
1715671720.868613,3044704.000,40456,1,SF,1,100,0.0000
1715671721.205111,3045025.000,40497,1,SF,1,100,0.0000
1715671721.471375,3045279.000,40534,1,SF,1,100,0.0000
1715671721.800535,3045593.000,40586,1,SF,1,100,0.0000
1715671722.134937,3045912.000,40640,1,SF,1,100,0.0000
1715671722.469339,3046231.000,40691,1,SF,1,100,0.0000
1715671722.799548,3046546.000,40744,1,SF,1,100,0.0000
1715671723.130805,3046862.000,40792,1,SF,1,100,0.0000
1715671723.532297,3047245.000,40860,1,SF,1,100,0.0000
1715671723.864602,3047562.000,40916,1,SF,1,100,0.0000
1715671724.195859,3047878.000,40964,1,SF,1,100,0.0000
1715671724.532357,3048199.000,41018,1,SF,1,100,0.0000
1715671724.930705,3048579.000,41067,1,SF,1,100,0.0000
1715671725.193823,3048830.000,41106,1,SF,1,100,0.0000
1715671725.528225,3049149.000,41154,1,SF,1,100,0.0000
1715671725.863676,3049469.000,41208,1,SF,1,100,0.0000
1715671726.126794,3049720.000,41258,1,SF,1,100,0.0000
1715671726.591183,3050163.000,41314,1,SF,1,100,0.0000
1715671726.792453,3050355.000,41348,1,SF,1,100,0.0000
1715671727.125807,3050673.000,41389,1,SF,1,100,0.0000
1715671727.457064,3050989.000,41439,1,SF,1,100,0.0000
1715671727.789369,3051306.000,41491,1,SF,1,100,0.0000
1715671728.124819,3051626.000,41541,1,SF,1,100,0.0000
1715671728.452932,3051939.000,41593,1,SF,1,100,0.0000
1715671728.853375,3052321.000,41660,1,SF,1,100,0.0000
1715671729.188825,3052641.000,41697,1,SF,1,100,0.0000
1715671729.517986,3052955.000,41748,1,SF,1,100,0.0000
1715671729.851340,3053273.000,41801,1,SF,1,100,0.0000
1715671730.118651,3053528.000,41850,1,SF,1,100,0.0000
1715671730.453053,3053847.000,41904,1,SF,1,100,0.0000
1715671730.783262,3054162.000,41954,1,SF,1,100,0.0000
1715671731.184754,3054545.000,42005,1,SF,1,100,0.0000
1715671731.517059,3054862.000,42059,1,SF,1,100,0.0000
1715671731.912262,3055239.000,42115,1,SF,1,100,0.0000
1715671732.180622,3055495.000,42151,1,SF,1,100,0.0000
1715671732.516072,3055815.000,42206,1,SF,1,100,0.0000
1715671732.781287,3056068.000,42258,1,SF,1,100,0.0000
1715671733.179634,3056448.000,42307,1,SF,1,100,0.0000
1715671733.514036,3056767.000,42361,1,SF,1,100,0.0000
1715671733.847390,3057085.000,42411,1,SF,1,100,0.0000
1715671734.111557,3057337.000,42463,1,SF,1,100,0.0000
1715671734.443862,3057654.000,42512,1,SF,1,100,0.0000
1715671734.779312,3057974.000,42567,1,SF,1,100,0.0000
1715671735.174515,3058351.000,42615,1,SF,1,100,0.0000
1715671735.508917,3058670.000,42667,1,SF,1,100,0.0000
1715671735.777277,3058926.000,42719,1,SF,1,100,0.0000
1715671736.109582,3059243.000,42771,1,SF,1,100,0.0000
1715671736.440839,3059559.000,42821,1,SF,1,100,0.0000
1715671736.775241,3059878.000,42875,1,SF,1,100,0.0000
1715671737.109643,3060197.000,42925,1,SF,1,100,0.0000
1715671737.439852,3060512.000,42951,1,SF,1,100,0.0000
1715671737.772157,3060829.000,43004,1,SF,1,100,0.0000
1715671738.107607,3061149.000,43055,1,SF,1,100,0.0000
1715671738.436768,3061463.000,43103,1,SF,1,100,0.0000
1715671738.771170,3061782.000,43157,1,SF,1,100,0.0000
1715671739.172662,3062165.000,43224,1,SF,1,100,0.0000
1715671739.702044,3062670.000,43276,1,SF,1,100,0.0000
1715671740.171674,3063118.000,43299,1,SF,1,100,0.0000
1715671740.171674,3063118.000,43300,1,SF,1,100,0.0000
1715671740.505028,3063436.000,43321,1,SF,1,100,0.0000
1715671740.767098,3063686.000,43355,1,SF,1,100,0.0000
1715671741.099404,3064003.000,43403,1,SF,1,100,0.0000
1715671741.434854,3064323.000,43459,1,SF,1,100,0.0000
1715671741.831104,3064701.000,43526,1,SF,1,100,0.0000
1715671742.165506,3065020.000,43579,1,SF,1,100,0.0000
1715671742.502005,3065341.000,43630,1,SF,1,100,0.0000
1715671742.768268,3065595.000,43670,1,SF,1,100,0.0000
1715671743.098477,3065910.000,43724,1,SF,1,100,0.0000
1715671743.432879,3066229.000,43774,1,SF,1,100,0.0000
1715671743.767281,3066548.000,43825,1,SF,1,100,0.0000
1715671744.097490,3066863.000,43876,1,SF,1,100,0.0000
1715671744.498981,3067246.000,43943,1,SF,1,100,0.0000
1715671744.830239,3067562.000,43991,1,SF,1,100,0.0000
1715671745.161496,3067878.000,44045,1,SF,1,100,0.0000
1715671745.428807,3068133.000,44095,1,SF,1,100,0.0000
1715671745.763209,3068452.000,44148,1,SF,1,100,0.0000
1715671746.096563,3068770.000,44197,1,SF,1,100,0.0000
1715671746.425724,3069084.000,44251,1,SF,1,100,0.0000
1715671746.760125,3069403.000,44301,1,SF,1,100,0.0000
1715671747.160569,3069785.000,44371,1,SF,1,100,0.0000
1715671747.489730,3070099.000,44420,1,SF,1,100,0.0000
1715671747.757041,3070354.000,44470,1,SF,1,100,0.0000
1715671748.225623,3070801.000,44532,1,SF,1,100,0.0000
1715671748.423749,3070990.000,44549,1,SF,1,100,0.0000
1715671748.757102,3071308.000,44600,1,SF,1,100,0.0000
1715671749.091504,3071627.000,44653,1,SF,1,100,0.0000
1715671749.424858,3071945.000,44707,1,SF,1,100,0.0000
1715671749.821108,3072323.000,44772,1,SF,1,100,0.0000
1715671750.155510,3072642.000,44825,1,SF,1,100,0.0000
1715671750.488864,3072960.000,44876,1,SF,1,100,0.0000
1715671750.818024,3073274.000,44927,1,SF,1,100,0.0000
1715671751.154523,3073595.000,44978,1,SF,1,100,0.0000
1715671751.420786,3073849.000,45031,1,SF,1,100,0.0000
1715671751.752043,3074165.000,45081,1,SF,1,100,0.0000
1715671752.084349,3074482.000,45135,1,SF,1,100,0.0000
1715671752.418751,3074801.000,45186,1,SF,1,100,0.0000
1715671752.817098,3075181.000,45254,1,SF,1,100,0.0000
1715671753.147307,3075496.000,45304,1,SF,1,100,0.0000
1715671753.481709,3075815.000,45356,1,SF,1,100,0.0000
1715671753.815062,3076133.000,45397,1,SF,1,100,0.0000
1715671754.080277,3076386.000,45449,1,SF,1,100,0.0000
1715671754.412583,3076703.000,45499,1,SF,1,100,0.0000
1715671754.748033,3077023.000,45551,1,SF,1,100,0.0000
1715671755.080338,3077340.000,45601,1,SF,1,100,0.0000
1715671755.412644,3077657.000,45657,1,SF,1,100,0.0000
1715671755.814136,3078040.000,45722,1,SF,1,100,0.0000
1715671756.145393,3078356.000,45775,1,SF,1,100,0.0000
1715671756.475601,3078671.000,45826,1,SF,1,100,0.0000
1715671756.742913,3078926.000,45877,1,SF,1,100,0.0000
1715671757.077315,3079245.000,45930,1,SF,1,100,0.0000
1715671757.408572,3079561.000,45981,1,SF,1,100,0.0000
1715671757.740878,3079878.000,46032,1,SF,1,100,0.0000
1715671758.142370,3080261.000,46069,1,SF,1,100,0.0000
1715671758.474675,3080578.000,46124,1,SF,1,100,0.0000
1715671758.805932,3080894.000,46173,1,SF,1,100,0.0000
1715671759.074292,3081150.000,46208,1,SF,1,100,0.0000
1715671759.407646,3081468.000,46261,1,SF,1,100,0.0000
1715671759.735758,3081781.000,46314,1,SF,1,100,0.0000
1715671760.137250,3082164.000,46365,1,SF,1,100,0.0000
1715671760.470603,3082482.000,46419,1,SF,1,100,0.0000
1715671760.801861,3082798.000,46467,1,SF,1,100,0.0000
1715671761.068124,3083052.000,46523,1,SF,1,100,0.0000
1715671761.403574,3083372.000,46571,1,SF,1,100,0.0000
1715671761.736928,3083690.000,46624,1,SF,1,100,0.0000
1715671762.133178,3084068.000,46675,1,SF,1,100,0.0000
1715671762.402587,3084325.000,46711,1,SF,1,100,0.0000
1715671762.800934,3084705.000,46777,1,SF,1,100,0.0000
1715671763.131143,3085020.000,46832,1,SF,1,100,0.0000
1715671763.465544,3085339.000,46880,1,SF,1,100,0.0000
1715671763.798898,3085657.000,46936,1,SF,1,100,0.0000
1715671764.065162,3085911.000,46968,1,SF,1,100,0.0000
1715671764.465605,3086293.000,47024,1,SF,1,100,0.0000
1715671764.731869,3086547.000,47060,1,SF,1,100,0.0000
1715671765.065223,3086865.000,47112,1,SF,1,100,0.0000
1715671765.394383,3087179.000,47162,1,SF,1,100,0.0000
1715671765.795875,3087562.000,47230,1,SF,1,100,0.0000
1715671766.194222,3087942.000,47282,1,SF,1,100,0.0000
1715671766.458389,3088194.000,47316,1,SF,1,100,0.0000
1715671766.792791,3088513.000,47368,1,SF,1,100,0.0000
1715671767.127193,3088832.000,47422,1,SF,1,100,0.0000
1715671767.393457,3089086.000,47470,1,SF,1,100,0.0000
1715671767.724714,3089402.000,47522,1,SF,1,100,0.0000
1715671768.060164,3089722.000,47571,1,SF,1,100,0.0000
1715671768.393517,3090040.000,47608,1,SF,1,100,0.0000
1715671768.788720,3090417.000,47679,1,SF,1,100,0.0000
1715671769.124170,3090737.000,47729,1,SF,1,100,0.0000
1715671769.455427,3091053.000,47780,1,SF,1,100,0.0000
1715671769.852726,3091432.000,47836,1,SF,1,100,0.0000
1715671770.121086,3091688.000,47873,1,SF,1,100,0.0000
1715671770.388398,3091943.000,47907,1,SF,1,100,0.0000
1715671770.721751,3092261.000,47962,1,SF,1,100,0.0000
1715671771.122195,3092643.000,48027,1,SF,1,100,0.0000
1715671771.455549,3092961.000,48079,1,SF,1,100,0.0000
1715671771.786806,3093277.000,48131,1,SF,1,100,0.0000
1715671772.117014,3093592.000,48185,1,SF,1,100,0.0000
1715671772.453513,3093913.000,48203,1,SF,1,100,0.0000
1715671772.921047,3094359.000,48224,1,SF,1,100,0.0000
1715671773.185214,3094611.000,48244,1,SF,1,100,0.0000
1715671773.451477,3094865.000,48278,1,SF,1,100,0.0000
1715671773.786927,3095185.000,48331,1,SF,1,100,0.0000
1715671774.118185,3095501.000,48385,1,SF,1,100,0.0000
1715671774.383400,3095754.000,48435,1,SF,1,100,0.0000
1715671774.718850,3096074.000,48487,1,SF,1,100,0.0000
1715671775.052204,3096392.000,48540,1,SF,1,100,0.0000
1715671775.381364,3096706.000,48575,1,SF,1,100,0.0000
1715671775.716814,3097026.000,48624,1,SF,1,100,0.0000
1715671776.116210,3097407.000,48692,1,SF,1,100,0.0000
1715671776.447467,3097723.000,48747,1,SF,1,100,0.0000
1715671776.780820,3098041.000,48798,1,SF,1,100,0.0000
1715671777.049181,3098297.000,48848,1,SF,1,100,0.0000
1715671777.382534,3098615.000,48902,1,SF,1,100,0.0000
1715671777.711694,3098929.000,48953,1,SF,1,100,0.0000
1715671778.047145,3099249.000,49004,1,SF,1,100,0.0000
1715671778.446540,3099630.000,49071,1,SF,1,100,0.0000
1715671778.776749,3099945.000,49119,1,SF,1,100,0.0000
1715671779.112199,3100265.000,49176,1,SF,1,100,0.0000
1715671779.445553,3100583.000,49224,1,SF,1,100,0.0000
1715671779.709720,3100835.000,49280,1,SF,1,100,0.0000
1715671780.042025,3101152.000,49328,1,SF,1,100,0.0000
1715671780.377475,3101472.000,49382,1,SF,1,100,0.0000
1715671780.775822,3101852.000,49437,1,SF,1,100,0.0000
1715671781.038941,3102103.000,49473,1,SF,1,100,0.0000
1715671781.441481,3102487.000,49541,1,SF,1,100,0.0000
1715671781.774835,3102805.000,49596,1,SF,1,100,0.0000
1715671782.105044,3103120.000,49644,1,SF,1,100,0.0000
1715671782.440494,3103440.000,49698,1,SF,1,100,0.0000
1715671782.707806,3103695.000,49748,1,SF,1,100,0.0000
1715671783.039063,3104011.000,49802,1,SF,1,100,0.0000
1715671783.371368,3104328.000,49853,1,SF,1,100,0.0000
1715671783.706818,3104648.000,49904,1,SF,1,100,0.0000
1715671784.040172,3104966.000,49954,1,SF,1,100,0.0000
1715671784.368284,3105279.000,50003,1,SF,1,100,0.0000
1715671784.770824,3105663.000,50071,1,SF,1,100,0.0000
1715671785.105226,3105982.000,50120,1,SF,1,100,0.0000
1715671785.435435,3106297.000,50169,1,SF,1,100,0.0000
1715671785.770885,3106617.000,50221,1,SF,1,100,0.0000
1715671786.038197,3106872.000,50259,1,SF,1,100,0.0000
1715671786.369454,3107188.000,50307,1,SF,1,100,0.0000
1715671786.700711,3107504.000,50358,1,SF,1,100,0.0000
1715671787.103251,3107888.000,50425,1,SF,1,100,0.0000
1715671787.434509,3108204.000,50475,1,SF,1,100,0.0000
1715671787.766814,3108521.000,50526,1,SF,1,100,0.0000
1715671788.033077,3108775.000,50574,1,SF,1,100,0.0000
1715671788.367479,3109094.000,50624,1,SF,1,100,0.0000
1715671788.697688,3109409.000,50673,1,SF,1,100,0.0000
1715671789.032090,3109728.000,50722,1,SF,1,100,0.0000
1715671789.366492,3110047.000,50772,1,SF,1,100,0.0000
1715671789.763791,3110426.000,50837,1,SF,1,100,0.0000
1715671790.095048,3110742.000,50886,1,SF,1,100,0.0000
1715671790.363408,3110998.000,50938,1,SF,1,100,0.0000
1715671790.697810,3111317.000,50987,1,SF,1,100,0.0000
1715671791.025922,3111630.000,51021,1,SF,1,100,0.0000
1715671791.361372,3111950.000,51076,1,SF,1,100,0.0000
1715671791.696822,3112270.000,51127,1,SF,1,100,0.0000
1715671792.027031,3112585.000,51177,1,SF,1,100,0.0000
1715671792.360385,3112903.000,51228,1,SF,1,100,0.0000
1715671792.761877,3113286.000,51294,1,SF,1,100,0.0000
1715671793.092086,3113601.000,51345,1,SF,1,100,0.0000
1715671793.423343,3113917.000,51394,1,SF,1,100,0.0000
1715671793.691703,3114173.000,51444,1,SF,1,100,0.0000
1715671794.027153,3114493.000,51493,1,SF,1,100,0.0000
1715671794.355265,3114806.000,51542,1,SF,1,100,0.0000
1715671794.689667,3115125.000,51594,1,SF,1,100,0.0000
1715671795.025117,3115445.000,51644,1,SF,1,100,0.0000
1715671795.421368,3115823.000,51711,1,SF,1,100,0.0000
1715671795.753673,3116140.000,51762,1,SF,1,100,0.0000
1715671796.088075,3116459.000,51812,1,SF,1,100,0.0000
1715671796.418284,3116774.000,51863,1,SF,1,100,0.0000
1715671796.816631,3117154.000,51917,1,SF,1,100,0.0000
1715671797.084991,3117410.000,51955,1,SF,1,100,0.0000
1715671797.354399,3117667.000,52003,1,SF,1,100,0.0000
1715671797.682512,3117980.000,52053,1,SF,1,100,0.0000
1715671798.015865,3118298.000,52104,1,SF,1,100,0.0000
1715671798.351315,3118618.000,52153,1,SF,1,100,0.0000
1715671798.680476,3118932.000,52203,1,SF,1,100,0.0000
1715671799.078823,3119312.000,52268,1,SF,1,100,0.0000
1715671799.413225,3119631.000,52319,1,SF,1,100,0.0000
1715671799.678440,3119884.000,52369,1,SF,1,100,0.0000
1715671800.008649,3120199.000,52418,1,SF,1,100,0.0000
1715671800.343051,3120518.000,52467,1,SF,1,100,0.0000
1715671800.679549,3120839.000,52517,1,SF,1,100,0.0000
1715671801.007662,3121152.000,52567,1,SF,1,100,0.0000
1715671801.407057,3121533.000,52633,1,SF,1,100,0.0000
1715671801.742507,3121853.000,52685,1,SF,1,100,0.0000
1715671802.137709,3122230.000,52739,1,SF,1,100,0.0000
1715671802.403973,3122484.000,52773,1,SF,1,100,0.0000
1715671802.738375,3122803.000,52821,1,SF,1,100,0.0000
1715671803.004638,3123057.000,52874,1,SF,1,100,0.0000
1715671803.334847,3123372.000,52922,1,SF,1,100,0.0000
1715671803.669249,3123691.000,52971,1,SF,1,100,0.0000
1715671804.005748,3124012.000,53021,1,SF,1,100,0.0000
1715671804.400950,3124389.000,53086,1,SF,1,100,0.0000
1715671804.733255,3124706.000,53135,1,SF,1,100,0.0000
1715671805.068705,3125026.000,53185,1,SF,1,100,0.0000
1715671805.332872,3125278.000,53234,1,SF,1,100,0.0000
1715671805.664129,3125594.000,53284,1,SF,1,100,0.0000
1715671805.998531,3125913.000,53333,1,SF,1,100,0.0000
1715671806.332933,3126232.000,53381,1,SF,1,100,0.0000
1715671806.663142,3126547.000,53432,1,SF,1,100,0.0000
1715671807.063586,3126929.000,53499,1,SF,1,100,0.0000
1715671807.397988,3127248.000,53547,1,SF,1,100,0.0000
1715671807.727148,3127562.000,53586,1,SF,1,100,0.0000
1715671808.059453,3127879.000,53635,1,SF,1,100,0.0000
1715671808.327814,3128135.000,53687,1,SF,1,100,0.0000
1715671808.659071,3128451.000,53736,1,SF,1,100,0.0000
1715671808.990328,3128767.000,53784,1,SF,1,100,0.0000
1715671809.324730,3129086.000,53835,1,SF,1,100,0.0000
1715671809.725173,3129468.000,53900,1,SF,1,100,0.0000
1715671810.053286,3129781.000,53948,1,SF,1,100,0.0000
1715671810.388736,3130101.000,54001,1,SF,1,100,0.0000
1715671810.658144,3130358.000,54049,1,SF,1,100,0.0000
1715671810.985208,3130670.000,54100,1,SF,1,100,0.0000
1715671811.317513,3130987.000,54150,1,SF,1,100,0.0000
1715671811.652964,3131307.000,54199,1,SF,1,100,0.0000
1715671811.986317,3131625.000,54251,1,SF,1,100,0.0000
1715671812.383616,3132004.000,54316,1,SF,1,100,0.0000
1715671812.718018,3132323.000,54365,1,SF,1,100,0.0000
1715671813.051372,3132641.000,54404,1,SF,1,100,0.0000
1715671813.378435,3132953.000,54454,1,SF,1,100,0.0000
1715671813.713886,3133273.000,54505,1,SF,1,100,0.0000
1715671814.048288,3133592.000,54554,1,SF,1,100,0.0000
1715671814.378496,3133907.000,54604,1,SF,1,100,0.0000
1715671814.643712,3134160.000,54653,1,SF,1,100,0.0000
1715671814.979162,3134480.000,54704,1,SF,1,100,0.0000
