LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1715671472.959395,2808213.000,1001,2,EA,1,100,3.958656
1715671473.026485,2808277.000,1017,1,EA,1,100,3.960914
1715671473.093051,2808340.500,1032,2,EA,1,100,3.963158
1715671473.159617,2808404.000,1032,2,EA,1,100,3.967671
1715671473.226707,2808468.000,1050,1,EA,1,100,3.965406
1715671473.293797,2808532.000,1066,2,EA,1,100,3.963158
1715671473.360887,2808596.000,1066,2,EA,1,100,3.967671
1715671473.426929,2808659.000,1083,1,EA,1,100,3.974452
1715671473.493670,2808722.667,1107,3,EA,1,100,3.967671
1715671473.560410,2808786.333,1107,3,EA,1,100,3.981256
1715671473.627151,2808850.000,1107,3,EA,1,100,3.985826
1715671473.693192,2808913.000,1124,1,EA,1,100,3.983556
1715671473.758710,2808975.500,1139,2,EA,1,100,3.983556
1715671473.824228,2809038.000,1139,2,EA,1,100,3.985826
1715671473.889745,2809100.500,1157,2,EA,1,100,3.979007
1715671473.955263,2809163.000,1157,2,EA,1,100,3.981256
1715671474.021305,2809226.000,1173,1,EA,1,100,3.974452
1715671474.088919,2809290.500,1190,2,EA,1,100,3.979007
1715671474.156533,2809355.000,1190,2,EA,1,100,3.972195
1715671474.222575,2809418.000,1210,1,EA,1,100,3.974452
1715671474.289665,2809482.000,1225,3,EA,1,100,3.988100
1715671474.356755,2809546.000,1225,3,EA,1,100,3.981256
1715671474.423845,2809610.000,1225,3,EA,1,100,3.976712
1715671474.491459,2809674.500,1242,2,EA,1,100,3.981256
1715671474.559073,2809739.000,1242,2,EA,1,100,3.985826
1715671474.625115,2809802.000,1259,2,EA,1,100,3.988100
1715671474.691157,2809865.000,1259,2,EA,1,100,3.983556
1715671474.757199,2809928.000,1277,1,EA,1,100,3.981256
1715671474.823240,2809991.000,1294,2,EA,1,100,3.981256
1715671474.889282,2810054.000,1294,2,EA,1,100,3.983556
1715671474.955324,2810117.000,1310,1,EA,1,100,3.972195
1715671475.021890,2810180.500,1327,2,EA,1,100,3.988100
1715671475.088456,2810244.000,1327,2,EA,1,100,3.981256
1715671475.155546,2810308.000,1344,2,EA,1,100,3.985826
1715671475.222636,2810372.000,1344,2,EA,1,100,3.974452
1715671475.288677,2810435.000,1360,1,EA,1,100,3.974452
1715671475.355767,2810499.000,1375,2,EA,1,100,3.988100
1715671475.422858,2810563.000,1375,2,EA,1,100,3.981256
1715671475.488899,2810626.000,1395,1,EA,1,100,3.981256
1715671475.556514,2810690.500,1412,2,EA,1,100,3.983556
1715671475.624128,2810755.000,1412,2,EA,1,100,3.983556
1715671475.691218,2810819.000,1429,2,EA,1,100,3.983556
1715671475.758308,2810883.000,1429,2,EA,1,100,3.976712
1715671475.825398,2810947.000,1445,1,EA,1,100,3.976712
1715671475.890915,2811009.500,1461,2,EA,1,100,3.988100
1715671475.956433,2811072.000,1461,2,EA,1,100,3.985826
1715671476.023523,2811136.000,1480,1,EA,1,100,3.976712
1715671476.089041,2811198.500,1497,2,EA,1,100,3.981256
1715671476.154558,2811261.000,1497,2,EA,1,100,3.974452
1715671476.220600,2811324.000,1514,2,EA,1,100,3.985826
1715671476.286642,2811387.000,1514,2,EA,1,100,3.981256
1715671476.353732,2811451.000,1531,1,EA,1,100,3.981256
1715671476.420298,2811514.500,1545,2,EA,1,100,3.979007
1715671476.486864,2811578.000,1545,2,EA,1,100,3.976712
1715671476.553954,2811642.000,1563,1,EA,1,100,3.985826
1715671476.621044,2811706.000,1579,2,EA,1,100,3.981256
1715671476.688134,2811770.000,1579,2,EA,1,100,3.983556
1715671476.755748,2811834.500,1599,2,EA,1,100,3.983556
1715671476.823362,2811899.000,1599,2,EA,1,100,3.981256
1715671476.888355,2811961.000,1616,1,EA,1,100,3.992669
1715671476.954397,2812024.000,1631,2,EA,1,100,4.001841
1715671477.020439,2812087.000,1631,2,EA,1,100,3.988100
1715671477.086481,2812150.000,1647,1,EA,1,100,3.983556
1715671477.152523,2812213.000,1668,2,EA,1,100,3.985826
1715671477.218564,2812276.000,1668,2,EA,1,100,3.983556
1715671477.283558,2812338.000,1686,2,EA,1,100,3.983556
1715671477.348551,2812400.000,1686,2,EA,1,100,3.979007
1715671477.416690,2812465.000,1705,1,EA,1,100,3.988100
1715671477.483255,2812528.500,1720,2,EA,1,100,3.990391
1715671477.549821,2812592.000,1720,2,EA,1,100,3.985826
1715671477.617960,2812657.000,1737,1,EA,1,100,3.990391
1715671477.684525,2812720.500,1753,2,EA,1,100,3.981256
1715671477.751091,2812784.000,1753,2,EA,1,100,3.983556
1715671477.818706,2812848.500,1771,2,EA,1,100,3.988100
1715671477.886320,2812913.000,1771,2,EA,1,100,3.990391
1715671477.951313,2812975.000,1787,1,EA,1,100,3.994966
1715671478.017879,2813038.500,1802,2,EA,1,100,3.988100
1715671478.084445,2813102.000,1802,2,EA,1,100,3.990391
1715671478.150487,2813165.000,1823,1,EA,1,100,3.983556
1715671478.216529,2813228.000,1841,2,EA,1,100,3.988100
1715671478.282570,2813291.000,1841,2,EA,1,100,3.990391
1715671478.349136,2813354.500,1857,2,EA,1,100,3.990391
1715671478.415702,2813418.000,1857,2,EA,1,100,3.985826
1715671478.482792,2813482.000,1873,1,EA,1,100,3.985826
1715671478.549358,2813545.500,1892,2,EA,1,100,3.985826
1715671478.615924,2813609.000,1892,2,EA,1,100,3.983556
1715671478.683014,2813673.000,1909,1,EA,1,100,3.988100
1715671478.749580,2813736.500,1925,2,EA,1,100,3.990391
1715671478.816146,2813800.000,1925,2,EA,1,100,3.988100
1715671478.883760,2813864.500,1950,2,EA,1,100,3.997250
1715671478.951374,2813929.000,1950,2,EA,1,100,3.994966
1715671479.018464,2813993.000,1966,2,EA,1,100,3.997250
1715671479.085554,2814057.000,1966,2,EA,1,100,3.988100
1715671479.152644,2814121.000,1983,1,EA,1,100,3.999536
1715671479.218162,2814183.500,1998,2,EA,1,100,4.001841
1715671479.283679,2814246.000,1998,2,EA,1,100,3.990391
1715671479.350770,2814310.000,2018,1,EA,1,100,3.992669
1715671479.415763,2814372.000,2034,2,EA,1,100,3.994966
1715671479.480757,2814434.000,2034,2,EA,1,100,3.992669
1715671479.546798,2814497.000,2052,2,EA,1,100,3.999536
1715671479.612840,2814560.000,2052,2,EA,1,100,3.994966
1715671479.679930,2814624.000,2068,1,EA,1,100,3.994966
1715671479.746496,2814687.500,2083,2,EA,1,100,3.994966
1715671479.813062,2814751.000,2083,2,EA,1,100,3.990391
1715671479.880152,2814815.000,2105,1,EA,1,100,3.997250
1715671479.947242,2814879.000,2122,2,EA,1,100,3.990391
1715671480.014332,2814943.000,2122,2,EA,1,100,3.988100
1715671480.081946,2815007.500,2138,2,EA,1,100,3.988100
1715671480.149560,2815072.000,2138,2,EA,1,100,3.994966
1715671480.214554,2815134.000,2155,1,EA,1,100,3.990391
1715671480.280596,2815197.000,2170,2,EA,1,100,3.997250
1715671480.346637,2815260.000,2170,2,EA,1,100,3.988100
1715671480.412679,2815323.000,2187,1,EA,1,100,3.988100
1715671480.478721,2815386.000,2204,2,EA,1,100,3.992669
1715671480.544763,2815449.000,2204,2,EA,1,100,3.994966
1715671480.609756,2815511.000,2224,2,EA,1,100,3.997250
1715671480.674750,2815573.000,2224,2,EA,1,100,3.992669
1715671480.742888,2815638.000,2240,1,EA,1,100,3.997250
1715671480.809454,2815701.500,2258,2,EA,1,100,3.994966
1715671480.876020,2815765.000,2258,2,EA,1,100,3.990391
1715671480.944158,2815830.000,2274,1,EA,1,100,3.992669
1715671481.010724,2815893.500,2291,2,EA,1,100,3.994966
1715671481.077290,2815957.000,2291,2,EA,1,100,3.990391
1715671481.144904,2816021.500,2311,2,EA,1,100,3.994966
1715671481.212518,2816086.000,2311,2,EA,1,100,3.988100
1715671481.277512,2816148.000,2328,1,EA,1,100,3.992669
1715671481.344077,2816211.500,2342,2,EA,1,100,3.992669
1715671481.410643,2816275.000,2342,2,EA,1,100,3.992669
1715671481.476685,2816338.000,2359,1,EA,1,100,3.990391
1715671481.542727,2816401.000,2378,2,EA,1,100,3.997250
1715671481.608769,2816464.000,2378,2,EA,1,100,3.990391
1715671481.675334,2816527.500,2395,2,EA,1,100,3.999536
1715671481.741900,2816591.000,2395,2,EA,1,100,3.992669
1715671481.808466,2816654.500,2415,2,EA,1,100,3.990391
1715671481.875032,2816718.000,2415,2,EA,1,100,4.004132
1715671481.941074,2816781.000,2432,1,EA,1,100,3.997250
1715671482.008164,2816845.000,2446,2,EA,1,100,4.006443
1715671482.075254,2816909.000,2446,2,EA,1,100,3.992669
1715671482.141296,2816972.000,2463,1,EA,1,100,3.988100
1715671482.208910,2817036.500,2482,2,EA,1,100,3.988100
1715671482.276524,2817101.000,2482,2,EA,1,100,3.983556
1715671482.343614,2817165.000,2502,2,EA,1,100,3.985826
1715671482.410704,2817229.000,2502,2,EA,1,100,3.988100
1715671482.477270,2817292.500,2521,2,EA,1,100,3.994966
1715671482.543836,2817356.000,2521,2,EA,1,100,3.992669
1715671482.608829,2817418.000,2538,1,EA,1,100,4.006443
1715671482.674347,2817480.500,2552,2,EA,1,100,3.990391
1715671482.739865,2817543.000,2552,2,EA,1,100,3.981256
1715671482.805907,2817606.000,2569,1,EA,1,100,3.997250
1715671482.871948,2817669.000,2586,2,EA,1,100,3.990391
1715671482.937990,2817732.000,2586,2,EA,1,100,3.988100
1715671483.005604,2817796.500,2603,2,EA,1,100,4.004132
1715671483.073218,2817861.000,2603,2,EA,1,100,3.992669
1715671483.138212,2817923.000,2622,1,EA,1,100,3.988100
1715671483.205826,2817987.500,2638,2,EA,1,100,3.992669
1715671483.273440,2818052.000,2638,2,EA,1,100,3.994966
1715671483.339482,2818115.000,2656,1,EA,1,100,3.994966
1715671483.407096,2818179.500,2673,2,EA,1,100,3.992669
1715671483.474710,2818244.000,2673,2,EA,1,100,3.990391
1715671483.540228,2818306.500,2690,2,EA,1,100,3.997250
1715671483.605746,2818369.000,2690,2,EA,1,100,3.992669
1715671483.671787,2818432.000,2706,1,EA,1,100,3.992669
1715671483.737305,2818494.500,2724,2,EA,1,100,4.001841
1715671483.802822,2818557.000,2724,2,EA,1,100,3.990391
1715671483.869912,2818621.000,2742,1,EA,1,100,4.008739
1715671483.934906,2818683.000,2758,2,EA,1,100,3.999536
1715671483.999899,2818745.000,2758,2,EA,1,100,3.992669
1715671484.067514,2818809.500,2775,2,EA,1,100,3.999536
1715671484.135128,2818874.000,2775,2,EA,1,100,3.994966
1715671484.201169,2818937.000,2794,1,EA,1,100,3.990391
1715671484.268784,2819001.500,2814,2,EA,1,100,3.997250
1715671484.336398,2819066.000,2814,2,EA,1,100,3.992669
1715671484.402964,2819129.500,2833,2,EA,1,100,4.001841
1715671484.469530,2819193.000,2833,2,EA,1,100,3.985826
1715671484.536096,2819256.500,2851,2,EA,1,100,3.997250
1715671484.602662,2819320.000,2851,2,EA,1,100,3.988100
1715671484.670800,2819385.000,2867,1,EA,1,100,4.001841
1715671484.736842,2819448.000,2884,2,EA,1,100,3.992669
1715671484.802883,2819511.000,2884,2,EA,1,100,3.990391
1715671484.868925,2819574.000,2904,2,EA,1,100,3.992669
1715671484.934967,2819637.000,2904,2,EA,1,100,3.990391
1715671484.999960,2819699.000,2921,1,EA,1,100,3.990391
1715671485.067575,2819763.500,2937,2,EA,1,100,3.990391
1715671485.135189,2819828.000,2937,2,EA,1,100,3.988100
1715671485.200182,2819890.000,2955,1,EA,1,100,3.988100
1715671485.267272,2819954.000,2971,2,EA,1,100,3.981256
1715671485.334362,2820018.000,2971,2,EA,1,100,3.990391
1715671485.400928,2820081.500,2988,2,EA,1,100,4.004132
1715671485.467494,2820145.000,2988,2,EA,1,100,3.990391
1715671485.534584,2820209.000,3004,1,EA,1,100,3.997250
1715671485.601674,2820273.000,3020,2,EA,1,100,3.992669
1715671485.668764,2820337.000,3020,2,EA,1,100,3.985826
1715671485.736902,2820402.000,3039,1,EA,1,100,3.990391
1715671485.803468,2820465.500,3057,2,EA,1,100,3.988100
1715671485.870034,2820529.000,3057,2,EA,1,100,3.985826
1715671485.935028,2820591.000,3073,1,EA,1,100,3.994966
1715671486.000545,2820653.500,3091,2,EA,1,100,3.997250
1715671486.066063,2820716.000,3091,2,EA,1,100,3.988100
1715671486.132105,2820779.000,3107,2,EA,1,100,3.999536
1715671486.198146,2820842.000,3107,2,EA,1,100,3.988100
1715671486.264188,2820905.000,3127,1,EA,1,100,3.985826
1715671486.331802,2820969.500,3143,2,EA,1,100,3.985826
1715671486.399416,2821034.000,3143,2,EA,1,100,3.992669
1715671486.464410,2821096.000,3160,1,EA,1,100,3.999536
1715671486.532024,2821160.500,3176,2,EA,1,100,3.992669
1715671486.599638,2821225.000,3176,2,EA,1,100,3.988100
1715671486.665680,2821288.000,3192,2,EA,1,100,3.985826
1715671486.731722,2821351.000,3192,2,EA,1,100,3.990391
1715671486.800909,2821417.000,3208,1,EA,1,100,3.985826
1715671486.866426,2821479.500,3228,2,EA,1,100,3.992669
1715671486.931944,2821542.000,3228,2,EA,1,100,3.992669
1715671486.997985,2821605.000,3247,1,EA,1,100,3.994966
1715671487.063503,2821667.500,3263,2,EA,1,100,3.988100
1715671487.129021,2821730.000,3263,2,EA,1,100,3.988100
1715671487.194538,2821792.500,3281,2,EA,1,100,3.994966
1715671487.260056,2821855.000,3281,2,EA,1,100,3.988100
1715671487.326098,2821918.000,3298,1,EA,1,100,3.990391
1715671487.393712,2821982.500,3314,2,EA,1,100,3.992669
1715671487.461326,2822047.000,3314,2,EA,1,100,3.997250
1715671487.527368,2822110.000,3335,1,EA,1,100,3.988100
1715671487.594982,2822174.500,3349,2,EA,1,100,3.994966
1715671487.662596,2822239.000,3349,2,EA,1,100,3.997250
1715671487.729162,2822302.500,3366,2,EA,1,100,3.992669
1715671487.795728,2822366.000,3366,2,EA,1,100,3.990391
1715671487.863866,2822431.000,3383,1,EA,1,100,3.988100
1715671487.930432,2822494.500,3402,2,EA,1,100,3.990391
1715671487.996998,2822558.000,3402,2,EA,1,100,3.992669
1715671488.063040,2822621.000,3418,1,EA,1,100,3.992669
1715671488.129081,2822684.000,3434,2,EA,1,100,3.988100
1715671488.195123,2822747.000,3434,2,EA,1,100,3.985826
1715671488.260641,2822809.500,3453,2,EA,1,100,3.985826
1715671488.326159,2822872.000,3453,2,EA,1,100,3.983556
1715671488.394297,2822937.000,3470,1,EA,1,100,3.990391
1715671488.459815,2822999.500,3487,2,EA,1,100,3.990391
1715671488.525332,2823062.000,3487,2,EA,1,100,3.988100
1715671488.592422,2823126.000,3504,1,EA,1,100,3.990391
1715671488.659512,2823190.000,3518,2,EA,1,100,3.994966
1715671488.726602,2823254.000,3518,2,EA,1,100,3.992669
1715671488.793168,2823317.500,3541,2,EA,1,100,3.983556
1715671488.859734,2823381.000,3541,2,EA,1,100,3.979007
1715671488.927872,2823446.000,3557,1,EA,1,100,3.976712
1715671488.994962,2823510.000,3574,2,EA,1,100,3.981256
1715671489.062052,2823574.000,3574,2,EA,1,100,3.983556
1715671489.128618,2823637.500,3591,2,EA,1,100,3.988100
1715671489.195184,2823701.000,3591,2,EA,1,100,3.983556
1715671489.260178,2823763.000,3608,1,EA,1,100,3.976712
1715671489.325695,2823825.500,3622,2,EA,1,100,3.994966
1715671489.391213,2823888.000,3622,2,EA,1,100,3.983556
1715671489.457255,2823951.000,3640,2,EA,1,100,3.985826
1715671489.523296,2824014.000,3640,2,EA,1,100,3.988100
1715671489.589338,2824077.000,3659,1,EA,1,100,3.988100
1715671489.656079,2824140.667,3681,3,EA,1,100,3.990391
1715671489.722819,2824204.333,3681,3,EA,1,100,3.985826
1715671489.789560,2824268.000,3681,3,EA,1,100,3.985826
1715671489.856650,2824332.000,3700,1,EA,1,100,3.983556
1715671489.923740,2824396.000,3717,2,EA,1,100,3.981256
1715671489.990830,2824460.000,3717,2,EA,1,100,3.992669
1715671490.058444,2824524.500,3736,2,EA,1,100,3.994966
1715671490.126058,2824589.000,3736,2,EA,1,100,3.983556
1715671490.191052,2824651.000,3754,1,EA,1,100,3.985826
1715671490.257094,2824714.000,3768,2,EA,1,100,3.981256
1715671490.323135,2824777.000,3768,2,EA,1,100,3.979007
1715671490.389177,2824840.000,3785,2,EA,1,100,3.983556
1715671490.455219,2824903.000,3785,2,EA,1,100,3.983556
1715671490.522309,2824967.000,3802,1,EA,1,100,3.983556
1715671490.587302,2825029.000,3819,2,EA,1,100,3.981256
1715671490.652296,2825091.000,3819,2,EA,1,100,3.976712
1715671490.720434,2825156.000,3837,1,EA,1,100,3.983556
1715671490.786476,2825219.000,3854,2,EA,1,100,3.983556
1715671490.852518,2825282.000,3854,2,EA,1,100,3.979007
1715671490.920132,2825346.500,3872,2,EA,1,100,3.981256
1715671490.987746,2825411.000,3872,2,EA,1,100,3.976712
1715671491.053788,2825474.000,3889,1,EA,1,100,3.979007
1715671491.121402,2825538.500,3906,2,EA,1,100,3.976712
1715671491.189016,2825603.000,3906,2,EA,1,100,3.976712
1715671491.254010,2825665.000,3923,1,EA,1,100,3.983556
1715671491.321624,2825729.500,3937,2,EA,1,100,3.983556
1715671491.389238,2825794.000,3937,2,EA,1,100,3.976712
1715671491.455280,2825857.000,3958,2,EA,1,100,3.988100
1715671491.521322,2825920.000,3958,2,EA,1,100,3.979007
1715671491.587363,2825983.000,3974,1,EA,1,100,3.983556
1715671491.653929,2826046.500,3991,2,EA,1,100,3.990391
1715671491.720495,2826110.000,3991,2,EA,1,100,3.985826
1715671491.785489,2826172.000,4009,1,EA,1,100,3.983556
1715671491.851530,2826235.000,4026,2,EA,1,100,3.983556
1715671491.917572,2826298.000,4026,2,EA,1,100,3.979007
1715671491.984662,2826362.000,4041,2,EA,1,100,3.983556
1715671492.051752,2826426.000,4041,2,EA,1,100,3.976712
1715671492.117794,2826489.000,4058,1,EA,1,100,3.976712
1715671492.185408,2826553.500,4077,2,EA,1,100,3.972195
1715671492.253022,2826618.000,4077,2,EA,1,100,3.969924
1715671492.319064,2826681.000,4094,1,EA,1,100,3.974452
1715671492.386678,2826745.500,4108,2,EA,1,100,3.979007
1715671492.454292,2826810.000,4108,2,EA,1,100,3.965406
1715671492.519810,2826872.500,4126,2,EA,1,100,3.969924
1715671492.585328,2826935.000,4126,2,EA,1,100,3.969924
1715671492.652418,2826999.000,4142,1,EA,1,100,3.972195
1715671492.717411,2827061.000,4165,2,EA,1,100,3.981256
1715671492.782405,2827123.000,4165,2,EA,1,100,3.972195
1715671492.848446,2827186.000,4184,2,EA,1,100,3.985826
1715671492.914488,2827249.000,4184,2,EA,1,100,3.981256
1715671492.981578,2827313.000,4201,1,EA,1,100,3.979007
1715671493.048144,2827376.500,4215,2,EA,1,100,3.974452
1715671493.114710,2827440.000,4215,2,EA,1,100,3.979007
1715671493.181800,2827504.000,4233,1,EA,1,100,3.976712
1715671493.248890,2827568.000,4249,2,EA,1,100,3.979007
1715671493.315980,2827632.000,4249,2,EA,1,100,3.976712
1715671493.383594,2827696.500,4269,2,EA,1,100,3.981256
1715671493.451208,2827761.000,4269,2,EA,1,100,3.981256
1715671493.516202,2827823.000,4286,1,EA,1,100,3.981256
1715671493.582768,2827886.500,4301,2,EA,1,100,3.981256
1715671493.649334,2827950.000,4301,2,EA,1,100,3.983556
1715671493.716424,2828014.000,4317,1,EA,1,100,3.981256
1715671493.782465,2828077.000,4337,2,EA,1,100,3.990391
1715671493.848507,2828140.000,4337,2,EA,1,100,3.983556
1715671493.913501,2828202.000,4356,2,EA,1,100,3.983556
1715671493.978494,2828264.000,4356,2,EA,1,100,3.981256
1715671494.046633,2828329.000,4373,1,EA,1,100,3.981256
1715671494.112150,2828391.500,4389,2,EA,1,100,3.985826
1715671494.177668,2828454.000,4389,2,EA,1,100,3.988100
1715671494.245282,2828518.500,4405,2,EA,1,100,3.983556
1715671494.312896,2828583.000,4405,2,EA,1,100,3.979007
1715671494.378938,2828646.000,4421,1,EA,1,100,3.988100
1715671494.446552,2828710.500,4439,2,EA,1,100,3.985826
1715671494.514166,2828775.000,4439,2,EA,1,100,3.983556
1715671494.579160,2828837.000,4455,1,EA,1,100,3.988100
1715671494.646774,2828901.500,4474,2,EA,1,100,3.985826
1715671494.714388,2828966.000,4474,2,EA,1,100,3.990391
1715671494.780430,2829029.000,4492,2,EA,1,100,3.990391
1715671494.846472,2829092.000,4492,2,EA,1,100,3.988100
1715671494.912513,2829155.000,4509,1,EA,1,100,3.985826
1715671494.978206,2829217.667,4530,3,EA,1,100,3.990391
1715671495.043898,2829280.333,4530,3,EA,1,100,3.985826
1715671495.109590,2829343.000,4530,3,EA,1,100,3.985826
1715671495.174584,2829405.000,4548,1,EA,1,100,3.983556
1715671495.241674,2829469.000,4567,2,EA,1,100,3.983556
1715671495.308764,2829533.000,4567,2,EA,1,100,3.988100
1715671495.375854,2829597.000,4584,1,EA,1,100,3.988100
1715671495.442420,2829660.500,4600,2,EA,1,100,3.985826
1715671495.508986,2829724.000,4600,2,EA,1,100,3.983556
1715671495.576076,2829788.000,4616,2,EA,1,100,3.988100
1715671495.643166,2829852.000,4616,2,EA,1,100,3.983556
1715671495.711304,2829917.000,4632,1,EA,1,100,3.983556
1715671495.777870,2829980.500,4652,2,EA,1,100,3.988100
1715671495.844436,2830044.000,4652,2,EA,1,100,3.981256
1715671495.909429,2830106.000,4671,1,EA,1,100,3.985826
1715671495.975471,2830169.000,4686,2,EA,1,100,3.981256
1715671496.041513,2830232.000,4686,2,EA,1,100,3.985826
1715671496.107554,2830295.000,4703,2,EA,1,100,3.981256
1715671496.173596,2830358.000,4703,2,EA,1,100,3.979007
1715671496.239638,2830421.000,4720,1,EA,1,100,3.976712
1715671496.307252,2830485.500,4736,2,EA,1,100,3.983556
1715671496.374866,2830550.000,4736,2,EA,1,100,3.979007
1715671496.439860,2830612.000,4753,1,EA,1,100,3.985826
1715671496.507474,2830676.500,4768,2,EA,1,100,3.983556
1715671496.575088,2830741.000,4768,2,EA,1,100,3.985826
1715671496.641130,2830804.000,4785,2,EA,1,100,3.981256
1715671496.707172,2830867.000,4785,2,EA,1,100,3.981256
1715671496.776358,2830933.000,4801,1,EA,1,100,3.979007
1715671496.842400,2830996.000,4824,2,EA,1,100,3.985826
1715671496.908442,2831059.000,4824,2,EA,1,100,3.983556
1715671496.975532,2831123.000,4840,1,EA,1,100,3.992669
1715671497.041574,2831186.000,4855,2,EA,1,100,3.990391
1715671497.107615,2831249.000,4855,2,EA,1,100,3.983556
1715671497.173133,2831311.500,4877,2,EA,1,100,3.981256
1715671497.238651,2831374.000,4877,2,EA,1,100,3.979007
1715671497.304692,2831437.000,4896,1,EA,1,100,3.988100
1715671497.371258,2831500.500,4912,2,EA,1,100,3.988100
1715671497.437824,2831564.000,4912,2,EA,1,100,3.981256
1715671497.502818,2831626.000,4930,1,EA,1,100,3.988100
1715671497.570432,2831690.500,4945,2,EA,1,100,3.983556
1715671497.638046,2831755.000,4945,2,EA,1,100,3.983556
1715671497.704612,2831818.500,4964,2,EA,1,100,3.988100
1715671497.771178,2831882.000,4964,2,EA,1,100,3.979007
1715671497.839316,2831947.000,4981,1,EA,1,100,3.985826
1715671497.906406,2832011.000,4998,2,EA,1,100,3.981256
1715671497.973496,2832075.000,4998,2,EA,1,100,3.988100
1715671498.039538,2832138.000,5014,2,EA,1,100,3.985826
1715671498.105580,2832201.000,5014,2,EA,1,100,3.979007
1715671498.171622,2832264.000,5032,1,EA,1,100,3.974452
1715671498.237139,2832326.500,5046,2,EA,1,100,3.979007
1715671498.302657,2832389.000,5046,2,EA,1,100,3.974452
1715671498.369747,2832453.000,5063,1,EA,1,100,3.974452
1715671498.434740,2832515.000,5085,2,EA,1,100,3.969924
1715671498.499734,2832577.000,5085,2,EA,1,100,3.969924
1715671498.566824,2832641.000,5102,2,EA,1,100,3.983556
1715671498.633914,2832705.000,5102,2,EA,1,100,3.979007
1715671498.699955,2832768.000,5118,1,EA,1,100,3.983556
1715671498.767045,2832832.000,5134,2,EA,1,100,3.976712
1715671498.834136,2832896.000,5134,2,EA,1,100,3.972195
1715671498.902274,2832961.000,5150,1,EA,1,100,3.981256
1715671498.969364,2833025.000,5167,2,EA,1,100,3.979007
1715671499.036454,2833089.000,5167,2,EA,1,100,3.974452
1715671499.103020,2833152.500,5189,2,EA,1,100,3.974452
1715671499.169586,2833216.000,5189,2,EA,1,100,3.979007
1715671499.234579,2833278.000,5206,1,EA,1,100,3.976712
1715671499.301145,2833341.500,5220,2,EA,1,100,3.988100
1715671499.367711,2833405.000,5220,2,EA,1,100,3.979007
1715671499.433753,2833468.000,5237,1,EA,1,100,3.976712
1715671499.499794,2833531.000,5254,2,EA,1,100,3.976712
1715671499.565836,2833594.000,5254,2,EA,1,100,3.979007
1715671499.633451,2833658.500,5271,2,EA,1,100,3.981256
1715671499.701065,2833723.000,5271,2,EA,1,100,3.974452
1715671499.766058,2833785.000,5290,1,EA,1,100,3.972195
1715671499.833672,2833849.500,5307,2,EA,1,100,3.983556
1715671499.901286,2833914.000,5307,2,EA,1,100,3.983556
1715671499.967328,2833977.000,5322,2,EA,1,100,3.983556
1715671500.033370,2834040.000,5322,2,EA,1,100,3.979007
1715671500.102556,2834106.000,5339,1,EA,1,100,3.979007
1715671500.169122,2834169.500,5356,2,EA,1,100,3.988100
1715671500.235688,2834233.000,5356,2,EA,1,100,3.976712
1715671500.302778,2834297.000,5373,1,EA,1,100,3.985826
1715671500.368820,2834360.000,5392,2,EA,1,100,3.990391
1715671500.434862,2834423.000,5392,2,EA,1,100,3.983556
1715671500.500380,2834485.500,5410,2,EA,1,100,3.990391
1715671500.565897,2834548.000,5410,2,EA,1,100,3.972195
1715671500.631939,2834611.000,5426,1,EA,1,100,3.979007
1715671500.698505,2834674.500,5443,2,EA,1,100,3.983556
1715671500.765071,2834738.000,5443,2,EA,1,100,3.976712
1715671500.830064,2834800.000,5460,1,EA,1,100,3.979007
1715671500.897678,2834864.500,5478,2,EA,1,100,3.983556
1715671500.965292,2834929.000,5478,2,EA,1,100,3.979007
1715671501.031858,2834992.500,5493,2,EA,1,100,3.988100
1715671501.098424,2835056.000,5493,2,EA,1,100,3.979007
1715671501.166563,2835121.000,5511,1,EA,1,100,3.988100
1715671501.233653,2835185.000,5527,2,EA,1,100,3.994966
1715671501.300743,2835249.000,5527,2,EA,1,100,3.985826
1715671501.366785,2835312.000,5544,1,EA,1,100,3.979007
1715671501.432826,2835375.000,5562,2,EA,1,100,3.981256
1715671501.498868,2835438.000,5562,2,EA,1,100,3.981256
1715671501.564386,2835500.500,5579,2,EA,1,100,3.990391
1715671501.629903,2835563.000,5579,2,EA,1,100,3.979007
1715671501.696993,2835627.000,5595,1,EA,1,100,3.988100
1715671501.761987,2835689.000,5616,2,EA,1,100,3.988100
1715671501.826980,2835751.000,5616,2,EA,1,100,3.979007
1715671501.894070,2835815.000,5632,2,EA,1,100,3.983556
1715671501.961160,2835879.000,5632,2,EA,1,100,3.979007
1715671502.027202,2835942.000,5649,1,EA,1,100,3.997250
1715671502.094816,2836006.500,5664,2,EA,1,100,3.985826
1715671502.162430,2836071.000,5664,2,EA,1,100,3.985826
1715671502.230569,2836136.000,5683,1,EA,1,100,3.988100
1715671502.297659,2836200.000,5704,2,EA,1,100,3.981256
1715671502.364749,2836264.000,5704,2,EA,1,100,3.983556
1715671502.431315,2836327.500,5722,2,EA,1,100,3.985826
1715671502.497880,2836391.000,5722,2,EA,1,100,3.979007
1715671502.562874,2836453.000,5738,1,EA,1,100,3.983556
1715671502.629440,2836516.500,5753,2,EA,1,100,3.983556
1715671502.696006,2836580.000,5753,2,EA,1,100,3.976712
1715671502.762048,2836643.000,5769,1,EA,1,100,3.976712
